"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","C1","5435","","1558-2221","","10.1109/TAP.2024.3413475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10592857","","","","","","0","IEEE","10 Jul 2024","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","C2","C2","","1558-2221","","10.1109/TAP.2024.3413473","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10592856","","","","","","0","IEEE","10 Jul 2024","","","IEEE","IEEE Journals"
"Double-Layer Cross-Embedded Holographic Antennas With Compact Size and High Efficiency","S. Xue; Y. Shen; Z. Xu; W. Wan; S. Hu","State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5436","5446","A novel and general approach is proposed for holographic antennas (HAs) to achieve high aperture efficiency with a compact aperture size. A theoretical demonstration of this behavior is found by investigating the relationship between the attenuation constant and the aperture efficiency. Meanwhile, double-layer cross-embedded tensor unit cell is proposed, to achieve more continuous surface impedance distribution. Moreover, the attenuation constant  $\alpha $  and conversion efficiency  $\varepsilon _{\mathrm {conv}}$  are improved without enlarging the aperture size and sacrificing the gain bandwidth. In this case, the double-layer topology approaches the theoretical maximum aperture efficiency with compact size. It is worth mentioning that, the proposed method is compatible with both uniform and nonuniform modulated HAs. As a validation, two double-layer HAs designed with the respective uniform and nonuniform modulation index are analyzed, fabricated, and measured. Both are with a compact aperture dimension of  $4.15^{2}~\pi \cdot \lambda _{0}^{2}$  at 26 GHz. Compared with conventional single-layer HA, the first prototype achieves an increased realized gain of 2.3 dB and an aperture efficiency of 44.3%, while the second prototype achieves an enhanced realized gain of 2.8 dB and an aperture efficiency of 49.1%, respectively. The HAs feature compact size, high efficiency, low cost, and planar integration, rendering them good prospects for the 5th generation (5G) millimeter-wave (mm-wave) applications.","1558-2221","","10.1109/TAP.2024.3394211","National Natural Science Foundation of China(grant numbers:62250610223); Major Key Project of Pengcheng Laboratory (PCL); Key Research and Development Program of Jiangsu Province(grant numbers:BE2021007-2); Fundamental Research Funds for the Central Universities(grant numbers:2242023R40059); Big Data Computing Center at Southeast University for Numerical Calculation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10517906","Attenuation constant;compact size;conversion efficiency;cross-embedded;double-layer;holographic antennas (HAs)","Aperture antennas;Modulation;Impedance;Surface impedance;Antennas;Topology;Substrates","","7","","45","IEEE","2 May 2024","","","IEEE","IEEE Journals"
"Waveguide-Thru Closed-Form Characterization of Anisotropic Polymer Network Liquid-Crystal for mmWave Reconfigurable RF Devices","H. Kim; J. -W. Lee; J. Wang; M. -S. Kim; H. -R. Kim; J. Oh","Institute of New Media and Communication (INMC) and the Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea; School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea; School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea; School of Electronics Engineering and the School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea; Institute of New Media and Communication (INMC) and the Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5447","5457","In this article, closed-form characterization of anisotropic polymer network liquid-crystal (PNLC) for reconfigurable RF devices at the millimeter-wave (mmWave) band is achieved. For the first time, the complex permittivity of the PNLC has been extracted for various doping conditions of reactive mesogen used in the polymer network at the mmWave band. Anisotropic constitutive parameters at the two extreme states of the PNLC can be obtained through a waveguide (WG). A  $1 \times 2$  reflectarray simple cell in the WG enables the establishment of an equivalent circuit (EQ) for an infinite cell array, providing exact modeling for de-embedding. The PNLC has an attractive property compared with pristine nematic liquid crystals (NLCs) owing to its significantly enhanced dynamic switching characteristics. In the mmWave band, the physical cell gap of the liquid crystal (LC) inevitably increases to achieve RF performance, resulting in slow dynamic speed. However, studies on the characterization of PNLCs at the mmWave band are limited, and their evaluation methodologies are inaccurate. The fabricated cell requires no biasing circuit to achieve two extreme phase states, owing to its prealigned layer. With the proposed novel method, constitutive parameters of other LC types, modified by doping approaches for RF performance can be precisely extracted and predicted.","1558-2221","","10.1109/TAP.2024.3403939","Challengeable Future Defense Technology Research and Development Program through the Agency for Defense Development (ADD) through the Defense Acquisition Program Administration in 2023(grant numbers:915021201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539946","Dynamic switching time;liquid crystal (LC);polymer network liquid crystal (PNLC);reactive mesogen","Permittivity;Radio frequency;Optical switches;Millimeter wave communication;Anisotropic magnetoresistance;Tensors;Liquid crystals","","3","","39","IEEE","27 May 2024","","","IEEE","IEEE Journals"
"Radiation Study of Low-Power Ultracompact Rotating Permanent Magnetized Mechanical Antenna Array","X. Wang; D. Cui; W. Zhang; Z. Cao","School of Mechanical Engineering, Dalian Jiaotong University, Dalian, China; School of Mechanical Engineering, Dalian Jiaotong University, Dalian, China; School of Information Science and Engineering, Southeast University, Nanjing, China; School of Information Science and Engineering, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5458","5468","Antennas operating at the extremely low frequency (ELF, 30–300 Hz) are desirable for undersea and underground wireless communications as well as engineering detection thanks to their strong penetration and interference resistance. However, the efficiency and portability of wireless communication are greatly limited by the size of the conventional antenna and the large current required. This has stimulated the need for a new approach to low-frequency antenna design. Here, we propose a rotating permanent magnet mechanical antenna (RPMMA) based on a large volume permanent magnet. Based on the mechanical antenna (MA) radiation model, the magnetization direction and radiation efficiency of the single permanent magnets are analyzed. The heteroaxial array magnetic torque model was derived. Radiation patterns and initial phase angles of the two array geometries were analyzed; a transmitter with 16 cylindrical permanent magnets axially magnetized in a coaxial arrangement was determined. Test results show that axial magnetization increases the strength of permanent magnets by 13 dB over radial magnetization for the same volume. The transmitter can generate the time-varying magnetic field strength of 117 pT at 100 m. The experiments also tested the system to verify the feasibility of transmission in air-seawater media. Finally, communication experiments were conducted to realize digital coded modulation communication.","1558-2221","","10.1109/TAP.2024.3402528","National Natural Science Foundation of China(grant numbers:51005026); Liaoning Provincial Natural Science Foundation of China(grant numbers:2023-MS-274); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10538214","Array;extremely low frequency (ELF);initial phase angle;magnetization direction;radiation efficiency","Permanent magnets;Magnetization;Magnetic moments;Magnetic fields;Frequency shift keying;Magnetostriction;Antennas","","7","","29","IEEE","23 May 2024","","","IEEE","IEEE Journals"
"Multimode Balanced Mu-Near-Zero Loop Antenna for Wi-Fi 6/6E Applications in Full Metal Housing Tablet Computers","W. Yan; Y. Zhang; K. Li; H. Lin; H. Guo; S. Liao; Y. Li","Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Tablet Business, Lenovo, Beijing, China; Tablet Business, Lenovo, Beijing, China; Tablet Business, Lenovo, Beijing, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5469","5478","In this article, we introduce a balanced broadband mu-near-zero (MNZ) loop antenna, which is designed for Wi-Fi 6/6E applications in full metal housing tablet computers. Different from the previous MNZ segmented loop antenna with the single  $0^{\text {th}}$  mode, the higher order  $1^{\text {st}}$ / $2^{\text {nd}}$ / $3^{\text {rd}}$  modes are also included for broadband purpose. By adjusting the effective permeability through the distributed capacitors in the proposed antenna, the electrical lengths of the  $0^{\text {th}}$ / $1^{\text {st}}$ / $2^{\text {nd}}$ / $3^{\text {rd}}$  modes are reasonably stretched. This allows for multimode synergy in a single MNZ loop located in full metal housing computers. Therefore, the proposed MNZ loop antenna, with a planar structure of  $6.8\times 45.4$  mm2, exhibits a broad bandwidth with  $S_{11} \lt -6$  dB from 4.5 to 7.5 GHz, covering Wi-Fi 6/6E bands. As another merit for practical applications, this broadband MNZ loop antenna is also balanced with less current on the motherboard, performing excellent robustness against changes in tablet computer sizes or affecting by hands. The proposed MNZ loop antenna, with its multiple modes, offers valuable insights for the development of broadband and robust antennas in full metal housing devices.","1558-2221","","10.1109/TAP.2024.3399931","National Natural Science Foundation of China(grant numbers:U22B2016); National Key Research and Development Program of China(grant numbers:2021YFA0716601); Lenovo; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10534216","Broadband antennas;full metal housing;mobile antennas;mu-near-zero (MNZ) antennas","Metals;Antennas;Loop antennas;Broadband antennas;Tablet computers;Capacitors;Broadband communication","","5","","29","IEEE","17 May 2024","","","IEEE","IEEE Journals"
"Dual-Polarized Frequency-Diverse Metaimager for Computational Polarimetric Imaging","M. Zhao; S. Zhu; T. Fromenteze; M. Ali Babar Abbasi; X. Chen; Y. Huang; O. Yurduseven","Center for Wireless Innovation, Institute of Electronics, Communication and Information Technology, Queen’s University Belfast, Belfast, U.K.; School of Information and Communication Engineering, Xi’an Jiaotong University, Xi’an, China; Xlim Research Institute, University of Limoges, Limoges, France; Center for Wireless Innovation, Institute of Electronics, Communication and Information Technology, Queen’s University Belfast, Belfast, U.K.; School of Information and Communication Engineering, Xi’an Jiaotong University, Xi’an, China; Department of Electrical Engineering and Electronics, University of Liverpool, Liverpool, U.K.; Center for Wireless Innovation, Institute of Electronics, Communication and Information Technology, Queen’s University Belfast, Belfast, U.K.",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5479","5488","A dual-polarized frequency-diverse metaimager (DFM) applicable for computational polarimetric imaging (CPI) is proposed in this article. The proposed DFM working from 18 to 22 GHz can generate spatially random measurement modes at different operating frequencies as well as under varying polarization states. The DFM is a low-profile metacavity etched with sparsely arrayed cross-shaped slots. First, a high-dispersion random metasurface consisting of 100 different kinds of elements is designed for the realization of frequency-diverse field distributions inside the metacavity. The simulated annealing (SA) algorithm is used to optimize the element positions. Additionally, the cross-shaped slot capable of working independently under two orthogonal polarization states is also designed, which facilitates low-correlated dual-polarized radiation. Then, the performance of the DFM is evaluated. The S $_{\boldsymbol {11}}$  of the DFM is under −10 dB, ensuring a good impedance match. In total, 100 dual-polarized measurement modes with correlation coefficients (CCs) smaller than 0.35 are obtained from 18 to 22 GHz. Finally, the DFM-based imaging experiments are implemented to verify the feasibility of the proposed DFM architecture. Comparative experiments are also carried out to demonstrate the advantage of leveraging dual-polarimetric information.","1558-2221","","10.1109/TAP.2024.3403453","National Key Research and Development Program of China(grant numbers:2022YFB3902400); Natural Science Foundation of China(grant numbers:62071371); Leverhulme Trust under Research Leadership Award(grant numbers:RL-2019-019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539934","Computational polarimetric imaging (CPI);dual-polarized;frequency-diverse;metaimager","Imaging;Frequency measurement;Metasurfaces;Image reconstruction;Antenna measurements;Probes;Hardware","","10","","37","IEEE","27 May 2024","","","IEEE","IEEE Journals"
"Evanescent Field Applicator for Contactless Microwave Breast Diagnostics in Air","C. J. Salomon; N. Petrović; P. O. Risman","School of Innovation, Design and Engineering, Mälardalen University, Västerås, Sweden; School of Innovation, Design and Engineering, Mälardalen University, Västerås, Sweden; School of Innovation, Design and Engineering, Mälardalen University, Västerås, Sweden",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5489","5501","In this article, we present an air-based approach to irradiate the female breast with electromagnetic microwave radiation by means of contactless evanescent near-field coupling for medical applications. A suitable transducer, so-called applicator, is presented, designed to create a TE-polarized evanescent field at approximately 4 GHz, reducing stray radiation and other unwanted first-order interactions at the breast surface without the need for a dielectric bolus liquid. Initial numerical investigations showed that the applicator setup achieves a 20-dB higher signal-to-clutter ratio (SCR) than a comparable bolus-based setup when applied to a simple high-adipose breast phantom. In the case of a low-adipose test load, the SCR could not be readily attributed to the presence of a tumor, yet it was found that under realistic conditions, the applicator setup achieves a significantly higher power transmission Effectiveness (EFF) into the load of up to 80% compared to the bolus-based setup that achieved less than 0.1% EFF. Experimental measurements of the applicator show a change of resonance frequency of less than 2% for load permittivities ranging from 1 to 80, enabling the applicator to be used for a wide span of patient-specific dielectric breast properties.","1558-2221","","10.1109/TAP.2024.3405178","Swedish Knowledge Foundation (KKS) through the project Embedded Sensor Systems for Health Plus (ESS-H+)(grant numbers:20180158); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10545323","Antennas;cancer;evanescent waves;imaging;magnetic fields;microwave devices;microwave imaging (MWI);near fields;transmitting antennas","Couplings;Dielectrics;Breast;Applicators;Surface waves;Microwave antennas;Optical waveguides","","","","37","IEEE","31 May 2024","","","IEEE","IEEE Journals"
"Rotating Magnet-Based Mechanical Antenna for Magnetic Inductive Communications","X. He; Q. Zhou; J. Zhang","Sixty-Third Research Institute, National University of Defense Technology, Nanjing, China; Sixty-Third Research Institute, National University of Defense Technology, Nanjing, China; Sixty-Third Research Institute, National University of Defense Technology, Nanjing, China",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5502","5510","Rotating magnet-based mechanical antenna (RMBMA) is a new promising paradigm that can significantly reduce both the size and the power consumption of the super-low frequency (SLF) electromagnetic transmitter. To further reveal the characterizations of RMBMA, this article investigates the magnetic induction (MI) communication performance of RMBMA. Initially, this article introduces the physical and energy conversion models of RMBMA within the framework of 2 continuous-phase frequency shift keying (2CPFSK)-based RMBMA. Subsequently, the induction quality factor and the MI communication path loss of RMBMA in a uniform lossless medium are theoretically derived in the closed form. A numerical simulation is then conducted to compare RMBMA with coil antennas, highlighting the advantages of RMBMA in the SLF. Furthermore, the article explores optimization strategies for the RMBMA MI communication system, focusing on structural and modulation parameters. Finally, the MI communication experiments are carried out at 35- and 620-m transmission ranges, reliable induction communication is realized at both transmission ranges, and the correctness of the proposed path loss derivation is verified.","1558-2221","","10.1109/TAP.2024.3399914","National Natural Science Foundation of China(grant numbers:61971431); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10534220","Induction quality factor;magnetic induction (MI) communication;path loss;rotating magnet-based mechanical antenna (RMBMA)","Coils;Antennas;Magnetic moments;Receiving antennas;Permanent magnets;Frequency shift keying;Q-factor","","4","","22","IEEE","17 May 2024","","","IEEE","IEEE Journals"
"Characterizing the Electric Field Ripple in Reflector Antennas Using Subsampled Exponential Analysis","R. -M. Weideman; A. Cuyt; D. I. L. de Villiers","Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, South Africa; Department of Computer Science, University of Antwerp, Antwerp, Belgium; Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, South Africa",IEEE Transactions on Antennas and Propagation,"10 Jul 2024","2024","72","7","5511","5519","Reflector antennas often exhibit frequency ripples in key performance metrics, including aperture efficiency and antenna noise temperature. These ripples stem from corresponding fluctuations in the electric field pattern, due to interference between fields radiated, reflected, or diffracted by the feed and reflectors, and it is important that they are characterized. In this article, we introduce an innovative approach for reconstructing the electric fields of reflector antennas using simulated data across a range of frequencies. By leveraging the power of sub-Nyquist sampling, the number of required samples can be reduced, leading to increased computational efficiency. This presents an advantage to traditional methods such as the Fourier transform that requires Nyquist sampling. We demonstrate how these reconstructions can be used to characterize the frequency contents of resulting reflector properties, such as aperture efficiency and antenna noise temperature.","1558-2221","","10.1109/TAP.2024.3408236","European Union’s Horizon 2020 Research and Innovation Program through the Marie Skłodowska-Curie(grant numbers:101008231 (EXPOWER)); National Research Foundation of South Africa(grant numbers:75322); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10552169","Antenna noise temperature;aperture efficiency;reflector antennas","Noise;Aperture antennas;Temperature measurement;Temperature;Directive antennas;Computational modeling;Antenna measurements","","","","15","IEEE","7 Jun 2024","","","IEEE","IEEE Journals"
