"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","C1","6874","","1558-2221","","10.1109/TAP.2024.3451269","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669121","","","","","","0","IEEE","6 Sep 2024","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation Publication Information","",,IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","C2","C2","","1558-2221","","10.1109/TAP.2024.3451271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669112","","","","","","0","IEEE","6 Sep 2024","","","IEEE","IEEE Journals"
"A Millimeter-Wave Wideband Dual-Polarized Magnetoelectric Dipole Phased Array With Scan Blindness Mitigation","L. Zhao; Y. Li; M. Chen; J. Wang","Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6875","6885","A novel millimeter-wave wideband dual-polarized magnetoelectric (ME) dipole phased array with scan blindness mitigation is presented. By introducing meander structures, grounded strips, and air grooves into the conventional substrate-integrated probe-fed ME dipole, the propagation characteristics of the guided waves supported by the array configuration can be controlled effectively, which provides a convenient means to improve the scanning performance of the ME dipole array. An  $8\times 8$  phased array consisting of the proposed ME dipole elements is then developed, fabricated, and tested, which verifies a wide bandwidth of 34.5% (from 24 to 34 GHz) and stable radiation characteristics for both the vertical and horizontal polarization. The specific 2-D dual-polarized scanning range of the array is ±60° within the frequency range between 24 and 31.5 GHz, ±53° at 32 GHz, and ±40° from 32 to 34 GHz. This work with promising operating performance would be valuable to emerge millimeter-wave applications.","1558-2221","","10.1109/TAP.2024.3427323","National Natural Science Foundation of China(grant numbers:62325102); Beijing Natural Science Foundation(grant numbers:JQ22011); National Natural Science Foundation of China(grant numbers:62271038); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10604774","Dual polarized;magnetoelectric (ME) dipole;millimeter wave;phased array;scan blindness;wideband","Phased arrays;Blindness;Substrates;Antenna arrays;Antenna radiation patterns;Dipole antennas;Microstrip antenna arrays","","1","","31","IEEE","18 Jul 2024","","","IEEE","IEEE Journals"
"A High-Gain Aperture-Shared Dual-Band Circularly Polarized Antenna Using Polarizer Integrated Dual-Functional Surface","Q. -Y. Guo; P. Chen; M. Liang; G. -H. Sun; G. -B. Wu","State Key Laboratory of Radio Frequency Heterogeneous Integration, College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; School of Electronics and Information Engineering, Harbin Institute of Technology at Shenzhen, Shenzhen, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Kowloon Tong, Hong Kong",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6886","6896","An aperture-shared dual-band circularly polarized (CP) antenna is proposed. It is the first attempt to propose a polarizer integrated dual-functional surface (PIDFS), enabling the co-designing of a CP reflectarray (RA) and a CP Fabry-Perot cavity (FPC) antenna while keeping wideband and high-gain performances. The proposed work divides a traditional polarizer into two distinct parts with a dual-function reflective surface sandwiched in between. The proposed PIDFS provides wave reflection with polarization rotation at higher-frequency band, contributing to the realization of a millimeter-wave (mm-wave) CP RA. At the same time, it also functions as CP partially reflective surface (PRS) for a high-gain FPC antenna designed at lower-frequency spectrum. For validation, a prototype of the aperture-shared dual-band CP antenna operating at 7 and 30 GHz bands is designed, fabricated, and measured. The 3-dB gain bandwidths of 14% and 26% with peak gains of 17.3 and 20.5 dBic over two bands are achieved, respectively. The proposed design demonstrates a new design method/scheme to construct a high-gain, aperture-shared antenna with large frequency ratio, superior bandwidth, and CP radiation characteristics. With these, it is a good candidate for future communications system that requires high integration, wideband, and high-CP-gain.","1558-2221","","10.1109/TAP.2024.3420123","National Natural Science Foundation of China(grant numbers:62201353); Guangdong Provincial Regional Joint Fund Youth Project(grant numbers:2021A1515110391); Natural Science Foundation of Guangdong Province(grant numbers:2023A1515011192); Shenzhen Science and Technology Innovation Committee Project-Stable Support(grant numbers:20220810095646001); Shenzhen Basic Research Program(grant numbers:GXWD20220811163824001); Shenzhen Science and Technology Innovation Commission(grant numbers:RCBS20221008093123059); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10609244","Aperture-shared;Fabry–Perot cavity (FPC);high gain;millimeter-wave (mm-wave);polarizer integrated dual-functional surface (PIDFS);reflectarray (RA)","Aperture antennas;Reflector antennas;Microwave antennas;Bandwidth;Reflection;Metasurfaces;Dual band","","7","","45","IEEE","24 Jul 2024","","","IEEE","IEEE Journals"
"Millimeter-Wave Dual-Band Filtering Patch Antenna and MIMO Array Using Multinull Resonator","X. Yin; P. F. Hu; K. W. Leung; Y. M. Pan; N. Yang; K. Lu","School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China; School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China; School of Electronics and Information Technology, Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, Sun Yat-sen University, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China; School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6897","6907","A compact millimeter-wave (mm-wave) dual-band filtering patch antenna is presented. It is fed by a new multinull resonator, composed of a single-layer substrate integrated waveguide (SIW) cavity-backed slot. This multinull resonator can produce two resonant modes and three radiation nulls. With the load of a radiating patch, another radiation null can be generated between the two operating bands. In addition, the radiating patch produces two patch modes by introducing an H-shaped slot and four shorting pins. Therefore, a second-order bandpass filtering response is obtained for each operating band. Owing to this new multinull resonator, two controllable radiation nulls are realized beside each band, showing high-frequency selectivity and an out-of-band suppression level of more than 18 dB. The antenna prototype, with only two substrate layers, has antenna gains of 8 and 7.5 dBi in the 28- and 39-GHz bands. Furthermore, the dual-band filtering patch antenna is extended to a  $2\times 2$  multiple input/multiple output (MIMO) antenna. With the aid of  $\pi $ -/L-shaped parasitic strips, the isolation of the E-plane MIMO is enhanced by 5 dB. The isolations between any two-antenna elements are higher than 20 dB for the two passbands.","1558-2221","","10.1109/TAP.2024.3430814","Natural Science Foundation of Guangdong Province(grant numbers:2024A1515011947); National Natural Science Foundation of China(grant numbers:62001409,U23A20288); Guangdong Provincial Key Laboratory of Short-Range Wireless Detection and Communication; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10609328","5G millimeter wave (mm-wave);dual-band;filtering antenna;multiple input/multiple output (MIMO)","Antennas;Filtering;Dual band;Substrates;Patch antennas;Passband;Resonant frequency","","8","","33","IEEE","24 Jul 2024","","","IEEE","IEEE Journals"
"Temporal Interference Wireless Power Transfer Strategy With Passive Flexible Electrode for Vagus Nerve Stimulation","X. Yang; P. Gao; H. Zhang; J. Zhao; T. Wang; G. Xu","State Key Laboratory of Reliability and Intelligence of Electrical Equipment, Hebei University of Technology, Tianjin, China; School of Electrical Engineering, Hebei University of Technology, Tianjin, China; School of Electrical Engineering, Hebei University of Technology, Tianjin, China; School of Electrical Engineering, Hebei University of Technology, Tianjin, China; School of Electrical Engineering, Hebei University of Technology, Tianjin, China; School of Electrical Engineering, Hebei University of Technology, Tianjin, China",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6908","6918","The existing vagus nerve stimulation (VNS) implant devices face the challenges of energy depletion and space constraints. To address these issues, we propose a novel strategy featuring the integration of temporal interference (TI) into a wireless power transfer (WPT) model, thereby creating a TI magnetically coupled resonant (MCR) differential frequency WPT approach. We further designed an implantable flexible passive VNS electrode using a serpentine interconnection structure. In this strategy, the flexible electrode serves a dual role as both a differential frequency WPT receiver coil and a VNS electrode. The control of the WPT system parameters allows for a corresponding low-frequency envelope alternating current to be coupled within the flexible electrode. This enables electrical stimulation of the vagus nerve at varying frequencies and intensities. We validate our proposed model using numerical calculations and experiments. Flexible electrodes were tested in three environments with different impedance parameters: air, tissue-simulating liquid, and fresh pork. When the electrode inside fresh pork was put in the middle of two transmitting coils and 10-cm away from the transmitting coil, the minimum induced current in the electrode made it to 3.35 mA. The results affirm the effectiveness of the TI MCR differential frequency WPT model paired with passive flexible electrodes for VNS. This new strategy could potentially advance the development of vagus nerve modulation technology.","1558-2221","","10.1109/TAP.2024.3434370","National Natural Science Foundation of China(grant numbers:52107236,52320105008); National Key Research and Development Program of China(grant numbers:2022YFC2402203); Colleges and Universities in Hebei Province Science and Technology Research Project(grant numbers:QN2021043); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10620396","Implant devices;passive flexible electrodes;temporal interference (TI);vagus nerve stimulation (VNS);wireless power transfer (WPT)","Electrodes;Coils;Magnetic fields;Interference;Magnetic resonance;Electric fields;Wireless power transfer","","2","","35","IEEE","1 Aug 2024","","","IEEE","IEEE Journals"
"Decoupling of Axial Symmetric Three Antennas Based on Active Impedance Matching","Z. Cao; L. Chang; Y. Li; K. Wei; Z. Zhang","Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Shaanxi Key Laboratory of Deep Space Exploration Intelligent Information Technology, School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Xiaomi Communications Company Ltd., Beijing, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6919","6929","In this article, a novel decoupling scheme based on active impedance matching is proposed for the decoupling of axial symmetrical three antennas. Three simultaneous excitation modes with the same amplitude and different phase relationships are utilized to analyze the decoupling problem. In the perspective of simultaneous excitations, the decoupling of the three antenans can be transformed into active impedance matching. Theoretical demonstration reveals that achieving decoupling for axial symmetrical three antennas necessitates matching the active impedances under the three excitations. The active impedance matching can be solved intuitively in a clear step-by-step process by exploiting the impedance characteristics of the coupled three-line and the unique field distribution under different excitation modes. To validate the effectiveness of the proposed method, the decoupling of axial symmetric three inverted-F antennas (IFAs) is presented as an example. The achieved isolation exceeds 17 dB in the desired band with a peak isolation of 31 dB. With good isolation and a straightforward design process, the approach holds promise for future multi-input-multi-output (MIMO) antenna systems. Furthermore, the proposed method provides a new physical intuition for solving the decoupling problem of multiple antennas without the need for numerous optimizations.","1558-2221","","10.1109/TAP.2024.3426977","National Natural Science Foundation of China(grant numbers:62271279); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10601591","Active S-parameters;antenna decoupling;coupled three-line;lumped components","Antennas;Impedance;Scattering parameters;Impedance matching;Couplings;Systematics;Reflection coefficient","","1","","29","IEEE","18 Jul 2024","","","IEEE","IEEE Journals"
"Mode Conversion for Broadband Mutual Coupling Suppression of a Slot-Fed Metasurface Mosaic Antenna","D. Yang; Z. Ning Chen; J. Yin; P. Liu","Department of Electrical and Computer Engineering, National University of Singapore, Cluny Road, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Cluny Road, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Cluny Road, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Cluny Road, Singapore",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6930","6938","A method of mode conversion from the anti-TE20 mode to TE20 mode is proposed to suppress the H-plane mutual coupling of slot-fed metasurface mosaic antennas over a broad bandwidth. The proposed method is first studied using a pair of side-by-side slot antennas arranged in their H-planes. The investigation reveals that when the excited microstrip-fed slot antenna is operating at an anti-TE20 mode, the coupled microstrip-fed slot antenna undergoes a mode conversion to a TE20 mode due to the boundary conditions of the slot. As a result, the pair of slot antennas achieves high self-decoupling. Then, a pair of side-by-side microstrip-slot-fed metasurface mosaic antennas operating at the anti-TE20 mode is further presented. With the mode conversion, the  $1\times 2$  mosaic antenna system with optimized metasurfaces achieves the H-plane port isolation of more than 25 dB over a broad bandwidth of 18.9% or a range from 3.20 to 3.88 GHz with an edge-to-edge spacing of 0.012 wavelength at 3.6 GHz. The proposed decoupling method has the potential for performance enhancement of multiple and beamforming antenna systems.","1558-2221","","10.1109/TAP.2024.3428849","Advanced Research and Technology Innovation Centre (ARTIC); National University of Singapore(grant numbers:A-0005947-15-00); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10606169","Anti-TE₂₀ mode;broadband decoupling;metasurface antenna;mode conversion;mutual coupling;slot antenna;slot-fed antenna;TE₂₀ mode","Slot antennas;Antennas;Microstrip antennas;Couplings;Mutual coupling;Microstrip;Broadband antennas","","5","","42","IEEE","22 Jul 2024","","","IEEE","IEEE Journals"
"Amplitude Modulation Scheme for an Acoustically Actuated Magnetoelectric Antenna Using Field-Dependent Magneto-Mechanical Effect","J. Qiao; J. Wu; Y. Du; Y. Xu; H. Bai; Z. Wang; W. Cui; Z. Hu; M. Liu","State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, Xi’an Jiaotong University, Xi’an, China; State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, Xi’an Jiaotong University, Xi’an, China; State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, Xi’an Jiaotong University, Xi’an, China; State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, and the School of Future Technology, National Innovation Platform (Center) for Industry-Education Integration of Energy Storage Technology, Xi’an Jiaotong University, Xi’an, China; China Academy of Space Technology (CAST), Xi’an, China; State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, Xi’an Jiaotong University, Xi’an, China; China Academy of Space Technology (CAST), Xi’an, China; State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, and the School of Future Technology, National Innovation Platform (Center) for Industry-Education Integration of Energy Storage Technology, Xi’an Jiaotong University, Xi’an, China; State Key Laboratory for Manufacturing Systems Engineering, Electronic Materials Research Laboratory, Key Laboratory of the Ministry of Education, Engineering Research Center of Spin Quantum Sensor Chips, Universities of Shaanxi Province, School of Electronic Science and Engineering, Xi’an Jiaotong University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6939","6949","Mechanical antennas that are driven by external mechanical oscillation and acoustic self-resonance have been demonstrated for portable very low-frequency (VLF) electromagnetic (EM) wave transmitting. However, the mechanical relaxation, caused by the energy transition between mechanical and EM energies during signal modulation, limits the modulation rate of mechanical antennas. Here, we use direct antenna amplitude modulation (DAAM) to enhance the modulation rate of the proposed magnetoelectric (ME) antenna. First, we construct a nonlinear converse ME (CME) equivalent circuit model to optimize the dc magnetic field and operating frequency. The relaxation of Young’s modulus of the magnetic layer is gradually eliminated with the increase of modulation rate until Young’s modulus and radiation intensity of the ME antenna are no longer changed. Ideally, the modulation rate of DAAM is half of the carrier rate, but the actual value is lower than the ideal value due to the overshoot and ringing from the modulation coil. Under the carrier frequency of 27.6 kHz and the modulation frequency of 6 kHz, the bit rate of DAAM reaches up to 12 kbps, which is six times higher than that of the conventional electrical modulation. Our work demonstrates the potential of portable ME antenna for practical high-rate VLF EM communication.","1558-2221","","10.1109/TAP.2024.3434402","National Key Research and Development Program of China(grant numbers:2022YFB3205700); Natural Science Foundation of China(grant numbers:62131017,U22A2019,62101424); National Key Laboratory Foundation of China(grant numbers:HTKJ2021KL504003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10620381","Digital modulation;magneto-mechanical coupling;magnetoelectric (ME) antenna;very low frequency (VLF)","Modulation;Antennas;Magnetic fields;Magnetomechanical effects;Magnetostriction;Magnetoacoustic effects;Magnetoelectric effects","","","","50","IEEE","1 Aug 2024","","","IEEE","IEEE Journals"
"Generation of Higher-Order OAM Waves With Single-Point Fed Circular Microstrip Antenna Using Bifurcated Cylindrical Harmonics","D. S. Gyan; K. P. Ray; A. K. Poddar","Department of Electronics Engineering, Defence Institute of Advanced Technology (DIAT), Pune, India; Department of Electronics Engineering, Defence Institute of Advanced Technology (DIAT), Pune, India; Synergy Microwave Corporation, Paterson, NJ, USA",IEEE Transactions on Antennas and Propagation,"6 Sep 2024","2024","72","9","6950","6958","EM waves with finite orbital angular momentum (OAM) have shown potential for a dramatic increment in the RF channel capacities. Generation of OAM waves using microstrip antennas makes the most economical configuration and thus can further boost the research toward realization of RF OAM channels. So far, all such microstrip configurations that generate OAM waves require more than one feed, especially for modes higher than the fundamental. This article gives a new and simple OAM antenna design method for radiating OAM waves of desired topological charge using a direct single point feed connected to a circular microstrip antenna (CMA) for corresponding mode. The presented method manipulates cylindrical harmonics using tiny modifications in the CMA. Subsequently, a generalized equivalent circuit model has been given for the same. Additionally, the presented method has also been qualitatively extended to annular ring microstrip antennas (ARMAs). Simulated and measured results have been presented to corroborate the proposed concept.","1558-2221","","10.1109/TAP.2024.3430117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10608080","Circular harmonics;circular microstrip antenna (CMA);circular polarization (CP);cylindrical harmonics;higher orbital angular momentum (OAM) modes;OAM;topological charge;vortex waves","Harmonic analysis;Microstrip antennas;Microstrip;Slot antennas;Perturbation methods;Helical antennas;Space vehicles","","","","43","IEEE","23 Jul 2024","","","IEEE","IEEE Journals"
