"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","C1","4","","1558-2221","","10.1109/TAP.2023.3339028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10431674","","","","","","0","IEEE","9 Feb 2024","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","C2","C2","","1558-2221","","10.1109/TAP.2023.3339030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10431669","","","","","","0","IEEE","9 Feb 2024","","","IEEE","IEEE Journals"
"Editorial: Reflections From My First Year as Editor-in-Chief of the Transactions","K. S. Nikita","School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","5","7","Happy New Year! I am delighted to be writing this editorial to present the January 2024 issue of the IEEE transactions on Antennas and Propagation (TAP). More than one year has passed since I took over as the journal’s Editor-in-Chief and time has come to look back at the previous year and reflect on the journal’s position and the actions taken toward further elevating its status [1]. I am pleased to report that throughout 2023, TAP has maintained and strengthened its role as the flagship journal in the vibrant field of antennas and propagation, by remaining committed to the publication of timely and rigorous research.","1558-2221","","10.1109/TAP.2024.3352776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10431672","","","","","","4","IEEE","9 Feb 2024","","","IEEE","IEEE Journals"
"Guest Editorial Frontiers in Computational Electromagnetics—Part II","B. M. Notaroš; F. P. Andriulli; H. Bagci","Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy; Computer, Electrical, and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology, Thuwal, Saudi Arabia",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","8","10","This is a continuation of Part I of the Special Issue of IEEE Transactions on Antennas and Propagation (TAP) on Frontiers in Computational Electromagnetics (CEM) at the intersection of methods, computing, and applications [1]. Its principal goal is to showcase the most recent developments, ideas, and results constituting the state-of-the-art CEM techniques to simulate problems of antennas and propagation and discuss the best and most visionary approaches as we move forward. To address the challenges of ever-increasing problem sizes and complexities, as well as the diversity of AP applications and modeling requirements, a range of electromagnetic simulation strategies and numerical discretization techniques are essential, with no single approach being universally optimal. CEM is both an art and a science, focusing on the development of these approaches.","1558-2221","","10.1109/TAP.2024.3358148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10431661","","Special issues and sections;Electromagnetics;Computational electromagnetics","","2","","1","IEEE","9 Feb 2024","","","IEEE","IEEE Journals"
"Multiple-Precision Arithmetic Implementation of the Multilevel Fast Multipole Algorithm","M. Kalfa; Ö. Ergül; V. B. Erturk","Department of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey; Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey; Department of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","11","21","We propose and demonstrate a multiple-precision arithmetic (MPA) framework applied to the inherent hierarchical tree structure of the multilevel fast multipole algorithm (MLFMA), dubbed the MPA-MLFMA that provides an unconventional but elegant treatment to both the low-frequency breakdown (LFB) and the efficiency limitations of MLFMA for electrically large problems with fine geometrical details. We show that a distinct machine precision (MP) can be assigned to each level of the tree structure of MPA-MLFMA, which, in turn, enables controlled accuracy and efficiency over arbitrarily large frequency bandwidths. We present the capabilities of MPA-MLFMA over a wide range of broadband and multiscale scattering problems. We also discuss the implications of a multiple-precision framework implemented in software and hardware platforms.","1558-2221","","10.1109/TAP.2023.3291077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10176185","Error analysis;low-frequency breakdown (LFB);multilevel fast multipole algorithm (MLFMA);multiple-precision arithmetic (MPA)","MLFMA;Arithmetic;Green's function methods;Testing;Standards;Program processors;Error correction","","","","44","IEEE","7 Jul 2023","","","IEEE","IEEE Journals"
"A Directional Multilevel Complex-Space Fast Multipole Algorithm for Electrically Large Problems of Various Dimensions","G. -Y. Zhu; W. -D. Li; W. E. I. Sha; H. -X. Zhou; W. Hong","State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Frontiers Science Center for Mobile Information Communication and Security, Southeast University, Nanjing, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Frontiers Science Center for Mobile Information Communication and Security, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","22","36","A directional multilevel complex-space fast multipole algorithm (DMLCSFMA) is proposed for solving electrically large problems of various dimensions. This algorithm implements a high-frequency generalization of the well-known mid-frequency multilevel fast multipole algorithm (MLFMA). It is established by exploring the fundamental connection between the conventional MLFMA and the recently developed directional fast multipole algorithms (D-FMAs), as well as the plane wave expansion induced from the complex source beam [Gaussian beam (GB)]. Different from the conventional MLFMA which exhibits the complexity of  $O({N^{2}})$  for certain situations such as the quasi-1-D elongated object, the proposed high-frequency generalized version is capable of achieving a stable complexity of  $O({N\log N})$ , irrespective of the dimensional features of the objects. Besides, the proposed algorithm also manifests itself as a spectral counterpart of the traditional D-FMAs. However, unlike the traditional D-FMAs which leverage the equivalent source-based sampling expansions, the proposed algorithm is established using the plane wave-based exponential expansions. Thus, the feasibility of building a D-FMA with analytically diagonalized translators is also demonstrated in this work. Several numerical examples are provided to illustrate the complexity and accuracy of the proposed algorithm.","1558-2221","","10.1109/TAP.2024.3354816","Fundamental Research Funds for the Central Universities(grant numbers:2242022k30003); National Science Foundation of China(grant numbers:62293492,62131008,61975177,U20A20164); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10413901","Electrically large problems;fast multipole algorithm (FMA);Fraunhofer far-field condition;Gaussian beam (GB);ray physics;wave physics","Manganese;Complexity theory;Physics;Kernel;Heuristic algorithms;Interpolation;Optimization","","1","","56","IEEE","24 Jan 2024","","","IEEE","IEEE Journals"
"Integral Operator-Based Characteristic Mode Theory for Conducting, Material, and Lossy Structures","P. Ylä-Oijala; M. Kuosmanen; H. Wallén","Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland; Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland; Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","37","49","Integral operator-based theory of characteristic modes (CMs) for conducting, material, and lossy structures is reviewed. CMs are defined as solutions of a generalized eigenvalue equation (GEE). These GEEs are presented for various surface and volume integral operators (VIOs) and material structures. Interpretation of the characteristic eigenvalues in terms of electromagnetic power is studied based on the Mie expansion and integral operator formalism. Orthogonality and diagonalizing properties of the CMs are summarized. Challenges related to dielectric-magnetic bodies, lossy structures, and spurious modes are discussed, as well as differences between the surface and volume operator approaches.","1558-2221","","10.1109/TAP.2023.3286039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10155650","Characteristic mode analysis;computational electromagnetics;integral equations","Eigenvalues and eigenfunctions;Surface impedance;Magnetic resonance imaging;Integral equations;Conductors;Electromagnetics;Electric fields","","2","","72","IEEE","19 Jun 2023","","","IEEE","IEEE Journals"
"A Novel Method of Moments for Numerical Analysis of Antennas Over 2-D Infinite Periodic Arrays of Scatterers","K. Konno; N. Haga; J. Chakarothai; Q. Chen; N. Nakamoto; T. Takahashi","Department of Communications Engineering, Graduate School of Engineering, Tohoku University, Sendai, Japan; Department of Electrical and Electronic Information Engineering, Toyohashi University of Technology, Toyohashi, Japan; National Institute of Information and Communications Technology, Koganei, Japan; Department of Communications Engineering, Graduate School of Engineering, Tohoku University, Sendai, Japan; Mitsubishi Electric Corporation, Kamakura, Japan; Mitsubishi Electric Corporation, Kamakura, Japan",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","50","60","In this article, a novel method of moments (MoM) for numerical analysis of antennas over a 2-D infinite periodic array of scatterers is proposed. The proposed MoM models the 2-D infinite periodic array of scatterers as a reflecting plane, i.e., electromagnetic response of the 2-D infinite periodic array of scatterers is formulated via their reflection coefficient. In a similar manner to a layered media Green’s function, self/mutual coupling between source and observation points over the 2-D infinite periodic array of scatterers is formulated as a superposition of direct wave component and TE/TM reflection wave components. Numerical simulation is performed, and performance of the proposed MoM is demonstrated. The proposed MoM has a couple of advantages. The first and second ones are mesh-free/numerical modelings of the 2-D infinite periodic array of scatterers via their reflection coefficient. The mesh-free modeling contributes to small computational cost whereas the numerical modeling enables to deal with the 2-D infinite periodic array of arbitrary-shaped scatterers. The third one is ease of combination with existent numerical analysis tool of the 2-D infinite periodic array of scatterers.","1558-2221","","10.1109/TAP.2023.3303025","JSPS KAKENHI(grant numbers:22K04061); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10215340","Method of moments (MoM);periodic Green’s function","Antenna arrays;Method of moments;Numerical analysis;Numerical models;Green's function methods;Impedance;Computational modeling","","2","","43","IEEE","11 Aug 2023","","","IEEE","IEEE Journals"
"Efficient Tracking of Dispersion Surfaces for Printed Structures Using the Method of Moments","D. Tihon; S. N. Jha; M. Bodehou; C. Craeye","ICTEAM Institute, Université catholique de Louvain (UCLouvain), Ottignies-Louvain-la-Neuve, Belgium; ICTEAM Institute, Université catholique de Louvain (UCLouvain), Ottignies-Louvain-la-Neuve, Belgium; ICTEAM Institute, Université catholique de Louvain (UCLouvain), Ottignies-Louvain-la-Neuve, Belgium; ICTEAM Institute, Université catholique de Louvain (UCLouvain), Ottignies-Louvain-la-Neuve, Belgium",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","61","74","The dispersion surfaces of printed periodic structures in layered media are efficiently computed using a full-wave method based on the periodic method of moments (MoM). The geometry of the dispersion surface is estimated after mapping the determinant of the periodic MoM impedance matrix over a range of frequencies and impressed phase shifts. For lossless periodic structures in the long-wavelength regime, such as lossless metasurfaces, a tracking algorithm is proposed to represent the dispersion surface as a superposition of parameterized iso-frequency curves. The mapping process of the determinant is accelerated using a specialized interpolation technique with respect to the frequency and impressed phase shifts. The algorithm combines a fast evaluation of the rapidly varying part of the periodic impedance matrix and the interpolation of the computationally intensive but slowly varying remainder. The mapping is further accelerated through the use of macro basis functions (MBFs). The method has been first tested on lossless metasurface-type structures and validated using the commercial software CST. The specialized technique enables a drastic reduction in the number of periodic impedance matrices that need to be explicitly computed. In the two examples considered, only 12 matrices are required to cover any phase shift and a frequency band larger than one octave. An important advantage of the proposed method is that it does not entail any approximation so that it can be used for lossy structure and leaky waves, as demonstrated through two additional examples.","1558-2221","","10.1109/TAP.2023.3324083","Fonds De La Recherche Scientifique - FNRS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10287773","Dispersion curves;fast-tracking algorithm;interpolation;iso-frequency contours;macro basis functions (MBFs);metasurface;periodic structures","Impedance;Interpolation;Method of moments;Periodic structures;Dispersion;Surface impedance;Transmission line matrix methods","","4","","62","IEEE","18 Oct 2023","","","IEEE","IEEE Journals"
"A Coupled Hybridizable Discontinuous Galerkin and Boundary Integral Method for Analyzing Electromagnetic Scattering","R. Zhao; M. Dong; L. Chen; J. Hu; H. Bagci","Division of Computer, Electrical, and Mathematical Science and Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia; Division of Computer, Electrical, and Mathematical Science and Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia; Division of Computer, Electrical, and Mathematical Science and Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; Division of Computer, Electrical, and Mathematical Science and Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia",IEEE Transactions on Antennas and Propagation,"9 Feb 2024","2024","72","1","75","88","A coupled hybridizable discontinuous Galerkin (HDG) and boundary integral (BI) method is proposed to efficiently analyze electromagnetic scattering from inhomogeneous/composite objects. The coupling between the HDG and the BI equations is realized using the numerical flux operating on the equivalent current and the global unknown of the HDG. This approach yields sparse coupling matrices upon discretization. Inclusion of the BI equation ensures that the only error in enforcing the radiation conditions is the discretization. However, the discretization of this equation yields a dense matrix, which prohibits the use of a direct matrix solver on the overall coupled system as often done with the traditional HDG schemes. To overcome this bottleneck, a “hybrid” method is developed. This method uses an iterative scheme to solve the overall coupled system but within the matrix–vector multiplication subroutine of the iterations, the inverse of the HDG matrix is efficiently accounted for using a sparse direct matrix solver. The same subroutine also uses the multilevel fast multipole algorithm (MLFMA) to accelerate the multiplication of the guess vector with the dense BI matrix. The numerical results demonstrate the accuracy, the efficiency, and the applicability of the proposed HDG-BI solver.","1558-2221","","10.1109/TAP.2023.3291746","National Natural Science Foundation of China(grant numbers:62271002,62231007); King Abdullah University of Science and Technology (KAUST) Office of Sponsored Research (OSR)(grant numbers:2019-CRG8-4056); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10179229","Boundary integral (BI) equation;electromagnetic scattering;hybridizable discontinuous Galerkin (HDG)","Sparse matrices;Method of moments;Mathematical models;Electromagnetic scattering;Finite element analysis;Matrix converters;STEM","","2","","80","CCBY","11 Jul 2023","","","IEEE","IEEE Journals"
