"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","C1","8123","","1558-2221","","10.1109/TAP.2024.3475053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10737995","","","","","","0","IEEE","29 Oct 2024","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation Publication Information","",,IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","C2","C2","","1558-2221","","10.1109/TAP.2024.3475055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10737910","","","","","","0","IEEE","29 Oct 2024","","","IEEE","IEEE Journals"
"A Wideband Miniaturized Dual-Polarized Antenna Based on Wide-Arm Dipole With Mode Analysis and Recombination","Y. Lei; H. Zhai; H. Zhang; X. Cui","National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8124","8134","In this study, a wideband miniaturized dual-polarized antenna based on a wide-arm dipole antenna through mode analysis and recombination is proposed. First, the antenna radiating arms are widened to enhance the antenna design freedom. By analyzing the wide-arm dipole, mode1 and mode2 are obtained. Second, slots are cut horizontally on both sides of the antenna to optimize the current path of mode1 and to obtain mode3. Meanwhile, the introduced “semi-rectangular” shaped current further reduces the physical dimensions of the antenna effectively and optimizes the impedance matching in full-wave modes. Afterward, with the help of three longitudinal slots, the third-order mode (mode4) and the fourth-order mode (mode5) of mode1 are shifted into the operating band. Finally, by adjusting the length of the slots to control the distribution of the five modes, the bandwidth of the proposed antenna is greatly improved. A four-notch resonant loop is loaded on the top of the antenna to enhance gain. Two single-polarized antennas are placed orthogonally to obtain the designed dual-polarized antenna. Based on the above principle, a wideband antenna is designed and fabricated. The proposed antenna exhibits a reflection coefficient of less than −15 dB in the operating band (1.3–3.0 GHz) with smaller physical dimensions of  $0.36\lambda _{\max } \times 0.26\lambda _{\max } \times 0.36\lambda _{\max }$ . Additionally, the peak gain of the antenna achieves 5.6 dBi and the efficiency of the antenna is maintained above 80%. Compared with a traditional dipole, the bandwidth of the proposed antenna has been greatly improved, exhibiting a broad application prospect in the detection domain.","1558-2221","","10.1109/TAP.2024.3445531","National Natural Science Foundation of China(grant numbers:U2241206,62471354); ZTE Industry-Academia-Research Cooperation; 111 Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10645753","Dual-polarization;miniaturization;mode analysis and recombination;wideband","Dipole antennas;Broadband antennas;Slot antennas;Wideband;Substrates;Antennas;Antenna feeds","","2","","37","IEEE","26 Aug 2024","","","IEEE","IEEE Journals"
"Generalized Deterministic Automated Design of Metasurface Antennas With 3-D Feeding Structures","L. Teodorani; M. Zucchi; G. Vecchi","Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8135","8150","In this work we present an automatic, deterministic procedure to fully design an isotropic metasurface antenna, self-consistently including the metallic feeding structure. The impedance pattern has full spatial variability in two dimensions, to allow designs otherwise difficult. The design is based on the integral-equation formulation with a current-only approach, in which the surface impedance profile is derived only after the optimal current is found; this allows to avoid the solution of the forward problem at all steps of the algorithm, with a drastic reduction of computational resources; it does not require any assumption on the impedance profile. We also show how a 3-D feed can be accounted for in a hybrid scheme partially employing commercial 3-D simulation software. Application examples address center-fed circular metasurface antennas, in which the feed is not connected to the metasurface, and rectangular “strip-like” leaky wave antennas (LWAs) where the metasurface is electrically connected to the feeding surface. In all cases, the design is carried out up to the final layout, and the full antenna is simulated to verify the design.","1558-2221","","10.1109/TAP.2024.3457149","Italian Ministry of Research through the Project “METEOR”(grant numbers:PRIN 2020EY2LJT); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10684076","Impedance boundary conditions (IBCs);integral equations;metasurface antennas;method of moments;optimization","Metasurfaces;Impedance;Surface impedance;Antennas;Antenna feeds;Surface waves;Geometry","","2","","33","CCBYNCND","18 Sep 2024","","","IEEE","IEEE Journals"
"Shared Aperture Wideband Endfire/Broadside mm-Wave Phased Array With Enhanced Scanning Range Integrated With Metal Frame for Mobile Terminals","X. Tian; Z. Du","Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, China",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8151","8164","A shared aperture wideband endfire/broadside millimeter-wave (mm-Wave) phased array and a novel method to effectively enhance the array scanning range are proposed for mobile terminals. The array element comprises an asymmetric open-ended cavity and a ground-slotted patch sharing the extended cavity surface for endfire and broadside radiation, respectively. The extended endfire cavity with an I-shaped slot can widen the working bands of both the endfire and broadside antennas. The proposed  $1\times 4$  mm-Wave phased array can fully cover the desired 5G mm-Wave N257 and N258 bands with a compact size of only  $0.54\times 2.15\times 0.18\lambda _{0}^{3}$  and a 3-dB endfire/broadside scanning range of ±45°/±46°. The integration ability, performance, and flexibility of the array with mobile terminals are further studied. The method of using the phased array to excite the frame current and enable the frame to take over the array for large-angle scanning is proposed. Based on this method, a shared aperture co-design of the mm-Wave array with a 4G long-term evolution (LTE) antenna is proposed. The mm-Wave broadside array in the co-design realizes a significantly enhanced scanning range of ±66° when integrated with the narrow terminal frame. For validation, the proposed mm-Wave array and its co-design are fabricated and tested with acceptable results. With the merits of extensive spatial coverage, wide bandwidth, compact size, and flexible terminal integration with enhanced scanning capability, the proposed mm-Wave phased array has application potential in future mobile terminals.","1558-2221","","10.1109/TAP.2024.3445505","National Natural Science Foundation of China(grant numbers:62271282); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10645770","Millimeter-wave (mm-Wave) antennas;mobile antennas;phased array antenna;shared aperture;wide-angle scanning","Phased arrays;Metals;Aperture antennas;Mobile antennas;Wideband;Substrates;Surface impedance","","1","","36","IEEE","23 Aug 2024","","","IEEE","IEEE Journals"
"Shortwave Ultrahigh-Sensitivity Rydberg Atomic Electric Field Sensing Based on a Subminiature Resonator","R. Mao; Y. Lin; A. Zhou; K. Yang; Y. Fu","College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; College of Electronic Science and Technology, National University of Defense Technology, Changsha, China",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8165","8172","Rydberg atomic electric field sensors have attracted the attention of international researchers due to their powerful electric field measurement capabilities. Especially in the shortwave (SW) frequency band (3–30 MHz), using only millimeter-level sensors to receive SW signals is undoubtedly attractive. However, due to the extremely difficult excitation of the Rydberg atoms that resonate with the SW frequency, the sensitivity of the Rydberg atoms SW measurement is low. Here, we report that a method to improve the SW sensitivity by using an SW resonator, which is extremely small in electrical size ( $0.0043\lambda \times 0.0035\lambda \times 0.007\lambda $ ), can achieve continuous resonant frequency coverage from 9.365 to 10.223 MHz and can increase the sensitivity of electric field measurement by a factor of 8633. In the state of far off-resonant, we have achieved a detectable field strength as low as  $2.41~\mu $ V/m with a sensitivity of  $1.71~\mu $ V/mHz $^{1/2}$  using the heterodyne Rydberg atom-based mixer method, which realizes ultrahigh-sensitivity measurement of SWs. In addition, for the first time outside the laboratory, we directly received an amplitude-modulated broadcast signal with 880 km (the straight-line distance between Changsha and Baoji) at 9.81 MHz in the form of a subminiature resonator combined with a Rydberg field probe (RFP), which verified the powerful ability of this sensing scheme.","1558-2221","","10.1109/TAP.2024.3439862","National Natural Science Foundation of China(grant numbers:61901495,12104509); Natural Science Foundation of Hunan Province(grant numbers:2022JJ40556); Scientific Research Project of the National University of Defense Technology(grant numbers:ZK20-13); College of Electronic Science and Technology, National University of Defense Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10636053","Microwave;Rydberg atom sensing;short wave detection;subminiature resonator","Electric fields;Sensors;Sensitivity;Probes;Atomic measurements;Atomic beams;Atom lasers","","1","","41","IEEE","13 Aug 2024","","","IEEE","IEEE Journals"
"A Novel Near-Field Calibration Method for Linear Array Based on Plane Wave Expansion","Y. Tang; Z. Wang; W. Fan; X. Chen; T. -H. Loh; Z. Luo; S. Gao","Department of Electronics and Information Engineering, Beihang University, Beijing, China; Department of Electronics and Information Engineering, Beihang University, Beijing, China; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; Engineering, Electromagnetic and Electrochemical Technologies Department, National Physical Laboratory, Teddington, U.K.; Department of Electronics and Information Engineering, Beihang University, Beijing, China; Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong, China",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8173","8183","This article presents a novel near-field calibration method for linear arrays based on plane wave expansion. The proposed method enables the calibration of an antenna under test (AUT) with a compact measurement distance and a probe scanning aperture as small as 1/10 of the AUT aperture. The calibration measurement can be implemented by moving a probe antenna in a sparse grid along a line segment parallel to the AUT and collecting the AUT array element response. In the proposed method, an ideal virtual linear array is employed to model the AUT, where the virtual AUT possesses the same configuration as the AUT and consists of array elements with consistent radiation characteristics. The virtual AUT is determined by minimizing the difference between the response of the virtual and actual AUT, where the virtual AUT response can be constructed based on plane wave expansion. The least square (LS) method is applied to minimize the difference, while an optimization algorithm is employed to solve the radiation characteristics and the initial excitations of the virtual AUT. In the validation measurement, a nonuniform linear array (NULA) is calibrated in the near field using the proposed method with a probe scanning aperture of only 1/10 of the AUT aperture and a measurement distance of 4.33 wavelengths at 2.6 GHz. Based on the obtained results, ±0.41 dB in amplitude and ±4.7° in phase calibration accuracy are achieved, respectively, demonstrating the effectiveness of the proposed method.","1558-2221","","10.1109/TAP.2024.3439730","National Key Research and Development Program of China(grant numbers:2022YFB2902403); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10636058","Linear array;near-field calibration;optimization algorithm;plane wave expansion","Probes;Calibration;Antenna measurements;Phased arrays;Linear antenna arrays;Antenna radiation patterns;Phase measurement","","","","28","IEEE","13 Aug 2024","","","IEEE","IEEE Journals"
"Nonorthogonal Multibeam Network Synthesis Achieving Stein’s Limit and Implementation Based on RGW Technology","D. I. Lialios; C. L. Zekios; S. V. Georgakopoulos","Department of Electrical and Computer Engineering, Florida International University, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University, Miami, FL, USA",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8184","8198","This work introduces a novel synthesis method for optimal efficiency multibeam networks. Our design method can create networks able to excite any set of nonorthogonal beams with the optimal power efficiency as dictated by Stein’s limit. To achieve this, we decompose the desired nonorthogonal excitation matrices into two orthogonal and one diagonal excitation matrices with the use of singular value decomposition (SVD). Notably, the orthogonal excitation matrices are implemented as standard Nolen matrices and the diagonal matrix as a set of parallel properly designed transmission lines. To validate our design method, we design a beamforming network for a  $2 \times 2$  planar antenna array. This network operates at 30 GHz and can generate four nonorthogonal beams that can scan in the azimuth and elevation planes. Our design is implemented using ridge gap waveguide (RGW) technology, and its performance is characterized by simulation and measurements. Our beamformer achieves a 30% average power efficiency across its operating band, compared to the maximum theoretical efficiency of 55.5% calculated according to Stein’s limit.","1558-2221","","10.1109/TAP.2024.3441758","Air Force Office of Scientific Research(grant numbers:FA9550-18-1-0191,FA9550-21-1-0309); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10638482","Analog beamforming;multibeam;Nolen matrix;ridge gap waveguide (RGW);Stein’s limit","Transmission line matrix methods;Butler matrices;Matrix decomposition;Design methodology;Array signal processing;Vectors;Lenses","","2","","34","IEEE","16 Aug 2024","","","IEEE","IEEE Journals"
"Low Sidelobe Level, High-Gain Patch Antennas Operating at Higher-Order Modes","J. -H. Ou; J. Ying Zhong; J. Lan; X. Zheng; S. F. Bo; X. Yin Zhang","School of Future Technology, South China University of Technology, Guangzhou, China; School of Future Technology, South China University of Technology, Guangzhou, China; State Key Laboratory of Space Power Source, Shanghai Institute of Space Power-Source, Shanghai, China; School of Future Technology, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8199","8206","High-gain patch antennas with low sidelobes are proposed in this article. First, the patch antennas are operating at higher-order modes to realize a larger electrical size and higher directivity. TM30 mode is selected for a rectangular patch, while TM21 mode is selected for a circular patch. Through the surface current distribution analysis, the sidelobe is found contributed by the opposite-oriented surface current. To reduce the sidelobe, one slit and two slots are introduced to the patch on the area with opposite-oriented current. Furthermore, two parasitic patches are introduced to the etched area of the patch. Current with the same orientation is excited through coupling, which helps to further enhance gain and reduce the sidelobe. For demonstration, the rectangular and circular patches are designed and fabricated. In the measurement, 11–12 dBi gain with sidelobe as low as −28 dBi at both E- and H-planes are found. The front-to-back ratio of both patches are found better than 30 dB in the measurements.","1558-2221","","10.1109/TAP.2024.3451061","National Natural Science Foundation of China(grant numbers:62271213,62031016); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2023B1515130001); Guangdong Provincial Key Laboratory of Human Digital Twin(grant numbers:2022B1212010004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10666030","High-gain;higher operating modes;low sidelobe;patch antenna","Patch antennas;Antenna radiation patterns;Antenna measurements;Transmitting antennas;Slot antennas;Satellite antennas;Periodic structures","","3","","30","IEEE","4 Sep 2024","","","IEEE","IEEE Journals"
"A Compact Self-Triplexing Antenna for Head Implants","A. Iqbal; M. Al-Hasan; I. Ben Mabrouk; T. A. Denidni","Department of Engineering, Durham University, Durham, U.K.; Department of Network and Communications Engineering, Al Ain University, Al Ain, United Arab Emirates; Department of Engineering, Durham University, Durham, U.K.; Institut National de la Recherche Scientifique (INRS-EMT), Montreal, QC, Canada",IEEE Transactions on Antennas and Propagation,"29 Oct 2024","2024","72","11","8207","8214","This article introduces a novel self-triplexing implantable antenna designed to operate in head implants. It works at three distinct frequency bands: 403 MHz on Port 1, 915 MHz on Port 2, and 1410 MHz on Port 3. The antenna design incorporates a high-permittivity laminate and triangular meandered resonators, which extend the current path and enable significant miniaturization. The resulting antenna occupies a volume of only  $8\times 12.5\times 0.3$  mm (30 mm3). An ultra-thin substrate of 0.3 mm is utilized to reduce mutual coupling between the ports, achieving values below −24.3 dB. By activating each port of the antenna with 1W power, the 10-g specific absorption rate (SAR) values are recorded at 45.9, 42.4, and 41.2 W/kg for the frequencies 403, 915, and 1410 MHz, respectively. The antenna exhibits peak gains of −35.7, −31.3, and −28.6 dBi at the respective frequencies. Comprehensive link budget and SAR analyses demonstrate the antenna’s potential for head implant applications. The validation of the fabricated prototype is conducted through measurements inside minced pork meat. Additionally, two software-defined radios are used to practically validate the simultaneous transmit and receive capabilities. To the authors’ knowledge, this is the first self-triplexing implantable antenna, a promising choice for next-generation implantable devices.","1558-2221","","10.1109/TAP.2024.3450332","Royal Society under Newton International Fellowship(grant numbers:NIF\R1\221500); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10663370","Head implants;implantable antenna;link margin (LM);self-triplexing","Antennas;Implants;Resonant frequency;Resonators;Substrates;Frequency control;Transmitting antennas","","1","","39","IEEE","2 Sep 2024","","","IEEE","IEEE Journals"
