"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","C1","10005","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2022.3220096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954267","","","","1","","0","IEEE","17 Nov 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.  ","1558-2221","","10.1109/TAP.2022.3220123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954265","","","","","","0","IEEE","17 Nov 2022","","","IEEE","IEEE Journals"
"A Welcome Message From the New Editor-in-Chief","K. S. Nikita","School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10006","10006","It is with great excitement and honor that I am taking over the role of Editor-in-Chief of the IEEE Transactions on Antennas and Propagation (TAP). I am grateful to the Administrative Committee of the IEEE Antennas and Propagation Society for having entrusted me with the leadership of its flagship journal. Breakthroughs in antennas and propagation and their convergence with cutting-edge technologies are a key enabler for next-generation applications which can advance science, knowledge, and, ultimately, society. TAP provides the ideal forum to accomplish this by facilitating the communication of the most interesting and impactful studies across all sub-fields in antennas and propagation. I am excited for the opportunity to support this mission.","1558-2221","","10.1109/TAP.2022.3221178","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954268","","","","1","","0","IEEE","17 Nov 2022","","","IEEE","IEEE Journals"
"3-D Printed 3-D Near-Field Focus-Scanning Lens for Terahertz Applications","G. -B. Wu; Y. -S. Zeng; K. F. Chan; S. -W. Qu; J. Shaw; C. H. Chan","State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong (CityU), Hong Kong, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong (CityU), Hong Kong, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Creative Media, City University of Hong Kong, Hong Kong, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong (CityU), Hong Kong, China",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10007","10016","This article introduces a novel near-field focus (NFF) lens antenna with a three-dimensional (3-D) focus-steering capability operating at terahertz (THz) frequencies. The antenna consists of a pair of thin discrete dielectric lenses (DDLs) placed above a stationary feed horn. First, we demonstrate that the DDL doublet’s in- plane synchronous counter-rotation and co- rotation could scan its focus radially and azimuthally, respectively. A multi-focus synthesis method that compensates the required transmission phases at multi-focus points is developed to further improve its NFF-steering performance. The DDL-based antenna can realize 3-D focus-scanning using a combination of rotation and linear translation mechanisms. The 3-D printing is adopted to fabricate the THz antenna to simplify the manufacturing process and reduce the cost. Both numerical and experimental results demonstrate that the 15 mm-diameter antenna prototype can scan its focus in a 3-D cylindrical space with a diameter of 29 mm and a length of 8 mm at 300 GHz. The proposed 3-D focus-scanning antenna with a large field of view (FoV) of 72° will open new avenues for fast 3-D THz imaging applications.","1558-2221","","10.1109/TAP.2022.3209174","Research Grants Council of the Hong Kong SAR, China, through the General Research Fund (GRF)(grant numbers:CityU 11205819); Theme-Based Research Scheme(grant numbers:T42-103/16-N); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906572","3-D printing;focus steering;imaging;lens;near-field-focus (NFF);reconfigurable;terahertz (THz)","Antennas;Lenses;Imaging;Focusing;Dielectrics;Radio frequency;Printing","","18","","35","IEEE","30 Sep 2022","","","IEEE","IEEE Journals"
"60 GHz Electronically Tunable Leaky-Wave Antenna Based on Annular Surface Plasmon Polariton Media for Continuous Azimuth Scanning","A. Sarkar; D. A. Pham; S. Lim","School of Computing and Electrical Engineering (SCEE), IIT Mandi, Mandi, India; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, South Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, South Korea",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10017","10031","This article proposes a single-layered electronically tunable annular surface plasmon polariton (SPP)-based leaky-wave antenna at 60 GHz for continuous azimuthal beam scanning. Initially, the groundless annular SPP transmission line is designed having specialized feeding mechanism which is operational at 60 GHz under SPP mode. Periodic radiating semicircular patches are incorporated into the vicinity of the TL that form an additional momentum caused to convert the slow-wave SP mode to radiating leaky-mode and placement of extra metallic ground makes the radiated beam unidirectional. Furthermore, implementation of the varactor diodes with imposed suitable switching conditions make the geometry electronically tunable to achieve a continuous complete azimuth coverage. The theoretical predictions, numerical simulations and the experimental validations of the proposed structure show good agreement. The proposed antenna show an overall scanning range of 275°, peak gain of 19.9 dBi with average sidelobe level of −10 dB and minimum cross polar level of −20 dB. Availing the benefits from the low-profile compactness and improved performance, the proposed groundless LWA appears as a promising candidate for integration in 60-GHz mm-wave applications.","1558-2221","","10.1109/TAP.2022.3184419","National Research Foundation of Korea (NRF) Grant through the Korea Government (MSIT)(grant numbers:2021R1A4A2001316); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9806347","Azimuth coverage;electronic beam scanning;leaky-wave antennas (LWAs);surface plasmon polaritons (SPPs)","Microstrip;Broadband antennas;Dispersion;Microwave antennas;Geometry;Directive antennas;Azimuth","","14","","51","IEEE","24 Jun 2022","","","IEEE","IEEE Journals"
"An On-Body Matched Differentially Fed Magnetoelectric Dipole Antenna for Head Imaging Systems","H. Chen; K. -M. Luk","Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10032","10046","An on-body matched differentially fed magnetoelectric (ME) dipole antenna is proposed for the head imaging system to detect intracranial hemorrhage (ICH). The ME dipole with its differential feed achieves a wide impedance bandwidth of 137% from 0.45 to 2.4 GHz. The antenna exhibits unidirectional and symmetrical radiation patterns in the near-field region, leading to a stable main beam toward the 2-D imaging domain inside the human head. The high front-to-back ratio (FBR) above 18 dB is realized in the whole frequency band by this antenna. The values of specific absorption rate (SAR) always remain safe level under 0.82 W/kg in the entire band with an input power of 10 dBm. To validate the detection capability of the proposed antenna, a head imaging system composed of eight antenna elements in a co-polarization state is designed and fabricated. The reconstructed 2-D images of the head interior using a confocal imaging algorithm demonstrate the successful detection and localization of the circular bleeding area as small as 3 mm in radius numerically and 5 mm in radius experimentally, and it has the capability to detect multiple bleeding areas of the human brain, which indicates the head imaging system has the potential to be used in clinical trials.","1558-2221","","10.1109/TAP.2022.3184512","Research Grants Council of the Hong Kong, SAR, China(grant numbers:9042990,CityU 11215420); National Natural Science Foundation of China(grant numbers:61971370); Guangdong Provincial Department of Science and Technology(grant numbers:2020B1212030002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9806160","High front-to-back ratio (FBR);intracranial hemorrhage (ICH) detection;magnetoelectric (ME) dipole;on-body matched antenna;unidirectional and symmetrical patterns;wide bandwidth","Dipole antennas;Magnetic heads;Head;Antenna radiation patterns;Imaging;Antenna feeds;Hemorrhaging","","14","","60","IEEE","24 Jun 2022","","","IEEE","IEEE Journals"
"A Sub-Terahertz Wideband Stacked-Patch Antenna on a Flexible Printed Circuit for 6G Applications","M. H. Maktoomi; Z. Wang; H. Wang; S. Saadat; P. Heydari; H. Aghasi","Department of Electrical Engineering and Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Electrical Engineering and Computer Science, University of California at Irvine, Irvine, CA, USA; Qualcomm Inc., San Diego, CA, USA; MFLEX Inc., Irvine, CA, USA; Department of Electrical Engineering and Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Electrical Engineering and Computer Science, University of California at Irvine, Irvine, CA, USA",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10047","10061","In this article, a wideband aperture-coupled stacked-patch (ACSP) antenna on a flexible material for wireless applications at the WR-08 band is presented. It is shown that conventional designs of ACSP fail to achieve a large bandwidth at this frequency range, and a novel design methodology is proposed. We first propose a broadband impedance matching between the input port and the slot aperture based on two-section wideband distributed network (TWBDN). We also propose a TWBDN matched stacked patch (TMSP) network based on constant VSWR circles to attain broadband matching between the slot aperture and patches in an ACSP. To facilitate the measurements, a novel low-loss transition from a ground-signal-ground (GSG) port to a feedline is proposed. The proposed structure suppresses surface waves induced in the WR-08 band by placing via arrays around the feedline, which largely reduces unwanted resonance modes, thereby leading to uniformly high radiation efficiency across the band. The measured results of the fabricated antenna closely follow the simulations, and a measured peak gain of 7.95 dBi and  $S_{11}\leq -10$  dB across a wide frequency range from 90 to 128.5 GHz is achieved.","1558-2221","","10.1109/TAP.2022.3185497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9810798","6G;aperture coupled;dual-band matching;flexible antenna;ground-signal-ground (GSG) probe feed;mm-wave;stacked patch;terahertz;wideband antenna","Broadband antennas;Impedance;Broadband communication;Impedance matching;Antennas;Antenna measurements;Wideband","","33","","74","IEEE","29 Jun 2022","","","IEEE","IEEE Journals"
"A Near-Field Meta-Steering Antenna System With Fully Metallic Metasurfaces","F. Ahmed; M. U. Afzal; T. Hayat; K. P. Esselle; D. N. Thalakotuna","School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Engineering, Macquarie University, Sydney, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10062","10075","In the near-field meta-steering method, the near electric-field phase distribution is dynamically altered by rotating a pair of phase-gradient metasurfaces that are typically made out of dielectric lattices or metal patterns printed on bonded dielectric substrates. As a lightweight alternate, a new class of fully metallic metasurfaces (MMs) is proposed in this article. The lack of dielectrics not only substantially reduces the cost and weight but also increases its potential in space and high-power applications. More importantly, the new MMs are designed such that they can be made by cutting narrow slots in fully planar thin metal sheets, retaining structural rigidity while reducing the complexity, cost, and weight. The same MM works for any polarization. Each cell in the new MMs has close to ideal phase shift and transmission magnitude greater than −0.9 dB. A prototype was designed and fabricated to validate this MM-based beam-steering concept in the Ku-band. The maximum measured steering range in zenith is ±42°, with a full 360° steering in the azimuth. The measured 3 dB gain bandwidth is 700–800 MHz (5.6%–6.4%), and the measured gain variation (scan loss) when steering over the whole range is 2.2–4.5 dB. The weight density and thickness of each MM are 0.88 g/cm2 and  $0.8\lambda _{0}$ , respectively. Including the feed, the total antenna height is  $4.9\lambda _{0}$ .","1558-2221","","10.1109/TAP.2022.3185502","International Research Scholarship and Faculty of Engineering and Information Technology (FEIT) Scholarship; Australian Research Council (ARC) Discovery Grant, Interactive High Performance Computing (iHPC) facility at UTS eResearch; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9810816","Antenna;beam steering;dielectric-free metasurface;Ku-band;laser cut;lens;metallic manufacturing;metal-only;meta-steering system;phase correction surface (PCS);phase transformation;phase-shifting surface (PSS);polarization insensitive;satellite communication on-the-move (SOTM);wide angle","Metasurfaces;Metals;Horn antennas;Aperture antennas;Azimuth;Antennas;Polarization","","42","","46","IEEE","29 Jun 2022","","","IEEE","IEEE Journals"
"Multi-Element Fully Decoupled Inverted-F Antennas for Mobile Terminals","J. Sui; C. Huang; Y. -F. Cheng","School of Electronics and Communication Engineering, Sun Yat-sen University—Shenzhen Campus, Shenzhen, Guangming, China; School of Electronics and Communication Engineering, Sun Yat-sen University—Shenzhen Campus, Shenzhen, Guangming, China; School of Electronics and Information, Hangzhou Dianzi University, Hangzhou, China",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10076","10085","In this article, a multielement fully decoupled linearly placed inverted-F antenna (IFA) array is proposed for mobile terminals. A hybrid decoupling method is used to mitigate the mixed types of mutual couplings among the multiple IFAs: introducing multiple decoupling capacitors for the couplings of two back-to-back IFA pairs and T-shaped mode transformers for the remaining couplings. The decoupling capacitors not only decouple the back-to-back IFA pairs but also broaden the impedance bandwidth of each IFA. The T-shaped mode transformer transforms the concerned antenna from an IFA mode into a balanced loop mode, preventing the induced current on the victim IFAs of the face-to-face and back-to-face pairs. One four-element example and one eight-element example are designed and measured to justify the proposed decoupling concept. The measured results of the four-element IFAs show that after decoupling, all the six mutual couplings among the four IFAs are reduced by about 10 dB from 3.3 to 3.8 GHz, with average total efficiencies throughout the band improving from 57% to 72% for IFA 1 and from 47% to 55% for IFA 2. An eight-element IFA array is built utilizing the pattern diversity of two proposed four-element IFA blocks, achieving inter-block isolation of better than 20 dB. And a six-element linear IFA array is also designed to prove the generality of the proposed method.","1558-2221","","10.1109/TAP.2022.3187132","Science, Technology and Innovation Commission of Shenzhen Municipality(grant numbers:RCBS20210706092348050); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2021A1515110728); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817024","Antenna decoupling;inverted-F antenna (IFA);mobile terminals;multielement;multiinput and multioutput (MIMO);mutual coupling","Capacitors;Mutual coupling;Antennas;Mobile antennas;Dipole antennas;Couplings;MIMO communication","","20","","33","IEEE","6 Jul 2022","","","IEEE","IEEE Journals"
"Out-of-Band RCS Reduction of HF/VHF Whip Antenna Using Curved AMC Structures","Y. Tian; H. Gao; W. Yao; X. Huang; F. Peng; L. Yu","School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; College of Communication and Information Engineering, Xi’an University of Science and Technology, Xi’an, China; 722 Research Institute of China Shipbuilding Corporation, Wuhan, China; Laboratory for Neutron Scattering and imaging (LNS), Paul Scherrer Institute (PSI), Villigen, Switzerland",IEEE Transactions on Antennas and Propagation,"17 Nov 2022","2022","70","11","10086","10094","The whip antennas used for HF/VHF band communication on the vehicles or ships are generally larger in length and diameter. It would be of great significance if it could be easily hidden from microwave detection radar searches. Aiming at the lower RCS of whip antenna in X-band and maintaining the original impedance and radiation characteristics under high-power input, we propose a whip antenna integrating a novel curved artificial magnetic conductor (AMC) to achieve the RCS reduction in X-band. The backscattering of the cylinder can be dispersed by using the 180° phase difference cancellation principle of different AMC structures, and the mechanism is demonstrated by simulation and experiment. The measurements are in good agreement with the simulations, and the measurement results indicate that in the band of 8–12 GHz, the backward RCS is reduced by an average of 11.2 dBsm in VV polarization and by 10.2 dBsm in HH polarization. Moreover, the proposed whip antenna can be applied to high-power HF/VHF transmitting systems, and the withstand voltage can reach 15 kV (continuous output above 10 kW). This method has important theoretical significance and practical values for the whip antenna in practical engineering applications.","1558-2221","","10.1109/TAP.2022.3187136","Electronics Pre-Research Fund(grant numbers:6140143698); Quick Support Project(grant numbers:61404130132); National Natural Science Foundation of China(grant numbers:61671333); Natural Science Foundation of Hubei Province(grant numbers:2014CFA093); Fundamental Research Funds for the Central Universities(grant numbers:2042019K50264,2042019GF0013,2042020gf0003); Fundamental Research Funds for the Wuhan Maritime Communication Research Institute(grant numbers:2017J-13,KCJJ2019-05); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817022","Artificial magnetic conductor (AMC);back scatterings;curved metasurface;HF/VHF whip antenna;radar cross-section (RCS)","Antennas;Scattering;Antenna measurements;Metals;Antenna theory;Reflector antennas;Radar antennas","","19","","34","IEEE","6 Jul 2022","","","IEEE","IEEE Journals"
