"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","C1","2391","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2022.3158860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9750972","","","","","","0","IEEE","6 Apr 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2022.3158863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9750969","","","","","","0","IEEE","6 Apr 2022","","","IEEE","IEEE Journals"
"A Wideband Circularly Polarized Complementary Antenna for Millimeter-Wave Applications","Z. Ji; G. -H. Sun; H. Wong","Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2392","2400","This work presents a design of an aperture-coupled complementary antenna for realizing circularly polarized (CP) broadside radiation at millimeter-wave (mm-wave) frequencies. The proposed antenna constructively combines a patch dipole (electric dipole radiation) and a folded loop antenna (magnetic dipole radiation), which are differentially excited by a longitudinal slot etched on the top layer of the substrate integrated waveguide (SIW). The combination of the proposed patch dipole and the folded loop antenna results in a paralleled electric dipole and magnetic dipole which can generate two orthogonal electric field components and 90° phase difference in the far-field radiation when they are in-phase excited. The proposed antenna achieves a wide impedance bandwidth of 46% from 48.47 to 77.46 GHz and a wide 3 dB axial ratio bandwidth (ARBW) of 47.3% from 51.64 to 83.61 GHz with an overlapped bandwidth of 40%. To further enhance the antenna gain, sequential rotation technique is adopted to construct a  $2 \times 2$  subarray, which is further employed in a  $4 \times 4$  subarray. The  $4 \times 4$  subarray is then used to construct an  $8 \times 8$  antenna array, which achieves a wide impedance bandwidth of 33.8% from 56.11 to 78.95 GHz and a wide 3 dB ARBW of 38.8% from 53.57 to 79.32 GHz, with a maximum antenna gain of around 25.2 dBic. The proposed antenna element and array design would be a competitive candidate for future wireless applications operating at mm-wave spectrum.","1558-2221","","10.1109/TAP.2021.3083782","Research Grants Council of the Hong Kong SAR, China(grant numbers:CRF CityU C1020-19E); Guangdong Provincial Department of Science and Technology, China(grant numbers:2020B1212030002); National Natural Science Foundation of China(grant numbers:62071408); CityU Strategic Research Grant(grant numbers:SRG-Fd 7005446); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9700772","Circular polarization;complementary antenna;millimeter-wave (mm-wave);wide bandwidth","Dipole antennas;Antenna arrays;Bandwidth;Slot antennas;Dielectric resonator antennas;Microstrip antennas;Broadband antennas","","41","","25","IEEE","1 Feb 2022","","","IEEE","IEEE Journals"
"Design Approach for Low-Profile Tri-Polarization Patch Antenna With Simultaneous Harmonic Suppression","N. -W. Liu; L. Zhu; Z. -X. Liu; G. Fu; Y. Liu","National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macau, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2401","2410","A novel design approach to achieve harmonic suppression of a low-profile microstrip patch antenna (MPA) under tri-polarization is proposed. Herein, the tri-polarization consists of the left-handed circular polarization (LHCP), right-handed circular polarization (RHCP), and linear-polarization (LP). First, the resonant frequencies of the traditional MPA are deeply studied. It is demonstrated that a set of radiative modes are excited in a single patch resonator. In order to suppress a few undesired modes, an array of shorting vias is loaded around two edges of the quarter patch1. Then, a linear slot is introduced to move dual orthogonal modes closely to each other, resulting in achieving LHCP patterns with harmonic suppression. Similarly, both of RHCP patterns and harmonic suppression are acquired for the quarter patch2 via this method. After that, the shorting vias and slots are adopted on the half patch3, aiming to suppress or push up higher modes for LP generation and harmonic suppression. Lastly, all these three patches are integrated with each other for size reduction. Finally, the proposed MPA is fabricated and measured. The results illustrate that the antenna has satisfactorily gained LHCP, RHCP, and LP radiation patterns of around 2.65 GHz. Besides, the volume of the radiator ( $0.0058\lambda _{0}^{3}$ ,  $\lambda _{0}$  is the free-space wavelength) is only half of the traditional counterpart ( $0.01\lambda _{0}^{3}$ ). Additionally, the port isolation is kept as large as about 22 dB in the operating band. Most importantly, the harmonic suppression of around  $2.7~f_{0}$  ( $f_{0}$  is the operating frequency) is successfully acquired without extra feeding circuits.","1558-2221","","10.1109/TAP.2022.3145440","National Natural Science Foundation of China(grant numbers:61971475); University of Macau(grant numbers:MYRG2018-00073-FST,FDCT0095/2019/A2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9696222","Compact size;harmonic suppression;microstrip patch antenna (MPA);tri-polarization","Harmonics suppression;Resonant frequency;Harmonic analysis;Power harmonic filters;Patch antennas;Antennas;Polarization","","12","","34","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"Endfire Circularly-Polarized Antipodal Linearly Tapered Slot Antenna Fed by Slotted Width-Tapered SIW","Y. Yin; K. Wu","Department of Electrical Engineering, Poly-Grames Research Center, Polytechnique Montréal, Montreal, QC, Canada; Department of Electrical Engineering, Poly-Grames Research Center, Polytechnique Montréal, Montreal, QC, Canada",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2411","2421","A low-profile single-layer endfire circularly-polarized (CP) antipodal linearly tapered slot antenna (ALTSA) is proposed and investigated through simulations and experiments. This antenna is a composite structure consisting of a novel width-tapered slotted substrate-integrated waveguide (SIW) and an ALTSA fed by the SIW. The former also serves as a radiator to produce vertically polarized radiation, which is crucial to achieve a fully planar endfire CP antenna when a thin substrate is deployed. Compared to the previous ALTSA fed by the SIW, this proposed antenna utilizes slots on the spare broad walls of the SIW to form an extra slotted width-tapered SIW radiator, which presents an extension of the conventional width-uniform slotted SIW. Moreover, there are no space harmonics in the slotted width-tapered SIW; it is a slow wave that produces the vertically polarized radiation. The proposed antenna is demonstrated at 28 GHz, which is one of the millimeter-wave bands specified for 5G. An experimental prototype of the antenna has an impedance bandwidth of about 9 GHz from 23.8 to 32.8 GHz and an axial ratio bandwidth of about 1.4 GHz from 27.35 to 28.75 GHz, which coincide well with simulated results.","1558-2221","","10.1109/TAP.2021.3109159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9537170","Antipodal linearly tapered slot antenna (ALTSA);circularly-polarized (CP);endfire;slotted leaky-wave antenna;substrate-integrated waveguide (SIW)","Antenna arrays;Aperture antennas;Microwave antenna arrays;Optimization;Antenna radiation patterns;Antenna theory;Transmitting antennas","","22","","44","IEEE","14 Sep 2021","","","IEEE","IEEE Journals"
"Antenna Characterization From a Small Number of Far-Field Measurements via Reduced-Order Models","N. Mézières; M. Mattes; B. Fuchs","Institut d’Électronique et de Télécommunications de Rennes (IETR), Rennes, France; Technical University of Denmark, Kongens Lyngby, Denmark; Institut d’Électronique et de Télécommunications de Rennes (IETR), UMR CNRS 6164, Rennes, France",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2422","2430","The determination of a small number of samples to characterize the antenna far-field with a controlled accuracy is addressed. The radiation operator that maps the equivalent currents to the far-field is built from the outer dimensions of the antenna under test (AUT) and is discretized into the so-called radiation matrix using the methods of moments. This matrix is approximated up to the measurement accuracy by truncating its singular value decomposition (SVD) accordingly. This operation enables to construct numerically a reduced basis of the radiated fields. The dimension of this basis and consequently the number of field samples is shown to be determined by the area of the equivalent current convex surface, in agreement with the fundamental works on the minimum non-redundant samplings. The influence of the field sampling strategy and noise on the far-field pattern reconstruction is investigated to determine a realistic small number of field samples. Finally, the characterization of two radiating structures from the so-derived reduced number of samples validates experimentally the proposed approach and demonstrates its practical relevance.","1558-2221","","10.1109/TAP.2021.3118711","European Union through the European Regional Development Fund (ERDF); French region of Brittany, Ministry of Higher Education and Research, Rennes Métropole and Conseil Départemental 35, through the CPER Project SOPHIE/STIC & Ondes; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9573335","Antenna measurements;antenna radiation pattern;method of moments;reduced-order systems","Antenna measurements;Antenna radiation patterns;Surface impedance;Reduced order systems;Matrix decomposition;Mathematical models;Current distribution","","12","","34","IEEE","14 Oct 2021","","","IEEE","IEEE Journals"
"Performance Improvement of LC-Based Beam-Steering Leaky-Wave Holographic Antenna Using Decoupling Structure","H. Kim; S. Nam","School of Electrical and Computer Engineering, Institute of New Media Communication, Seoul National University, Seoul, South Korea; School of Electrical and Computer Engineering, Institute of New Media Communication, Seoul National University, Seoul, South Korea",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2431","2438","A liquid crystal-based beam-steering leaky-wave holographic antenna is designed with decoupling structure. Since the distance between elements in holographic antennas is inevitably small ( $ < \!\!\!\lambda $ /5), the mutual coupling is strong and should be compensated for the accurate implementation of the excitation amplitude and phase of each element. The performance degradation of a holographic antenna due to mutual coupling is estimated and a decoupling structure is proposed, fabricated, and inserted into the designed antenna. The operating principle of the decoupling structure is explained with circuit model and the simulation confirms the enhanced gain and sidelobe performance when steered from −60° to 60° in 20° intervals. Compared to the antenna without the decoupling structure, the maximum improvement of the gain and the sidelobe level is 3.93 and 7.7 dB, respectively, in the simulation. The experimental results are consistent with the simulation results.","1558-2221","","10.1109/TAP.2021.3118779","Institute of Information and Communications Technology Planning and Evaluation (IITP) grant funded by the Korea Government (MSIT) (Development of key technologies for 6G Radio Frequency (RF) front-end based on low-power multiple-input and multiple-output (MIMO) and highly efficient spatial Quadrature Amplitude Modulation (QAM) synthesis)(grant numbers:2021-0-00198); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9573411","Beam scanning;beam steering;decoupling;holographic antenna;holographic method;leaky wave;liquid crystal (LC)","Antennas;Modulation;Couplings;Beam steering;Substrates;Liquid crystals;Gratings","","25","","24","IEEE","14 Oct 2021","","","IEEE","IEEE Journals"
"Continuous Beam-Steering Low-Loss Millimeter-Wave Antenna Based on a Piezo-Electrically Actuated Metasurface","M. S. Rabbani; J. Churm; A. P. Feresidis","Metamaterials Engineering Laboratory, School of Engineering, University of Birmingham, Birmingham, U.K.; Metamaterials Engineering Laboratory, School of Engineering, University of Birmingham, Birmingham, U.K.; Metamaterials Engineering Laboratory, School of Engineering, University of Birmingham, Birmingham, U.K.",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2439","2449","A novel antenna beam-steering technology is proposed for emerging millimeter-wave (mm-wave), broadband mobile technologies such as 5G and beyond. A high-gain (23 dBi) antenna with 30° beam steering is designed and tested at around the 38 GHz band. A Fabry–Perot type leaky-wave antenna (LWA) is employed as the main radiating structure, with a tunable high-impedance surface (HIS) used as the ground plane. The HIS phase tuning is accomplished by electro-mechanically varying the displacement between the HIS periodic metasurface layer and the ground plane using a flexure amplified piezoelectric actuator (PEA). The antenna exhibits very low loss (<1 dB) along with fast (in the order of ms.) and continuous beam steering. The measured and simulated results show close agreement and suggest that PEA-tuned, metasurface-based antennas offer a promising solution for use in future mm-wave communication systems.","1558-2221","","10.1109/TAP.2021.3137248","U.K. Engineering and Physical Sciences Research Council(grant numbers:EP/P008380/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9664437","5G antenna;antenna beam-steering;Fabry–Perot antenna;high-impedance surface (HIS);leaky-wave antenna (LWA);millimeter-wave (mm-wave) antenna","Antennas;Dipole antennas;Antenna measurements;Bandwidth;Beam steering;Antenna feeds;Gain","","36","","42","CCBY","28 Dec 2021","","","IEEE","IEEE Journals"
"Wideband Omnidirectional Circularly Polarized Antenna for Millimeter-Wave Applications Using Conformal Artificial Anisotropic Polarizer","C. Ding; K. -M. Luk","School of Information Engineering, Guangdong University of Technology, Guangzhou, China; State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2450","2458","A wideband omnidirectional circularly polarized (CP) antenna using a conformal artificial anisotropic polarizer is proposed for millimeter-wave applications. The antenna consists of three parts: an omnidirectional linearly polarized (LP) radiator, an annular hyperbolic lens, and a conformal anisotropic polarizer. The annular hyperbolic lens regulates the spherical wavefront from the LP radiator into a cylindrical shape prior to propagating into the conformal artificial anisotropic polarizer. Each curved slab of the polarizer is conformally tilted 45° to the incident electric field. Therefore, the conformal polarizer is the three-dimensionalization of the 2-D planar artificial anisotropic polarizer. The polarizer designing methodology is the first of its kind to generate wideband CP wave omnidirectionally. The hyperbolic lens and the conformal polarizer are fabricated together using stereolithography (SLA) 3-D printing technology. The measurement results show that the antenna has a wide operating bandwidth of 45% (from 24 to 38 GHz), which completely covers potential 5G 28 GHz spectra. The proposed design has a low fabrication complexity and brings possibilities for high-speed wireless communications using circular polarization.","1558-2221","","10.1109/TAP.2021.3118738","Research Grants Council of Hong Kong, SAR, China(grant numbers:9042835 (CityU 11219619)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9573406","3-D printing;artificial anisotropic polarizer;circular polarization;conformal polarizer;millimeter-wave;omnidirectional antennas;wideband antennas","Antennas;Slabs;Lenses;Millimeter wave technology;Antenna measurements;Dipole antennas;Polarization","","11","","31","IEEE","14 Oct 2021","","","IEEE","IEEE Journals"
"Wideband Circularly Polarized Stacked Patch Antenna Based on TM₁₁ and TM₁₀","C. -F. Liang; Y. -P. Lyu; D. Chen; C. -H. Cheng","College of Electronic and Optical Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",IEEE Transactions on Antennas and Propagation,"6 Apr 2022","2022","70","4","2459","2467","A wideband circularly polarized (CP) stacked patch antenna based on TM11 and TM10 is proposed in this article. This four-port antenna consists of a circular patch and a square patch, where the square patch is located above the circular patch. Taking into account the mutual coupling between four ports, the active reflection coefficient (ARC) is adopted to describe the impedance matching of the antenna, and a simplified form of ARC is derived. The abnormal electric field distribution generated in the square patch is attributed to the superposition of the electric fields of two orthogonal TM10 modes, which is theoretically verified. Due to the coupling between TM11 mode and TM10 mode, a new resonance mode appears in a square patch, where the abnormal electric fields on the two diagonals are generated simultaneously. The effect of the square patch on the circular patch is equivalent to a capacitor at the lower frequency end and the higher frequency end of −10 dB impedance bandwidth, while it acts as an inductor at the middle frequency band. Besides the horizontal patch of  $\lceil $ -shaped feed is sandwiched between two radiators to enhance coupling. Finally, a wideband feed network composed of Wilkinson power divider and phase shifter is devised to provide four signals of equal magnitude and quadrature phase for proposed antenna. To verify the design concept, a prototype is fabricated and measured. The results show that left-hand circularly polarized (LHCP) radiation is achieved. The 3 dB gain variation bandwidth is 44.6%, ranging from 1.48 to 2.33 GHz, in which VSWR < 1.5 and AR < 1.5 dB. Besides the peak gain is 9.5 dBic and antenna efficiency is not less than 64%.","1558-2221","","10.1109/TAP.2021.3118795","National Natural Science Foundation of China(grant numbers:61901226,61971475); Natural Science Foundation of Jiangsu Province(grant numbers:BK20190727); Universities Natural Science Research Project(grant numbers:19KJB510045); Nanjing University of Posts and Telecommunications Scientific Foundation (NUPTSF)(grant numbers:NY219218); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9573407","Circular patch;circular polarization;mode coupling;square patch;wideband","Wideband;Patch antennas;Broadband antennas;Substrates;Antennas;Electric fields;Reflection coefficient","","23","","28","IEEE","14 Oct 2021","","","IEEE","IEEE Journals"
