"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","C1","7373","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2022.3202718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9913790","","","","","","0","IEEE","10 Oct 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation Publication Information","",,IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication. ","1558-2221","","10.1109/TAP.2022.3202735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9913792","","","","","","0","IEEE","10 Oct 2022","","","IEEE","IEEE Journals"
"Editorial Message From the Editor-in-Chief","D. Erricolo","Department of Electrical and Computer Engineering, University of Illinois Chicago, Chicago, IL, USA",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7374","7374","This September issue contains two sets of articles: the Special Issue on Low-Cost Wide-Angle Beam-Scanning Antennas and Regular papers. This Special Issue is motivated by the fact that wide-angle beam-scanning antennas are becoming increasingly more important in many applications, including communications, sensing, and automotive.","1558-2221","","10.1109/TAP.2022.3209577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9913817","","","","","","0","IEEE","10 Oct 2022","","","IEEE","IEEE Journals"
"Final Editorial as Editor-in-Chief","D. Erricolo","Department of Electrical and Computer Engineering, University of Illinois Chicago, Chicago, IL, USA",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7375","7377","I have had the great honor to serve as Editor-in-Chief (EiC) of the IEEE Transactions on Antennas and Propagations (TAP) for just over 6 years. As described more fully below, I worked with a great team of Track Editors, Associate Editors, Reviewers, and Authors, and together we have raised the profile of TAP and achieved unprecedented performance.","1558-2221","","10.1109/TAP.2022.3209578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9913816","","","","2","","13","IEEE","10 Oct 2022","","","IEEE","IEEE Journals"
"Guest Editorial Low-Cost Wide-Angle Beam-Scanning Antennas","S. Gao; Y. J. Guo; S. A. Safavi-Naeini; W. Hong; X. -X. Yang","Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong, China; Global Big Data Technologies Centre, University of Technology Sydney, Ultimo, NSW, Australia; Department of Electrical and Computer Engineering, Centre for Intelligent Antenna and Radio Systems, University of Waterloo, Waterloo, Canada; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, South Korea; Antennas and Microwave Research and Development Center School of Communications Engineering, Shanghai University, Shanghai, China",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7378","7383","One of the key antenna requirements in many modern wireless systems for communications and sensing is wide-angle beam-scanning [1]. The traditional method to achieve wide-angle beam-scanning is to employ mechanically controlled reflectors or lenses, which are bulky, heavy, and suffer from slow beam scanning speed. Other important limitations of mechanical scanning antennas include the lack of multi-beam scanning capability and the ability to conform with non-planar structures (conformal geometries), which are essential in a number of emerging systems requiring very low-profile antennas. An alternative technique is to employ electronically beam-scanning antennas using passive or active phased arrays [1]. Main disadvantages of phased arrays are high complexity, high power consumption, and high cost due to a large number of radio frequency (RF) or microwave phase shifters and T/R modules required. The problems worsen for phased arrays at millimeter-wave, sub-THz, and THz frequencies, due to significant losses in phase shifters and feed networks at higher frequencies combined with lower efficiency of power amplifiers [2]. The digital beamforming approach is even more costly and energy hungry due to the employment of large number of RF modules and digital devices [1], [3], [4].","1558-2221","","10.1109/TAP.2022.3208790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9913695","","Special issues and sections;Antennas;Wideband;Gain;Antenna arrays;Phased arrays;Lenses;Antenna measurements","","11","","9","IEEE","10 Oct 2022","","","IEEE","IEEE Journals"
"A Low Profile Circularly Polarized Beam Scanning Patch Array Fed by Parallel Plate Waveguide","T. Lou; X. -X. Yang; Q. -D. Cao; S. Gao","School of Communication and Information Engineering, Shanghai University, Shanghai, China; Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7384","7392","A low-cost, low-profile circularly polarized beam scanning patch array is presented. The patch array is fed by the coupling slots of parallel plate waveguide (PPW), which is excited by a substrate integrated waveguide-based plane wave line source generator. By suggesting a new impedance match method, the coupling slots and truncated patch array are combined for circularly polarized radiation. The beam scanning capability is achieved by the variable inclination method. In the PPW guiding wave layer, a circular plate is cut and separated from the main body of the PPW to make it rotatable around its axis. By rotating the assembly of the circular plate and the above patch layer, the phase difference between the adjacent radiation elements could be controlled. Thus, the circularly polarized beam scanning is realized. A Ku-band prototype array is fabricated and measured to verify the design. The measured peak gain is 19.6 dBi and the scanning range is ±40°, in which range the gain variation is below 2.7 dB and the axial ratio is less than 2.8 dB.","1558-2221","","10.1109/TAP.2022.3167807","National Natural Science Foundation of China(grant numbers:61771300); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9761379","Beam scanning;circularly polarized array;parallel plate waveguide (PPW);slot-coupling patch array (SCPA);variable inclination (VI)","Couplings;Antennas;Surface waves;Slot antennas;Phased arrays;Costs;Satellite antennas","","9","","23","IEEE","21 Apr 2022","","","IEEE","IEEE Journals"
"A Dual Circularly Polarized SIW-Fed Phased Array Antenna With Wide-Angle Beam Scanning Range","C. Y. Wei; H. C. Zhang; P. H. He; L. P. Zhang; X. T. Yan; J. Lu; T. J. Cui","State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves and the Institute of Electromagnetic Space, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7393","7402","We propose a dual circularly polarized (CP) substrate integrated waveguide (SIW) cavity-backed antenna with wide axial ratio (AR) beamwidth, which can generate the right-hand CP (RHCP) or left-hand CP (LHCP) radiation through exciting different ports. Dual CP radiations are accomplished by an SIW directional coupler (DC) in the bottom layer, which provides the desired amplitude and phase conditions for two orthogonal slots. By superposing phase centers of linearly polarized (LP) electric field elements, the proposed antenna achieves a good performance of 3 dB AR beamwidth of 165° in the desired azimuth cut plane. Furthermore, an eight-element dual CP linear phased array with a wide-angle beam scanning ability is comprised by this antenna prototype. Numerical and measured results show that the array antenna can scan its main lobe from – 59° to 58°. In general, the proposed antenna array fed by the SIW structure satisfies the requirement of a multipolarization wireless communication system for low profile, simple structure, and easy integration with planar circuits.","1558-2221","","10.1109/TAP.2022.3177939","National Natural Science Foundation of China(grant numbers:62101122,61631007,61571117,61701108,61871127); 111 Project(grant numbers:111-2-05); Natural Science Foundation of Jiangsu Province of China(grant numbers:BK20210212); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9786583","Dual circularly polarized (CP);linear phased array;substrate integrated waveguide (SIW);wide axial ratio~(AR) beamwidth;wide-angle scanning","Antenna arrays;Antennas;Microstrip antenna arrays;Phased arrays;Broadband antennas;Receiving antennas;Wireless communication","","22","","42","IEEE","1 Jun 2022","","","IEEE","IEEE Journals"
"A Dual-Polarized Reconfigurable Reflectarray Antenna Based on Dual-Channel Programmable Metasurface","N. Zhang; K. Chen; J. Zhao; Q. Hu; K. Tang; J. Zhao; T. Jiang; Y. Feng","School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7403","7412","The concept of dual-polarized reconfigurable reflectarray (RRA) featuring dual-polarized beam control is proposed and demonstrated using a dual-channel programmable metasurface. The p-i-n diodes are incorporated into each metasurface element as the active components to provide independent phase control in two orthogonal polarization channels. By altering the working states of each p-i-n diode, well-defined beam scanning can be obtained. Element design, focal diameter ratio selection, and discretized phase distributions are carefully optimized to ensure stable radiation performance of the proposed RRA. As verification, a prototype consisting of 20  $\times20$  elements is fabricated and measured, which is controlled by a field programmable gate array-based controller. Measured results show that wide-angle beam scanning up to ±40° can be obtained around 7.45 GHz, with peak gains of 21.13 and 20.89 dBi in dual channels, corresponding to aperture efficiencies of 16.35% and 15.47%. The proposed dual-polarized RRA brings a new freedom in polarization manipulations for versatile beam scanning, which provides promising applications in wireless communication and tracking/detecting systems.","1558-2221","","10.1109/TAP.2022.3165872","Fundamental Research Funds for the Central Universities; Jiangsu Provincial Key Laboratory of Advanced Manipulating Technique of Electromagnetic Wave; National Natural Science Foundation of China (NSFC)(grant numbers:61801207,91963128,62071215,61731010); National Key Research and Development Program of China(grant numbers:2017YFA0700201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9757811","Beam scanning;dual-polarization;programmable metasurface;reflectarray antenna","Metasurfaces;Reflection;PIN photodiodes;Reflector antennas;Phase control;Encoding;Antenna feeds","","110","","40","IEEE","14 Apr 2022","","","IEEE","IEEE Journals"
"Solving Sub-Wavelength Lattice Reduction in Full-Metal Front-Ends for Dual-Polarized Active Antennas","L. Polo-López; E. Menargues; S. Capdevila; G. Toso; M. García-Vigueras","Institut d’Electronique et des Technologies du numéRique (IETR), UMR CNRS 6164, Institut National des Sciences Appliquées de Rennes (INSA Rennes), Rennes, France; SWISSto12 SA, Renens, Switzerland; SWISSto12 SA, Renens, Switzerland; RF Payloads and Technology Division, the Antenna and Sub-Millimeter Wave Section, European Space Agency (ESA), ESA European Space Research and Technology Centre (ESTEC), Noordwijk, AZ, The Netherlands; Institut d’Electronique et des Technologies du numéRique (IETR), UMR CNRS 6164, Institut National des Sciences Appliquées de Rennes (INSA Rennes), Rennes, France",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7413","7426","This article proposes an original structure of evanescent quadridge antenna (EQA) to conceive dual-polarized full-metal front-ends that can be used in active antennas (AAs) with wide field-of-view (FoV). An original design methodology is here proposed that allows to induce radiation from subwavelength squared apertures based on the use of evanescent and quadridge waveguides. The proposal is illustrated by means of a design with 4.5% bandwidth providing dual-circular polarization (CP) with good performance up to 50°-scanning even in the diagonal plane. For comparison purposes, a metallic benchmark is also proposed, which is based on the use of classical quadridge horns. Such comparative analysis allows to understand the superior performance of the proposed concept and its main advantage: it allows to avoid the excitation of the first high order mode in the squared quadridge aperture. The excitation of such spurious mode in the antenna is explained in terms of simple equivalent circuit models characterizing the aperture periodic discontinuity.","1558-2221","","10.1109/TAP.2022.3198512","European Commission; European Regional Development Fund (ERDF); French Region of Brittany, Ministry of Higher Education and Research, Rennes Métropole and Conseil Départemental 35; CPER Project SOPHIE/STIC and Ondes; Region of Brittany(grant numbers:SAD volet 1-2019-3Debris); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9861778","Active antennas (AAs);periodic discontinuity circuit modeling;phased arrays;satellite antennas;subwavelength radiating apertures","Lattices;Satellites;Satellite antennas;Phased arrays;Aperture antennas;Antenna theory;Resonant frequency","","15","","42","IEEE","18 Aug 2022","","","IEEE","IEEE Journals"
"Dual-Polarized Wide-Angle Scanning Phased Array Antenna for 5G Communication Systems","G. Yang; S. Zhang","Department of Electronic Systems, Antennas, Propagation and Millimeter-Wave Systems Section, Aalborg University, Aalborg, Denmark; Department of Electronic Systems, Antennas, Propagation and Millimeter-Wave Systems Section, Aalborg University, Aalborg, Denmark",IEEE Transactions on Antennas and Propagation,"10 Oct 2022","2022","70","9","7427","7438","A dual-polarized phased array antenna is presented with wide-angle scanning capability in this article. To improve the mutual coupling in the array, a current cancellation method (CCM) is proposed by changing the current distribution on the excited unit to induce a pair of the canceled currents on the adjacent unit. Meanwhile, this current distribution broadens the beamwidth of the unit in the array. Besides, the proposed method can also optimize the array unit size and achieve a small inter-unit distance for wide-angle scanning capability. A low-profile dual-polarization antenna operating in the bandwidth from 4.4 to 5.0 GHz is designed as a linear array and a planar array to verify the proposed method. Regardless of the linear array or planar array, the mutual coupling in the array is below −19 dB, which is better than that in conventional arrays. Meanwhile, the antenna unit in the array can radiate a wide-beam pattern. Two arrays can scan over ±60° for both polarizations. Within the scanning range, the realized gain reduction is less than 3 dB and the sidelobe level is lower than −7.5 dB. To verify the performance, two array antenna prototypes are fabricated and tested. The experimental results agree well with the simulation.","1558-2221","","10.1109/TAP.2022.3141188","AAU Young Talent Program and the U.K. Royal Society Newton International Fellowship(grant numbers:NIF/R1/191365); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9681243","Current cancellation;decoupling;dual-polarized antenna;phased array antennas;wide-angle scanning;wide-beam","Antenna arrays;Phased arrays;Mutual coupling;Dipole antennas;Communication systems;5G mobile communication;Planar arrays","","59","","44","IEEE","13 Jan 2022","","","IEEE","IEEE Journals"
