"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","C1","3932","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2022.3177851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9794943","","","","","","0","IEEE","13 Jun 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2022.3177863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9794937","","","","","","0","IEEE","13 Jun 2022","","","IEEE","IEEE Journals"
"Message From the Editor-in-Chief","D. Erricolo","Department of Electrical and Computer Engineering, University of Illinois Chicago, Chicago, IL, USA",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","3933","3933","This June issue contains two sets of articles: the Special Issue on Artificial Intelligence in Radio Propagation for Communications and Regular Papers. This Special Issue is motivated by the fact that in recent years it has become evident that artificial intelligence provides new innovative solutions for complex problems. Therefore, the Editorial Board of the IEEE Transactions on Antennas and Propagation invited applications for special issues related to how artificial intelligence, machine learning, and deep learning can assist with challenges in the field of antennas and propagation. Three special issues were accepted and this one focuses on a unified vision for the application of artificial intelligence in the propagation of electromagnetic waves for applications related to communications.","1558-2221","","10.1109/TAP.2022.3180605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9794957","","","","","","0","IEEE","13 Jun 2022","","","IEEE","IEEE Journals"
"Guest Editorial Artificial Intelligence in Radio Propagation for Communications","R. He; B. K. Lau; C. Oestges; K. Haneda; B. Liu","State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Institute of Information and Communication Technologies, Electronics and Applied Mathematics Université Catholique de Louvain, Louvain-la-Neuve, Belgium; Department of Radio Science and Engineering, Aalto University, Espoo, Finland; School of Engineering, University of Glasgow, Glasgow, U.K.",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","3934","3938","The era of wireless communications began at the turn of the 20th century, when Guglielmo Marconi used electromagnetic waves to transmit telegraph signals from ships to stations onshore [1]. To understand how radio signals propagate is critical for wireless communication system design. With the development of wireless communications, much effort has been made to characterize radio propagation in different frequency bands and physical environments. Radio propagation and wireless channel modeling are essential for communication system simulation, channel emulator design, wireless system planning and optimization, and the development of regulations and standards in wireless communications [2], [3].","1558-2221","","10.1109/TAP.2022.3178164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9794958","","Special issues and sections;Radio propagation;Wireless communication;Artificial intelligence;Prediction algorithms;Stochastic processes;Machine learning","","5","","38","IEEE","13 Jun 2022","","","IEEE","IEEE Journals"
"Artificial Intelligence Enabled Radio Propagation for Communications—Part I: Channel Characterization and Antenna-Channel Optimization","C. Huang; R. He; B. Ai; A. F. Molisch; B. K. Lau; K. Haneda; B. Liu; C. -X. Wang; M. Yang; C. Oestges; Z. Zhong","State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Rail Traffic Control and Safety and the Key Laboratory of Railway Industry of Broadband Mobile Information Communications, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China; Ming Hsieh Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Radio Science and Engineering, Aalto University, Espoo, Finland; School of Engineering, University of Glasgow, Glasgow, U.K; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Rail Traffic Control and Safety and the Key Laboratory of Railway Industry of Broadband Mobile Information Communications, Beijing Jiaotong University, Beijing, China; Institute of Information and Communication Technologies, Electronics and Applied Mathematics, Université Catholique de Louvain, Louvain-la-Neuve, Belgium; State Key Laboratory of Rail Traffic Control and Safety and the Key Laboratory of Railway Industry of Broadband Mobile Information Communications, Beijing Jiaotong University, Beijing, China",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","3939","3954","To provide higher data rates, as well as better coverage, cost efficiency, security, adaptability, and scalability, the 5G and beyond 5G networks are developed with various artificial intelligence (AI) techniques. In this two-part article, we investigate the application of AI and, in particular, machine learning (ML) to the study of wireless propagation channels. It first provides a comprehensive overview of ML for channel characterization and ML-based antenna–channel optimization in this first part, and then, it gives a state-of-the-art literature review of channel scenario identification and channel modeling in Part II. Fundamental results and key concepts of ML for communication networks are presented, and widely used ML methods for channel data processing, propagation channel estimation, and characterization are analyzed and compared. A discussion of challenges and future research directions for ML-enabled next-generation networks of the topics covered in this part rounds off this article.","1558-2221","","10.1109/TAP.2022.3149663","National Key Research and Development Program of China(grant numbers:2020YFB1806903); National Natural Science Foundation of China(grant numbers:61922012,62001519); State Key Laboratory of Rail Traffic Control and Safety(grant numbers:RCS2022ZZ004); Fundamental Research Funds for the Central Universities(grant numbers:2020JBZD005); China Postdoctoral Science Foundation(grant numbers:2021M702499); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713745","Artificial intelligence (AI);clustering and tracking;machine learning (ML);parameter estimation;propagation channel","Artificial intelligence;Optimization;Channel estimation;Antennas;Wireless communication;Receiving antennas;Neural networks","","75","","160","IEEE","14 Feb 2022","","","IEEE","IEEE Journals"
"Artificial Intelligence Enabled Radio Propagation for Communications—Part II: Scenario Identification and Channel Modeling","C. Huang; R. He; B. Ai; A. F. Molisch; B. K. Lau; K. Haneda; B. Liu; C. -X. Wang; M. Yang; C. Oestges; Z. Zhong","State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Rail Traffic Control and Safety and the Key Laboratory of Railway Industry of Broadband Mobile Information Communications, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China; Ming Hsieh Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Radio Science and Engineering, Aalto University, Espoo, Finland; School of Engineering, University of Glasgow, Glasgow, U.K.; Purple Mountain Laboratories, Nanjing, China; State Key Laboratory of Rail Traffic Control and Safety and the Key Laboratory of Railway Industry of Broadband Mobile Information Communications, Beijing Jiaotong University, Beijing, China; Institute of Information and Communication Technologies, Electronics and Applied Mathematics, Universite Catholique de Louvain, Ottignies-Louvain-la-Neuve, Belgium; State Key Laboratory of Rail Traffic Control and Safety and the Key Laboratory of Railway Industry of Broadband Mobile Information Communications, Beijing Jiaotong University, Beijing, China",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","3955","3969","This two-part paper investigates the application of artificial intelligence (AI) and, in particular, machine learning (ML) to the study of wireless propagation channels. In Part I of this article, we introduced AI and ML and provided a comprehensive survey on ML-enabled channel characterization and antenna-channel optimization, and in this part (Part II), we review the state-of-the-art literature on scenario identification and channel modeling here. In particular, the key ideas of ML for scenario identification and channel modeling/prediction are presented, and the widely used ML methods for propagation scenario identification and channel modeling and prediction are analyzed and compared. Based on the state of the art, the future challenges of AI-/ML-based channel data processing techniques are given as well.","1558-2221","","10.1109/TAP.2022.3149665","National Key Research and Development Program of China(grant numbers:2020YFB1806903); National Natural Science Foundation of China(grant numbers:61922012,62001519); State Key Laboratory of Rail Traffic Control and Safety(grant numbers:RCS2022ZZ004); Fundamental Research Funds for the Central Universities(grant numbers:2020JBZD005); China Postdoctoral Science Foundation(grant numbers:2021M702499); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713743","Artificial intelligence (AI);channel modeling;channel prediction;machine learning (ML);scenario identification","Support vector machines;Wireless communication;Training;Random forests;Testing;Laboratories;Decision trees","","130","","127","IEEE","14 Feb 2022","","","IEEE","IEEE Journals"
"An Overview of Machine Learning Techniques for Radiowave Propagation Modeling","A. Seretis; C. D. Sarris","Electrical and Computer Engineering Department, University of Toronto, Toronto, Canada; Electrical and Computer Engineering Department, University of Toronto, Toronto, Canada",IEEE Transactions on Antennas and Propagation,"14 Jun 2022","2022","70","6","3970","3985","We give an overview of recent developments in the modeling of radiowave propagation, based on machine learning (ML) algorithms. We identify the input and output specification and the architecture of the model as the main challenges associated with ML-driven propagation models. Relevant papers are discussed and categorized based on their approach to each of these challenges. Emphasis is given on presenting the prospects and open problems in this promising and rapidly evolving area.","1558-2221","","10.1109/TAP.2021.3098616","Huawei Innovation Research Program (HIRP); Natural Sciences and Engineering Research Council of Canada’s (NSERC) Discovery Grant; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9496115","Artificial intelligence;machine learning (ML);neural networks;propagation losses;radiowave propagation","Computational modeling;Data models;Training;Predictive models;Mathematical model;Antennas;Wireless communication","","87","","85","IEEE","26 Jul 2021","","","IEEE","IEEE Journals"
"A General Method for Calibrating Stochastic Radio Channel Models With Kernels","A. Bharti; F. -X. Briol; T. Pedersen","Department of Computer Science, Finnish Center for Artificial Intelligence, Aalto University, Espoo, Finland; Department of Statistical Science, University College London, London, U.K.; Department of Electronic Systems, Aalborg University, Aalborg, Denmark",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","3986","4001","Calibrating stochastic radio channel models to new measurement data is challenging when the likelihood function is intractable. The standard approach to this problem involves sophisticated algorithms for extraction and clustering of multipath components, following which point estimates of the model parameters can be obtained using specialized estimators. We propose a likelihood-free calibration method using approximate Bayesian computation. The method is based on the maximum mean discrepancy, which is a notion of distance between probability distributions. Our method not only by-passes the need to implement any high-resolution or clustering algorithm but is also automatic in that it does not require any additional input or manual preprocessing from the user. It also has the advantage of returning an entire posterior distribution on the value of the parameters, rather than a simple point estimate. We evaluate the performance of the proposed method by fitting two different stochastic channel models, namely the Saleh–Valenzuela model and the propagation graph model, to both simulated and measured data. The proposed method is able to estimate the parameters of both the models accurately in simulations, as well as when applied to 60 GHz indoor measurement data.","1558-2221","","10.1109/TAP.2021.3083761","Danish Council for Independent Research(grant numbers:DFF 7017-00265); Lloyds Register Foundation Program on Data-Centric Engineering at The Alan Turing Institute through the EPSRC(grant numbers:EP/N510129/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9445690","Approximate Bayesian computation (ABC);calibration;kernel methods;likelihood-free inference;machine learning;maximum mean discrepancy (MMD);radio channel modeling","Calibration;Stochastic processes;Channel models;Data models;Computational modeling;Kernel;Frequency measurement","","3","","73","CCBY","2 Jun 2021","","","IEEE","IEEE Journals"
"An Atmospheric Data-Driven Q-Band Satellite Channel Model With Feature Selection","L. Bai; Q. Xu; Z. Huang; S. Wu; S. Ventouras; G. Goussetis; X. Cheng","School of Cyber Science and Technology, Beihang University, Beijing, China; School of Computer Science and Technology, Jilin University, Changchun, China; Department of Electronics, State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics Engineering and Computer Science, Peking University, Beijing, China; Samsung Research and Development Institute U.K., Staines-upon-Thames, U.K.; STFC Rutherford Appleton Laboratory, RAL Space, Oxford, U.K.; School of Engineering and Physical Sciences, Institute of Sensors, Signals and Systems, Heriot-Watt University, Edinburgh, U.K.; Department of Electronics, State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics Engineering and Computer Science, Peking University, Beijing, China",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","4002","4013","This article proposes a novel atmospheric data-driven Q-band satellite channel model using two artificial neural networks, i.e., multilayer perceptron and long short-term memory (LSTM), to estimate real-time channel attenuation at Q-band via a set of atmospheric parameters. Seven atmospheric parameters for modeling satellite channel attenuation are selected by the least absolute shrinkage and selection operator (LASSO) algorithm from 14 commonly used atmospheric parameters. Simulation results demonstrate that the multilayer perceptron-based atmospheric data-driven Q-band satellite channel model via those seven atmospheric parameters is more accurate and less complex than that via the 14 atmospheric parameters. Meanwhile, the accuracy performance of multilayer perceptron- and LSTM-based atmospheric data-driven Q-band satellite channel models, such as absolute errors and mean-squared errors (MSEs), is discussed and analyzed. The complexity of multilayer perceptron and LSTM in this model, such as training time, loading time, and estimation time, is also investigated. It can be seen that the estimated channel attenuation can well align with the measured channel attenuation.","1558-2221","","10.1109/TAP.2021.3137285","National Natural Science Foundation of China(grant numbers:62001018,62125101); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9664482","Data driven;feature selection;key atmospheric parameters;Q-band;satellite communication channel attenuation","Atmospheric measurements;Atmospheric modeling;Satellites;Attenuation;Channel models;Attenuation measurement;Satellite broadcasting","","17","","66","IEEE","28 Dec 2021","","","IEEE","IEEE Journals"
"SVM-Assisted Adaptive Kernel Power Density Clustering Algorithm for Millimeter Wave Channels","F. Du; X. Zhao; Y. Zhang; Y. Wen; Z. Fu; S. Geng; P. Qin; Z. Zhou; C. Xu; Y. Liu; W. Fan","State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; China Research Institute of Radiowave Propagation, Qingdao, China; Department of Electronic Systems, Aalborg University, Aalborg, Denmark",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","4014","4026","Cluster-based channel modeling has gradually become a trend in the development of a channel model, since it is a good compromise between accuracy and complexity. However, most of the existing clustering algorithms require prior knowledge of clusters, initialization, and threshold choices. An accurate and automatic cluster identification algorithm is therefore highly desirable for channel modeling. In this article, adaptive kernel-power-density (AKPD) and support vector machine-assisted AKPD (SVM-AKPD) algorithms are proposed. First, a new distance-based metric is proposed to calculate an adaptive-K for each multipath component (MPC), in which the AKPD can be used in scenarios where we have a complex distribution of MPCs, especially for the cluster with small MPCs. Furthermore, the SVM is applied in clustering by the full partition of MPCs’ feature space to overcome the limitation of the AKPD, where the MPCs lying at a large distance from the cluster centroids will be clustered into surrounding clusters when the clusters are closely spaced in the AKPD. Finally, the performance of the proposed AKPD and SVM-AKPD is validated with measured and simulated channels data at millimeter waveband, respectively. Both numerical simulations and experimental validation results are provided to demonstrate the effectiveness and robustness of the proposed algorithm. The proposed algorithms enable applications in multiple-input–multiple-output (MIMO) channels with no prior knowledge about the clusters, such as number and initial locations. It also does not need to adjust cluster parameters manually and can be implemented for cluster-based channel modeling with a fairly low complexity.","1558-2221","","10.1109/TAP.2022.3140538","National Nature Science Foundation of China (NSFC)(grant numbers:61931001,61771194); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9677979","Channel measurement and modeling;cluster;kernel density;multipath component (MPC);multiple-input–multiple-output (MIMO);support vector machine (SVM);wireless channel","Clustering algorithms;Delays;Support vector machines;MIMO communication;Channel models;Adaptation models;Wireless communication","","8","","42","IEEE","11 Jan 2022","","","IEEE","IEEE Journals"
