"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","C1","1295","","1558-2221","","10.1109/TAP.2025.3540692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10909742","","","","","","0","IEEE","4 Mar 2025","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation Publication Information","",,IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","C2","C2","","1558-2221","","10.1109/TAP.2025.3540690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10909740","","","","","","0","IEEE","4 Mar 2025","","","IEEE","IEEE Journals"
"Ray-Tracing and Physical Optics Modeling of Leaky Wave Antennas Combined With Lenses","M. Poveda-Garcia; F. Mesa; A. Algaba-Brazález; O. Quevedo-Teruel; J. L. Gomez-Tornero","Department of Information and Communication Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Applied Physics 1, ETS Ingeniería Informática, Universidad de Sevilla, Seville, Spain; Department of Information and Communication Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Division of Electromagnetic Engineering and Fusion Science, KTH Royal Institute of Technology, Stockholm, Sweden; Department of Information and Communication Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1296","1307","We present an efficient and accurate modeling of arbitrary-shaped locally modulated leaky wave antennas (LWAs) combined with dielectric lenses by means of a combined ray-tracing (RT) and physical optics (PO) approach. An in-house RT is used to obtain the amplitude and phase of the fields at the arbitrary lens aperture considering the modulated leaky mode that radiates from a conformal LWA. Next, we calculate the far-field radiation pattern using PO, and more specifically through Kirchhoff’s scalar diffraction theory. Our proposed approach has a reduction in computational time above 99% compared to full-wave simulations of commercial software. This time reduction is critical for the efficient design of bespoke modulated curved LWAs combined with lenses, which can provide directive frequency-scanned radiation with enhanced performance when compared to the use of LWAs without lenses.","1558-2221","","10.1109/TAP.2024.3487356","Short-Term Scientific Mission (STSM) funded by COST Action Symat(grant numbers:CA18223); COST (European Cooperation in Science and Technology); Postdoctoral Program Margarita Salas-Spanish Ministry of Universities through European Union-NextGenerationEU; Spanish National Projects(grant numbers:TED2021-129196B-C42,PID2022-136590OB-C42); MCIN/AEI/10; MCIN/AEI/10; Spanish National Projects(grant numbers:TED2021-129196B-C42,PID2022-136590OB-C42); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10742307","Antenna analysis and design;geometric optics;leaky wave antennas (LWAs);lenses;ray tracing (RT)","Lenses;Apertures;Dielectrics;Antenna radiation patterns;Trajectory;Ray tracing;Optical surface waves;Vectors;Physical optics;Phased arrays","","1","","65","IEEE","4 Nov 2024","","","IEEE","IEEE Journals"
"Space–Time Modulation of a Multimode Electrically Small Antenna for Increased Matching and Efficiency Bandwidths","Z. Fritts; A. Babaee; S. M. Young; A. Grbic","Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, MI, USA; Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, MI, USA; Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, MI, USA; Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, MI, USA",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1308","1320","In this work, a method for increasing the efficiency-bandwidth product of an electrically small antenna (ESA) by using spatially discrete traveling-wave modulation (SDTWM) is introduced. This method applies generally to electrically small antennas possessing N-fold rotational symmetry. To illustrate the method, it is applied to a top-hat loaded monopole antenna that supports a fundamental radiating mode as well as non-radiating modes that are analogous to discrete orbital angular momentum (OAM) modes. Time-modulated capacitors, placed in each sector, couple these modes using SDTWM. The modulation scheme is similar to that of a classic negative-resistance parametric amplifier, but instead of using the modulation to obtain gain from the system, the modulation parameters are chosen to enhance the matching bandwidth of the antenna. We show how this can be done by choosing an appropriate combination of the modulation depth and modulation frequency. After extending the definition of radiation efficiency and mismatch loss to the case of a parametrically time-varying antenna, the extended definitions are used to characterize the simulated performance of the time-varying antenna under two different SDTWM modulation schemes. The first modulation scheme couples the radiative mode to a single non-radiative mode, while the second modulation scheme couples the radiative mode to two different non-radiative modes. Both schemes yield efficiency-bandwidth products that are 6.4–7.6 dB larger than that of the time-invariant version of the antenna.","1558-2221","","10.1109/TAP.2024.3508081","National Science Foundation Graduate Research Fellowship(grant numbers:DGE-2241144); Office of the Director of National Intelligence (ODNI), Intelligence Advanced Research Projects Activity (IARPA)(grant numbers:2021-2106240007); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10785556","Efficiency-bandwidth product;electrically small antennas;impedance matching;interpath relation;time-varying systems;space–time modulation","Antennas;Loaded antennas;Helical antennas;Bandwidth;Integrated circuit modeling;Capacitors;Antenna radiation patterns;Linear systems;Couplings;Q-factor","","1","","47","IEEE","9 Dec 2024","","","IEEE","IEEE Journals"
"Theory and Computation of Substructure Characteristic Modes","M. Gustafsson; L. Jelinek; M. Capek; J. Lundgren; K. Schab","Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Electromagnetic Field, Czech Technical University in Prague, Prague, Czech Republic; Department of Electromagnetic Field, Czech Technical University in Prague, Prague, Czech Republic; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Electrical and Computer Engineering, Santa Clara University, Santa Clara, CA, USA",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1321","1333","The problem of substructure characteristic modes is developed using a scattering matrix-based formulation, generalizing subregion characteristic mode decomposition to arbitrary computational tools. It is shown that the modes of the scattering formulation are identical to the modes of the classical formulation based on the background Green’s function for lossless systems under conditions where both formulations can be applied. The scattering formulation, however, opens a variety of new subregion scenarios unavailable within previous formulations, including cases with lumped or wave ports or subregions in circuits. Thanks to its scattering nature, the formulation is solver-agnostic with the possibility to utilize an arbitrary full-wave method.","1558-2221","","10.1109/TAP.2025.3528478","ELLIIT—an Excellence Center at Linkoping-Lund in Information Technology; Grantová Agentura České Republiky(grant numbers:21-19025M); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10845083","Antenna theory;characteristic modes;computational electromagnetics (CEM);eigenvalues and eigenfunctions;scattering","Scattering;Transmission line matrix methods;Eigenvalues and eigenfunctions;Vectors;Method of moments;Matrix decomposition;Impedance;Integral equations;Antenna arrays;Iterative methods","","","","56","IEEE","17 Jan 2025","","","IEEE","IEEE Journals"
"Antenna Radiation Pattern Measurement in an Entirely Stirred VIRC Working as a (Quasi)-Chaotic Reverberation Chamber","Y. Rammal; G. Andrieu; N. Ticaud; N. Roger; A. Laisné; P. Pouliguen","Xlim Laboratory, UMR 7252, University of Limoges, Limoges, France; Xlim Laboratory, UMR 7252, University of Limoges, Limoges, France; Cisteme Company, Limoges, France; Jacques Dubois Company, Barentin, France; DGA Techniques aéronautiques, Balma, France; Agence de l’Innovation de Défense (AID), French Ministry of Armed Forces, Paris, France",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1334","1345","Antenna radiation pattern measurements are traditionally performed in an anechoic environment trying to reproduce free space conditions. This article presents the proof-of-concept that such measurements can also be relatively easily performed in a reverberation chamber (RC), which could be assumed to be chaotic. Indeed, in such an environment, due to the cancellation of all the indirect unstirred paths, the only invariant path between the antenna under test (AUT) and the measuring one is the line-of-sight. Therefore, for a given angle of the radiation pattern, multiple acquisitions (i.e., for different stirring conditions) of the transmission coefficient between both antennas and their averaging is theoretically sufficient to extract the line-of-sight (LOS) from the stirred paths. The validity of such an approach is demonstrated from measurements performed between 1 and 25 GHz on two different sets of horn antennas in a low-cost suspended vibrating intrinsic reverberation chamber (VIRC) made of a metallized textile. As shown from these measurements and from an analytical theoretical model developed in this study, the accuracy of such measurements increases with the frequency and can be improved by inserting a few blocks of absorbers within the VIRC.","1558-2221","","10.1109/TAP.2024.3503352","“CHAOTIQ” ASTRID project(grant numbers:ANR-20-ASTR-0018); Funded by Direction generale de l’armement (DGA) and Agence de l’Innovation de Defense (AID) and operated by the Agence Nationale de la Recherche (ANR); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10768926","Anechoic measurements;antenna radiation pattern;chaos;chaotic cavity;line-of-sight;multipath;radar cross section (RCS);Rayleigh distribution;reverberation chamber (RC);Rician distribution;stirred paths;unstirred paths;vibrating intrinsic reverberation chamber (VIRC)","Antenna measurements;Antenna radiation patterns;Frequency measurement;Analytical models;Scattering parameters;Rotation measurement;Energy measurement;Transmitting antennas;Reverberation chambers;Receiving antennas","","","","22","IEEE","26 Nov 2024","","","IEEE","IEEE Journals"
"Reconfigurable Unit Cell Design Using MEMS Actuator for Beam-Steering Applications","J. Tayebpour; R. R. Mansour","Department of Electrical and Computer Engineering, Center for Integrated RF Engineering (CIRFE), University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, Center for Integrated RF Engineering (CIRFE), University of Waterloo, Waterloo, ON, Canada",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1346","1354","This article proposes a reconfigurable reflective unit cell utilizing micro electro-mechanical system (MEMS) actuator at Ku-band for use in reconfigurable reflective arrays. The proposed unit cell consists of a MEMS actuator and an electric-LC (ELC) resonator with its capacitive slot extended to two pads in the ground plane using two vias. The MEMS actuator is positioned beneath the ground plane spaced with a gap from the two pads. The total capacitance of the unit cell will change by the actuator’s movement, resulting in a variation in reflection phase. The utilized MEMS actuator is a thermal actuator with large displacement of about 1 mm. It was fabricated using PolyMUMPs process which is a three-layer polysilicon micromachining process. To validate the simulation results, a prototype of the proposed unit cell was fabricated and measured using a waveguide measurement set up. Measurements are in good agreement with simulation results, showing a continuous 260° reflection phase at 13.2 GHz. Additionally, an  $11\times 11$  elements reflect array was simulated in different modes to shows versatile beam-steering capability of the proposed structure. Simulation results show satisfactory beam-steering capability using proposed structure in the array. Although the proposed structure was employed at Ku-band, the underlying concept promises to be highly useful in beam-steering application at millimeter-wave and sub-terahertz frequency bands, where semiconductor technology fails to provide tuning elements with a reasonable RF performance.","1558-2221","","10.1109/TAP.2024.3502908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10768945","beam-steering;electric-LC (ELC) resonator;micro electro-mechanical system (MEMS) actuators;reconfigurable;reflect array","Actuators;Reflection;Micromechanical devices;Resonant frequency;Phased arrays;Topology;Resonance;PIN photodiodes;Fabrication;Capacitance","","2","","40","IEEE","26 Nov 2024","","","IEEE","IEEE Journals"
"Multiphysical Field Driven Low-Frequency Magnetoelectric Antenna Array With Nonlinearly Enhanced Magnetic Field Transmission","C. Guan; Y. Wang; N. Xiao; L. Chen; G. Wang; Y. Wen; P. Li","School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Key Laboratory of Computer Vision and Intelligent Information System, Chongqing University of Arts and Sciences, Chongqing, China; BigDipper Technology (Beijing) Company, Ltd., Beijing, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1355","1370","Recently, acoustically driven magnetoelectric (ME) antennas provide a promising candidate for portable low frequencies (LFs 30–300 kHz) transceivers in the high-loss medium. A single ME antenna, hence, constrains the transmitted magnetic field due to the weak magnetic moment and low strain-modulated magnetization efficiency. A multiphysical field driven ME antenna array consisting of double elastic plates sandwiched between multiple arranged PZT8/Metglas/Ni laminates is, hence, proposed, which can enhance the transmitted magnetic field nonlinearly with increased antennas. Here, the accumulated ac strain and magnetic field of multiple antennas intensify with increased antennas and couple in a positive feedback way. Specifically, the ac piezostrain of adjacent antennas couples through the elastic plate along the length direction, enhancing the modulation of neighboring antennas’ magnetization oscillations; meanwhile, the enhanced magnetic coupling among adjacent antennas along the width direction produces additional magnetostrictive strains, which enhance the Q values of converse ME (CME) effect and effective strains propagated in the elastic plate, thereby further improving the transmitted magnetic field. First, an equivalent circuit model based on magnetic and strain-modulated motion equations is proposed to understand and optimize the ME antenna array. Furthermore, due to the multiphysical field driven effect of the fabricated antenna array, the  $3 \times 3$  array can enhance the transmitted magnetic field to 19.8 times compared to that of a single antenna. Such nonlinear improvements can further reach 1337 times for the  $10 \times 10$  antenna array. This provides a power-efficient method to enhance the magnetic field transmission efficiency at LF.","1558-2221","","10.1109/TAP.2024.3494233","National Natural Science Foundation of China(grant numbers:92164107,61902243); Natural Science Foundation of Chongqing Municipality(grant numbers:cstc2021jcyj-msxmX0548,CSTB2024NSCQ-MSX1049); Oceanic Interdisciplinary Program of Shanghai Jiao Tong University(grant numbers:SL2021MS004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753465","Antenna array;magnetoelectric (ME) antenna;magnetoelectric equivalent circuit;multiphysical field coupling effect","Magnetoelectric effects;Magnetostriction;Antenna arrays;Strain;Transmitting antennas;Magnetostatics;Magnetostatic waves;Amorphous magnetic materials;Magnetic resonance imaging;Magnetoacoustic effects","","2","","34","IEEE","14 Nov 2024","","","IEEE","IEEE Journals"
"An Endfire/Backfire Reconfigurable Leaky Wave Antenna by Radiating Different Space Harmonics","Z. Deng; J. Liu","Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China; Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1371","1382","A novel technique is proposed for the design of an endfire/backfire reconfigurable leaky wave antenna (LWA) by radiating different space harmonics. The antenna with a period of about a quarter wavelength can produce a unidirectional endfire beam through the radiation from the fundamental space harmonic. If the period is doubled, the antenna produces a unidirectional backfire beam through the main radiation from the  ${n} = -1$  space harmonic, with negligible radiation from the fundamental space harmonic and with other space harmonics far away from the radiation region. Using p-i-n diodes to tune the period in the antenna, the desired fundamental/ ${n} = -1$  radiating space harmonic can be obtained, and then, the endfire/backfire radiation can be reconfigured. Besides, to reduce the performance differences between the forward and backward radiation and to enhance the gain, the antenna is designed with a symmetric structure and fed at the center, in which the left-half and right-half apertures are operated in backfire and endfire states for forward radiation and vice versa. A prototype of the antenna is designed at 5.2 GHz, which reaches peak gains of 9.94 and 9.89 dBi with bandwidths of 23.7% and 25.6% in the forward and backward states, respectively.","1558-2221","","10.1109/TAP.2024.3493412","Natural Science Foundation of China(grant numbers:62171480); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2020B1515020053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10756617","Endfire/backfire reconfiguration;gain enhancement;leaky wave antenna (LWA);radiating space harmonic","Harmonic analysis;Antenna arrays;Antennas;Directive antennas;Antenna radiation patterns;Leaky wave antennas;Dielectric resonator antennas;Switches;Aperture antennas;Antenna feeds","","","","51","IEEE","18 Nov 2024","","","IEEE","IEEE Journals"
"Microwave Photon Receiving Antenna: New Concept and UWB Applications","Y. Tian; Y. Song; Y. Li; S. Luan; S. Xie; Y. Yang; Y. Li","School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China",IEEE Transactions on Antennas and Propagation,"4 Mar 2025","2025","73","3","1383","1393","The ultrawideband (UWB) reception and detection of microwave electric fields are crucial in various fields, including cognitive radio, radio navigation, radar imaging, and the Internet of Things. However, the receiving bandwidth of antennas is constrained by the impedance matching principle of transmission lines, which focuses on maximizing received power. In this work, we introduce a novel concept of a microwave photon receiving antenna (MPRA) based on the voltage matching principle, demonstrating a significant enhancement in the receiving bandwidth of Vivaldi antennas. We bond an electro-optic (EO) sensing photonic chip made of thin-film lithium niobate (TFLN) to the Vivaldi surface mount using gold wire to achieve optimal voltage matching. The resultant MPRA exhibits gains exceeding 0 dBi across the 0.4–20-GHz frequency range, with peak gains surpassing 10 dBi between 1 and 18 GHz and gains ranging from 15 to 21 dBi within the 1.7–15.5-GHz band. By leveraging optical fiber for signal transmission, the MPRA strengthens the receiving system against strong electromagnetic interference while enhancing long-distance signal propagation. This concept and its demonstration represent promising advancements in UWB antenna technology, offering valuable insights for future antenna design and improvements.","1558-2221","","10.1109/TAP.2024.3498313","National Natural Science Foundation of China(grant numbers:62202030,62401034); Center for Micro-Nano Innovation, Beihang University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10759559","Electro-optical sensing;microwave photonic receiving antenna;thin-film LiNbO₃;ultrawideband (UWB);Vivaldi antenna","Optical waveguides;Bandwidth;Microwave antennas;Ultra wideband antennas;Receiving antennas;Electro-optical waveguides;Optical fibers;Optical fiber sensors;Electrodes;Vivaldi antennas","","","","44","IEEE","20 Nov 2024","","","IEEE","IEEE Journals"
