"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","C1","3","","1558-2221","","10.1109/TAP.2024.3519839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10847597","","","","","","0","IEEE","20 Jan 2025","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation Publication Information","",,IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","C2","C2","","1558-2221","","10.1109/TAP.2024.3519841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10847596","","","","","","0","IEEE","20 Jan 2025","","","IEEE","IEEE Journals"
"Editorial 2024 Reflections and Perspectives for the Year Ahead","K. S. Nikita","School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","4","6","","1558-2221","","10.1109/TAP.2025.3527376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10847620","","","","","","0","IEEE","20 Jan 2025","","","IEEE","IEEE Journals"
"Equivalence of Polarizability and Circuit Models for Waveguide-Fed Metamaterial Elements","D. R. Smith; M. Sazegar; I. Yoo","Department of Electrical and Computer Engineering and the Center for Metamaterials and Integrated Plasmonics, Duke University, Durham, NC, USA; Kymeta Corporation, Woodinville, WA, USA; Department of Electrical and Computer Engineering and the Center for Metamaterials and Integrated Plasmonics, Duke University, Durham, NC, USA",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","7","21","A common variant of a metasurface antenna consists of an array of metamaterial elements coupled to a waveguide feed. The guided wave excites the metamaterial elements, coupling energy from the waveguide mode to radiation. Under appropriate conditions, each subwavelength metamaterial element can be modeled as a polarizable dipole, with the polarizability determined by an extraction procedure from the computed or measured waveguide scattering parameters. Here, we establish the equivalence of this polarizability description of a metamaterial element with an equivalent circuit model, providing an additional tool for metasurface design that offers significant insight and a path toward efficiently modeling very large apertures. With this equivalence established, more complicated external circuits that include lumped elements and devices such as diodes and transistors can be integrated into the metamaterial element, which can then be transformed into equivalent polarizability for modeling in the coupled dipole framework. We derive appropriate circuit models for several basic metamaterial elements, which provide direct relationships between the equivalent circuit parameters of an element and its effective polarizability. These expressions are confirmed using scattering parameters for several example structures obtained via full-wave simulations.","1558-2221","","10.1109/TAP.2024.3439728","Kymeta Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10637920","Antennas;metamaterials;metasurfaces;patch antennas;slot antennas","Metamaterials;Integrated circuit modeling;Apertures;Numerical models;Mathematical models;Waveguide components;Metasurfaces","","2","","28","IEEE","15 Aug 2024","","","IEEE","IEEE Journals"
"A 3-D-Printed Broadband Wide-Angle Multibeam Flat GRIN Lens Aided by Multifocal Ray-Path Analyses","L. -Z. Song; Y. -Z. Diao; P. -Y. Qin; M. Ansari; J. von Loesecke; S. Maci; Y. Jay Guo","Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia; Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia; Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia; Space and Astronomy, Commonwealth Scientific and Industrial Research Organization (CSIRO), Marsfield, NSW, Australia; Fortify, Boston, MA, USA; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy; Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","22","32","An analysis of actual optical ray paths in flat gradient-index (GRIN) lenses for multifocal multibeam radiations is introduced in this article. The formulation is rigorously established using the conservation of momentum applied to an offset focal point for the extreme beam generation. Assisted by the above analysis, a new lens design approach for GRIN profile synthesis is proposed with two extreme focal points and then extended to determine a convenient locus of feed that allows for covering the scanning range with minimal overall aperture phase errors. The ray-path errors have been tested and compared with those of previously reported multibeam GRIN lenses, which were based on a straight, parallel ray-path assumption inside the lens. The superiority and generality of the new design formulas have been proven by comparing lens prototypes from the two different methods. It is demonstrated that the proposed one can enable consistent gain enhancement for multiple beams at different operating frequencies. Finally, the new design method has been validated by implementing an all-dielectric 3-D-printed seven-beam flat GRIN lens. A wide beam coverage of ±44° has been realized with measured scanning losses between 1.2 and 2.93 dB at different frequencies. The measured 3-dB gain bandwidth is 42.8% covering 12.3–19 GHz.","1558-2221","","10.1109/TAP.2024.3444316","Australia Research Council Discovery Program(grant numbers:DP 220101158,DP 230101955); Italian Ministry of Research Project of Research of National Interest on Metasurface Antennas(grant numbers:2017S29ZLA); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10643478","Broadband;gradient-index (GRIN) lens;multibeam;optical ray path;wide angle","Lenses;Apertures;Bandwidth;Optics;Broadband antennas;Refractive index;Gain","","2","","26","IEEE","21 Aug 2024","","","IEEE","IEEE Journals"
"Low-Profile Circularly Polarized Hybrid Antenna for Beam Switching and OAM Mode Switching","S. Xu; Y. Shen; Z. Wei; S. Hu","State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","33","43","A low-profile circularly polarized (CP) hybrid antenna for beam switching and orbital angular momentum (OAM) mode switching is proposed in this article. It hybridizes reconfigurable folded reflectarray (RFRA) and reconfigurable folded transmitarray (RFTA) simultaneously. By employing two pairs of 1-bit reconfigurable unit cells of (0°, 180°) and (90°, 270°), the hybrid antenna achieves 2-bit phase resolution. More importantly, the hybrid structure alleviates the design burden on the bias network, because only half of the unit cells are necessary to be reconfigurable, while the other half are fixed. Meanwhile, the reconfigurable unit cells are dispersed on both of the top and bottom metasurface. To validate the hybrid idea, two prototypes operating at a center frequency of 26 GHz are analyzed and measured, in which the metal stub/open circuit is used to model the “on/off” state of p-i-n diode for simplification. The prototypes can achieve beam switching among four fixed beams and OAM mode switching among four OAM modes. In addition, compared with 1-bit RFRA or RFTA, the proposed prototype for beam switching achieves a much wider 3-dB axial ratio (AR) bandwidth of 27.1% and a higher aperture efficiency of 18.1%. Meanwhile, the other prototype achieves higher order OAM mode switching between  ${l} =-3$  and  ${l} =1$ . The measured OAM purity is 75% and 86% at 26 GHz, respectively, and more than 65% purity is achieved within 24–28 GHz.","1558-2221","","10.1109/TAP.2024.3444283","National Natural Science Foundation of China(grant numbers:62250610223); Major Key Project of Pengcheng Laboratory (PCL); Key Research and Development Program of Jiangsu Province(grant numbers:BE2021007-2); Fundamental Research Funds for the Central Universities(grant numbers:2242023R40059); Big Data Computing Center at Southeast University for Numerical Calculation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10643431","Beam switching;circularly polarized (CP);folded reflectarray;folded transmitarray;mode switching;orbital angular momentum (OAM);reconfigurable","Metasurfaces;Antennas;PIN photodiodes;Reflector antennas;Millimeter wave communication;Prototypes;Transmitting antennas","","3","","40","IEEE","21 Aug 2024","","","IEEE","IEEE Journals"
"OTA Near-Field Measurement Approach for Electrically Steered Antenna Arrays","M. Laabs; E. Zakutin; M. Obermaier; D. Plettemeier; E. Bürger; T. Deckert; V. Kotzsch; M. Vanden Bossche","Chair of Radio Frequency and Photonics Engineering, TU-Dresden University of Technology, Dresden, Germany; Chair of Radio Frequency and Photonics Engineering, TU-Dresden University of Technology, Dresden, Germany; Chair of Radio Frequency and Photonics Engineering, TU-Dresden University of Technology, Dresden, Germany; Chair of Radio Frequency and Photonics Engineering, TU-Dresden University of Technology, Dresden, Germany; National Instruments Corporation, Dresden, Germany; National Instruments Corporation, Dresden, Germany; National Instruments Corporation, Dresden, Germany; National Instruments Corporation, Zaventem, Belgium",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","44","53","Antenna arrays are an increasingly vital part of modern communications and radar applications. Over-the-air (OTA) measurements and radiation characteristics are crucial to ensure their quality, interoperability, and regulatory compliance. In modern systems where antennas and beamforming networks are integrated into a single package, OTA measurements are often the only viable option as traditional methods of characterizing the radio frequency (RF) signal separately are not feasible. In this article, we introduce an innovative near-field (NF) measurement technique that solves multiple challenges of state-of-the-art OTA measurement systems. In particular, our system is very compact, fast, and reproducible as it does not involve any relative movement of the antenna under test (AUT) or the probe antennae, making it cost-effective especially in large-scale characterization and production test scenarios. We discuss the theory and algorithm, which yields the same quantities we could get from state-of-the-art measurement systems, the design of the NF probing system, and show results from a proof-of-concept implementation that prove the possibility of reconstructing far-field (FF) antenna patterns from NF measurements under various conditions. It is important to note that while our approach facilitates large-scale and high-volume testing, it requires an initial calibration using classical antenna pattern measurement systems.","1558-2221","","10.1109/TAP.2024.3489878","European Commission in an Electronic Components and Systems for European Leadership (ECSEL) Joint Undertaking(grant numbers:876124); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10747224","Antenna arrays;mmWave over-the-air (OTA) antenna measurements;near-field (NF) measurement;pattern reconstruction","Antenna measurements;Probes;Antenna arrays;Antennas;Noise measurement;Frequency measurement;Calibration;Phased arrays;Couplings;Time measurement","","3","","10","IEEE","7 Nov 2024","","","IEEE","IEEE Journals"
"A New Method for the Design of Harmonic Absorption Patch Antenna Using Multiport Resistive Loading Technique","S. -T. Wang; L. Zhu; Y. -P. Lyu","Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macau, SAR, China; Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macau, SAR, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","54","63","Based on the multiport resistive loading technique, this article introduces an effective and simple method for designing a new class of harmonic absorption antenna (HAA). Compared to the traditional harmonic reflection antenna (HRA), the proposed HAA features a favorable harmonic absorption capacity. In addition, the proposed HAA evidently differs from the absorptive filtering antenna (AFA) due to a much higher and broader absorptive band as well as a more compact structure. In this article, a multiport network model is established to represent the resistive loading antenna. Based on the generalized S parameters defined by power waves, concise and accurate expressions for calculating radiation efficiency (RE) and power absorption ratio (PAR) are derived and verified by simulation. After that, an HAA with no feedlines is presented with a detailed explanation of resistor loading positions. The resistance values are determined in a simple and fast manner without the need for multiple full-wave simulations. The measured results of the final prototype verify the absorption capacity for up to  $4f_{0}$  (operating frequency). Due to the additional merits of compactness and removal of feedlines, the proposed HAA can be a good candidate for modern communication systems.","1558-2221","","10.1109/TAP.2024.3476995","National Natural Science Foundation of China; General Program(grant numbers:61971475,62371247); Science and Technology Development Fund of Macao; Fundo para o Desenvolvimento das Ciências e da Tecnologia (FDCT) Research(grant numbers:0085/2020/AMJ,0080/2021/A2,0075/2023/RIA2); State Key Laboratory of Millimeter Wave(grant numbers:K202314); University of Macau(grant numbers:CPG2024-00014-FST); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10719629","Harmonic absorption;loaded antennas;patch antennas;resistive loading","Harmonic analysis;Loading;Power harmonic filters;Absorption;Resistors;Reflector antennas;Load modeling;Loaded antennas;Antennas;Reflection","","","","32","IEEE","15 Oct 2024","","","IEEE","IEEE Journals"
"Design of Dual-Band UHF RFID Tag Antenna Using Even and Odd Modes of Asymmetric Split Ring for Anti-Metal Applications","G. -J. Ng; E. -H. Lim; P. -S. Chee; M. Murugesh","Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","64","73","For the first time, an asymmetric split-ring resonator (SRR) is employed for designing a dual-band anti-metal tag antenna that can cover both the lower European (LEu) and North American (NA) UHF radio frequency identification (RFID) frequency ranges. It is intended to be applied on small metallic objects. The two frequency ranges are generated by concurrently exciting the even and odd modes of the asymmetric SRR, which has a shorting post at the middle of the split ring. Each operating frequency can be tuned independently without affecting the other much by adjusting the asymmetricity of the SRR as well as the lengths of the loading open stubs. Design equations have been derived for calculating the two operating frequencies. The proposed tag has a miniature size ( $40\times 30\times 1.653$  mm or  $0.1224\lambda \times 0.0916\lambda \times 0.00504\lambda $  at  $\lambda _{o} = 916$  MHz), and it can be effectively read in the range of ~5 m (4 W effective isotropic radiated power—EIRP) on metal and ~2.5 m in air and on small metallic objects in the boresight direction ( $\theta = 0^{\circ }$ ) for both the frequency ranges, showing a stable frequency performance.","1558-2221","","10.1109/TAP.2024.3495220","Fundamental Research Grant Scheme (FRGS)(grant numbers:FRGS/1/2022/TK07/UTAR/01/2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10755015","Anti-metal tag antenna;dual-band tag antenna;split-ring resonator (SRR);UHF radio frequency identification (RFID) tag antenna","Radiofrequency identification;Antennas;Resonant frequency;Dual band;Antenna measurements;Metals;Impedance;UHF antennas;Semiconductor device measurement;Impedance measurement","","2","","32","IEEE","15 Nov 2024","","","IEEE","IEEE Journals"
"Antenna-in-Package of Lateral Cross-Dipole Elements for Endfire Dual-Polarized Radiation at Dual Millimeter-Wave Frequency Bands for 5G FR2 User Equipment Applications","H. -T. Chou; Z. -D. Yan","Graduate Institute of Communication Engineering, National Taiwan University, Taipei, Taiwan; Graduate Institute of Communication Engineering, National Taiwan University, Taipei, Taiwan",IEEE Transactions on Antennas and Propagation,"20 Jan 2025","2025","73","1","74","86","A dual-band and dual-polarized antenna-in-package (AiP) design is proposed for 5G user equipment (UE) applications in the 28- and 38-GHz bands. The AiP design incorporates lateral cross-dipole elements to produce endfire radiation with dual-polarized, fan-shaped patterns for UE applications with dynamic orientations. The AiP prototype is fabricated for heat handling enhancement using the low-temperature co-fired ceramics (LTCCs) process. It stacks 14 thin dielectric substrates to form a 3-D radiator architecture on the intersubstrate interfaces. The AiP employs multiple antenna elements to achieve 1-D beam steering. Each lateral cross-dipole pair combines horizontally oriented dipole arms with vertical parallel plates to generate dual polarizations. Full-wave simulations indicate an approximate gain of 4 dBi for each antenna element, with broad and fan-shaped radiation patterns. These findings have been further validated through measurements conducted on an antenna prototype.","1558-2221","","10.1109/TAP.2024.3494048","Ministry of Science and Technology, Taiwan(grant numbers:B5G/6G); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753446","Antenna array;antenna-in-package (AiP);dipole antennas;dual band;dual polarization;endfire radiation;low-temperature co-fired ceramics (LTCCs);multilayer substrates","Metals;Microstrip;Dipole antennas;Dual band;Substrates;Microstrip antenna arrays;Antennas;Antenna radiation patterns;Dielectric substrates;Baluns","","3","","69","IEEE","14 Nov 2024","","","IEEE","IEEE Journals"
