"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","C1","402","Presents the cover/table of contents for this issue of the periodical.","1558-2221","","10.1109/TAP.2016.2520418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7396992","","","","","","","IEEE","2 Feb 2016","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation publication information","",,IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2221","","10.1109/TAP.2016.2523783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7396991","","","","","","","IEEE","2 Feb 2016","","","IEEE","IEEE Journals"
"Printable Planar Dielectric Antennas","A. Rashidian; L. Shafai; M. Sobocinski; J. Peräntie; J. Juuti; H. Jantunen","Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MB, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MB, Canada; Microelectronics and Materials Physics Laboratories, University of Oulu, Oulu, Finland; Microelectronics and Materials Physics Laboratories, University of Oulu, Oulu, Finland; Microelectronics and Materials Physics Laboratories, University of Oulu, Oulu, Finland; Microelectronics and Materials Physics Laboratories, University of Oulu, Oulu, Finland",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","403","413","Thick film screen-printing technology is employed to introduce planar dielectric antennas. The micron-size-thick film is made from high-permittivity dielectric paste, which is printed on a low-loss low-permittivity microwave substrate to operate as a magnetic wall boundary. A simplified theoretical model is developed to analyze the antenna structure. The accuracy of this model is evaluated by the results of a commercial three-dimensional (3-D) electromagnetic field solver. The model works well with less than 5% deviation from time-consuming simulations, providing the permittivity contrast between the film and substrate is kept high (e.g., > 30). The impact of dielectric loss of the film in antenna performance is significantly less than that of the substrate, allowing medium-loss films (e.g., $\boldsymbol{\varepsilon^{\prime{\prime}}} = 3$) results in highly efficient antennas with over 95% radiation efficiency. A prototype was made using screen printing and experimentally characterized at Ku-band. The experimental results confirm the theoretical achievements. The measured $-10\;\text{dB}$ impedance bandwidth of the printable planar dielectric antenna having dimensions of 0.2 $\boldsymbol{\lambda}_{0} \times 0.2 \boldsymbol{\lambda}_{0}$ is over 10% with a measured gain ranging from 4.5 to 5.5 dBi. Broadside radiation patterns with cross polarization levels of lower than ${-} 20\;{\text{dB}}$ are achieved. This process is compatible with low-temperature cofired ceramic (LTCC) technology where similar idea can be applied to other passive microwave components.","1558-2221","","10.1109/TAP.2015.2502265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332737","BST;compact antennas;ferroelectric material;low-temperature co-fired ceramic (LTCC);thick films;screen printing;wideband antennas;Barium–strontium–titanate (BST);compact antennas;ferroelectric material;low-temperature cofired ceramic (LTCC);screen printing;thick films;wideband antennas","Films;Permittivity;Microwave antennas;Dielectrics;Substrates;Microwave theory and techniques","","45","","18","IEEE","20 Nov 2015","","","IEEE","IEEE Journals"
"A Compact Broadband Horizontally Polarized Omnidirectional Antenna Using Planar Folded Dipole Elements","X. Cai; K. Sarabandi","Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","414","422","A compact horizontally polarized (HP) omnidirectional antenna with broadband characteristic is presented. The antenna is composed of four planar folded dipole antennas (PFDAs) as radiation elements of a square array and a broadband microstrip feeding structure composed of baluns and matching networks. The folded dipole antennas are chosen in order to achieve wide bandwidth operation within a compact size. The folded dipole elements are modified to compensate for the mutual coupling effects and also to improve the bandwidth and radiation performance of the antenna. The antenna is fabricated and its input impedance and radiation pattern are measured. The measured 10 dB return loss bandwidth is about 53.2% (1.19–2 GHz) and the gain variation in all directions of azimuth plane is less than 2 dB over the frequency band 1.2–1.9 GHz, and is increased to 2.8 dB at 2 GHz. The gain is almost constant over the entire band with a peak gain about 1.2 dB. The co-pol and cross-pol isolation is more than 20 dB for all azimuth directions and frequencies over the entire band.","1558-2221","","10.1109/TAP.2015.2504457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7339695","Horizontal polarization;omnidirectional antenna;broadband antenna;Broadband antenna;folded dipole antenna;horizontal polarization;omnidirectional antenna","Dipole antennas;Broadband antennas;Bandwidth;Arrays;Antenna radiation patterns;Broadband communication;Antenna arrays","","53","","24","IEEE","30 Nov 2015","","","IEEE","IEEE Journals"
"Linearly Polarized and Dual-Polarized Magneto-Electric Dipole Antennas With Reconfigurable Beamwidth in the H-plane","L. Ge; K. -M. Luk","State Key Laboratory of Millimeter Waves, City University of Hong Kong, Kowloon, Hong Kong; State Key Laboratory of Millimeter Waves, City University of Hong Kong, Kowloon, Hong Kong",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","423","431","Linearly polarized and dual-polarized magneto-electric (ME) dipole antennas with a dynamic beamwidth control in the H-plane are presented. The design methodology uses tunable parasitic dipoles placed on the sides of a driven ME dipole along its H-plane. Each parasitic dipole is loaded with a varactor diode to change the strength of the mutual coupling; therefore, the overall radiation pattern produced by the driven ME dipole and the two parasitic dipoles can be tuned. Two fully functional prototypes with more than 10% impedance bandwidths are developed and tested, demonstrating the H-plane beamwidth with a continuously tuning range from 80° to 160° for the linearly polarized antenna and from 72° to 133° for either polarization mode of the dual-polarized antenna. The radiation efficiencies are better than 80% in all states of operation for both antennas.","1558-2221","","10.1109/TAP.2015.2505000","Research Grants Council of the Hong Kong SAR; CityU Strategic Research(grant numbers:CityU 9041677); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7345542","Reconfigurable antenna;beamwidth;magneto-electric dipole;varactor diode;Beamwidth;magneto-electric (ME) dipole;reconfigurable antenna;varactor diode","Dipole antennas;Antenna measurements;Antenna radiation patterns;Varactors;Gain measurement;Gain","","82","1","23","IEEE","3 Dec 2015","","","IEEE","IEEE Journals"
"Miniaturization of Ultrawideband Monocone Antennas Using Dielectric Loading","Y. Shi; A. K. Amert; K. W. Whites","Laboratory for Applied Electromagnetics and Communications, Department of Electrical and Computer Engineering, South Dakota School of Mines and Technology, Rapid City, SD, USA; Laboratory for Applied Electromagnetics and Communications, Department of Electrical and Computer Engineering, South Dakota School of Mines and Technology, Rapid City, SD, USA; Laboratory for Applied Electromagnetics and Communications, Department of Electrical and Computer Engineering, South Dakota School of Mines and Technology, Rapid City, SD, USA",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","432","441","A so-called intelligent approach for miniaturization of monocone antennas using dielectric loading is presented. Two impedance mismatches causing the degradation in impedance bandwidth due to high permittivity dielectric loading are identified. The input impedance mismatch is addressed by modifying the structure of the antenna feed. Adding a spatial quarter-wave transformer matches the wave impedance of the loading region to that of free space. The feasibility of such a loading scheme is validated by effectively miniaturizing a monocone antenna with a material of $\upvarepsilon_{\rm r}=9.0$. Simulations show the diameter of the ground plane is reduced by 55.2%, while the miniaturized monocone has a relative impedance bandwidth of 106.3%. The proposed dielectric loading concept is further applied to miniaturize three other monocone antennas to show its generality. In addition, the feasibility is further validated through miniaturization of monocone antennas using dielectric materials of various permittivity values. Finally, a miniaturized monocone antenna using a dielectric material of $\upvarepsilon_{\rm r}=9.0$ is fabricated and measured to experimentally verify and validate the concept.","1558-2221","","10.1109/TAP.2015.2510663","Army Research Laboratory(grant numbers:W911NF-08-2-0022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362011","Monocone;antenna miniaturization;dielectric loading;Antenna miniaturization;dielectric loading;monocone;polymer–ceramic composite","Impedance;Dielectrics;Loading;Loaded antennas;Bandwidth;Permittivity","","26","","32","IEEE","22 Dec 2015","","","IEEE","IEEE Journals"
"3-D Printed Millimeter-Wave and Terahertz Lenses with Fixed and Frequency Scanned Beam","H. Yi; S. -W. Qu; K. -B. Ng; C. H. Chan; X. Bai","State Key Laboratory of Millimeter Waves, Partner Laboratory City University of Hong Kong, Kowloon, Hong Kong, China; School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; State Key Laboratory of Millimeter Waves, Partner Laboratory City University of Hong Kong, Kowloon, Hong Kong, China; State Key Laboratory of Millimeter Waves, Partner Laboratory City University of Hong Kong, Kowloon, Hong Kong, China; School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","442","449","High-gain and beam-scanning antennas are extremely important in the applications of millimeter-wave (MMW) and terahertz (THz) technologies. Dielectric lens is a suitable candidate for this purpose, because it has no metal and quite small feeding loss. In this paper, discrete dielectric lenses are studied in which periodic antireflection (AR) structures are added to reduce impedance mismatch at the air-dielectric interfaces, leading to higher directivity. Meanwhile, a multifrequency phase matching method is proposed to realize a beam-scanning lens in both MMW and THz regions. The design concept of the beam-scanning lens is applicable to other frequency ranges as well, which opens new opportunities for future lens design. Moreover, three-dimensional (3-D) printing technology is employed to simplify the manufacturing process and reduce the cost. Experiments are done in both MMW and THz regions, and the results verify the concept of lens design. The 3-D printed MMW and THz lenses with fixed and scanning beams demonstrated in this work could be an important step toward MMW and THz communications, radar, and imaging systems for practical applications.","1558-2221","","10.1109/TAP.2015.2505703","Natural Science Foundation of China (NSFC)(grant numbers:61371051); Sichuan Youth Science and Technology Foundation(grant numbers:2014JQ0012); Research Grants Council of the Hong Kong SAR, China(grant numbers:CityU110713); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7347367","Millimeter-wave;terahertz;lens;high-gain;beam-scanning;three-dimensional (3D) printing;Beam-scanning;high-gain;lens;millimeter-wave (MMW);terahertz (THz);three-dimensional (3-D) printing","Lenses;Dielectrics;Finite element analysis;Antenna measurements;Antennas;Three-dimensional displays;Fabrication","","192","","33","IEEE","4 Dec 2015","","","IEEE","IEEE Journals"
"Reliability-Aware Optimization of a Wideband Antenna","A. Kouassi; N. Nguyen-Trong; T. Kaufmann; S. Lalléchère; P. Bonnet; C. Fumeaux","Institut Pascal, Université Blaise Pascal and IFMA, Aubiere, France; School of Electrical and Electronic Engineering, University of Adelaide, Adelaide, Australia; School of Electrical and Electronic Engineering, University of Adelaide, Adelaide, Australia; Institut Pascal, Université Blaise Pascal and IFMA, Aubiere, France; Institut Pascal, Université Blaise Pascal and IFMA, Aubiere, France; School of Electrical and Electronic Engineering, University of Adelaide, Adelaide, Australia",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","450","460","A framework for optimization of wideband antennas including statistical reliability considerations is proposed. Using predetermined tolerances of the manufacturing process, the reliability analysis provides a failure probability of the considered antenna according to imposed specifications. In addition, a sensitivity analysis is conducted in order to quantify the relative weight of the antenna's parameters on the variability of |S11|. On this basis, a reliability-aware definition of optimization parameters can be derived to minimize failure probability during fabrication. For demonstration, a particular type of antenna, namely the tapered half-mode substrate-integrated waveguide (HMSIW) leaky-wave antenna, is chosen for the reliability analysis and optimization. This antenna is optimized for operation in the band from 7 to 14 GHz (with specification |S11| <; -10)with a calculated failure probability of less than 1%. A fabrication of the designed prototype yields measurements showing a strict adherence to specifications, which exemplifies the relevance of the statistical analysis. The study can be generalized to any wideband antenna provided that a fast computation of cost function can be obtained.","1558-2221","","10.1109/TAP.2015.2508482","Australian Research Council (ARC)(grant numbers:FT100100585); Culture and Scientific Section of the Embassy of France in Australia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7355329","Reliability analysis;failure probability;sensitivity analysis;leaky-wave antennas;half-mode substrate-integrated waveguide (HMSIW);wideband antenna;Failure probability;half-mode substrate-integrated waveguide (HMSIW);leaky-wave antennas;reliability analysis;sensitivity analysis;wideband antenna","Broadband antennas;Reliability;Wideband;Standards;Monte Carlo methods;Computational modeling","","55","","31","IEEE","17 Dec 2015","","","IEEE","IEEE Journals"
"Modeling and PCB Implementation of Standing Leaky-Wave Antennas Incorporating Edge Reflection for Broadside Radiation Enhancement","Y. -W. Hsu; H. -C. Lin; Y. -C. Lin","Graduate Institute of Communication Engineering, National Taiwan University, Taipei, Taiwan; HTC Inc., Taoyuan, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","461","468","This paper presents the analysis and PCB design of a standing leaky wave antenna for optimal broadside radiation. The edge reflection effects are emphasized as they may affect the resultant field distribution, and hence lead to altered radiation patterns and broadside directivity. Analytical expressions of the resultant field distribution and far-field patterns are derived as a function of the edge reflection. The proposed model was validated by a full-wave simulation on a center-fed microstrip leaky wave antenna. Parametric study showed that the broadside radiation of a standing leaky wave antenna can be significantly influenced by the edge reflection coefficients, including magnitude and phase. The proposed model of edge reflection effects was experimentally verified using a compact leaky wave antenna implemented on a thin PCB with lumped capacitors placed at the edges to enhance broadside gain.","1558-2221","","10.1109/TAP.2015.2509502","Ministry of Science and Technology(grant numbers:MOST-104-2221-E-002-059); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7359183","Leaky wave antenna;directive antenna;aperture efficiency;optimization;Aperture efficiency;directive antenna;leaky wave antenna;optimization","Leaky wave antennas;Microstrip;Antenna radiation patterns;Microstrip antennas;Periodic structures;Predictive models","","15","","26","IEEE","17 Dec 2015","","","IEEE","IEEE Journals"
"Optimum Feeds for Reflectarray Antenna: Synthesis and Design","M. A. Moharram; A. A. Kishk","Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada",IEEE Transactions on Antennas and Propagation,"2 Feb 2016","2016","64","2","469","483","The synthesis and design approach for optimum reflectarray antenna feeds is introduced to maximize the obtained aperture efficiency. Feed antennas’ radiation patterns are synthesized to uniformly illuminate reflectarray apertures for both center- and offset-feeding configurations using an inverse problem approach. Moreover, circular horn antennas with coaxial cavities are designed, fabricated, and measured to realize the required radiation characteristics covering the satellite communication band X-Ku (10.7–12.7 GHz). Theoretical analysis of the proposed optimum radiation pattern and realization designs are presented in comparison to a conventional conical horn feed showing a potential enhancement of the aperture efficiency. Furthermore, full-wave analysis is used to compute the radiation patterns, frequency responses of the aperture efficiency, and beam squints for the proposed realization feed antennas.","1558-2221","","10.1109/TAP.2015.2509504","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7359178","Antenna Feeds;reflecarrays;horn antennas;Antenna feeds;horn antennas;reflectarrays","Antenna radiation patterns;Antenna feeds;Aperture antennas;Horn antennas;Antenna measurements","","30","","34","IEEE","17 Dec 2015","","","IEEE","IEEE Journals"
