"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","C1","2774","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2016.2584618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7503545","","","","","","","IEEE","4 Jul 2016","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","C2","C2","These instructions give guidelines for preparing papers for this publication. Presents information for authors publishing in this journal.","1558-2221","","10.1109/TAP.2016.2584627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7503549","","","","","","","IEEE","4 Jul 2016","","","IEEE","IEEE Journals"
"Compact Low-Profile Tunable Metasurface-Enabled Antenna With Near-Arbitrary Polarization","C. P. Scarborough; D. H. Werner; D. E. Wolfe","Computational Electromagnetics and Antennas Research Laboratory, The Pennsylvania State University, University Park, PA, USA; Computational Electromagnetics and Antennas Research Laboratory, The Pennsylvania State University, University Park, PA, USA; Applied Research Laboratory, The Pennsylvania State University, University Park, PA, USA",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2775","2783","The design and characterization of a compact, low-profile metasurface-enabled antenna with tunable frequency and polarization characteristics is reported. This antenna is made possible by a tunable artificial magnetic conducting (AMC) substrate combined with tunable crossed end-loaded dipoles. Intertwined miniaturized periodic unit cells comprise the AMC, presenting a homogeneous interface to the dipoles above. Moreover, the AMC structure is predominantly air, making it very lightweight. Tunable capacitors on the dipoles allow the dynamic reconfiguration of their input impedances, which in turn allows for near-arbitrary dynamic adjusting of the antenna's polarization for the left- or right-hand circular as well as linear with various orientations. Measurements of a prototype showed comparable performance with commercially available alternatives that were more than three times as thick as the new design reported here.","1558-2221","","10.1109/TAP.2016.2562666","Applied Research Laboratory, Pennsylvania State University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7464890","End-loaded dipole (ELD);metasurface;reconfigurable polarization antenna;small antenna;tunable antenna","Tuning;Dipole antennas;Capacitance;Capacitors;Feeds;Impedance","","26","","21","IEEE","4 May 2016","","","IEEE","IEEE Journals"
"Why the Magnetic Loss Tangent Is Not a Relevant Constraint for Permeable Conformal Antennas","T. Yousefi; T. Sebastian; R. E. Diaz","Department of Electrical Engineering, Arizona State University, Tempe, AZ, USA; PaneraTech, Inc., Chantilly, VA, USA; School of Electrical, Computer, and Energy Engineering, Arizona State University, Tempe, AZ, USA",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2784","2796","Recent experiments on high-efficiency permeable conformal antennas have drawn attention to a long-standing misconception on the theory of the ferrite rod antenna family. Deriving in closed form the radiation efficiency of these antennas and using full-wave simulations, we show that their radiation efficiency is not necessarily reduced by the loss tangent of the permeable material. It is shown that the key material parameter controlling the radiation efficiency of these antennas is not the loss tangent but the maximum of the Heaviside magnetic conductivity, a quantity proportional to Snoek's product. This yields the clear design rules for obtaining permeable antennas with maximized efficiency-bandwidth product (EBWP). Because the radiating currents of these antennas are the magnetic polarization currents in the material, they can be placed close to a metal ground plane or inside a low impedance medium without performance degradation while having an EBWP much higher than the metal-and-dielectric antennas having the same conformal volume, in spite of the presence of the magnetic loss. As an example, an antenna operating from HF to VHF can attain an EBWP 10 dB higher than the corresponding metal antenna. Similarly, using the Best-Yaghjian formalism, it is shown that these antennas are easier to match and can attain wider bandwidths than the equivalent conformal metal antennas.","1558-2221","","10.1109/TAP.2016.2554198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7452595","Antenna efficiency;conformal antennas;impedance matching;permeable antennas;permeable materials","Mathematical model;Impedance;Dipole antennas;Integrated circuit modeling;Dielectrics;Metals","","16","","20","IEEE","14 Apr 2016","","","IEEE","IEEE Journals"
"Transparent and Flexible Antenna for Wearable Glasses Applications","S. Hong; S. H. Kang; Y. Kim; C. W. Jung","Graduate School of NID Fusion Technology, Seoul National University of Science and Technology, Seoul, South Korea; Graduate School of NID Fusion Technology, Seoul National University of Science and Technology, Seoul, South Korea; Graduate School of NID Fusion Technology, Seoul National University of Science and Technology, Seoul, South Korea; Graduate School of NID Fusion Technology, Seoul National University of Science and Technology, Seoul, South Korea",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2797","2804","This paper aims to design, fabricate, and analyze transparent and flexible monopole antennas for an application in wearable glasses. A multilayer electrode film composed of 100-nm-thick indium-zinc-tin oxide (IZTO)/Ag/IZTO (IAI), a type of transparent conducting oxide electrodes, is selected as the conductors of antennas and ground planes of the wearable glasses. The average transparency of the proposed antennas is measured to be 81.1% in the visible wavelength, and the electrical conductivity of the proposed antennas is measured to be 2 000 000 S/m. The proposed antennas are fabricated with physical vapor deposition process in high vacuum. Moreover, nontransparent antennas made of a 40-nm-thick silver (Ag) thin film are designed and fabricated to compare their performances with the transparent IAI antennas. To reduce the electromagnetic field absorption of the human head, we introduced and analyzed three configurations (types A-C) of monopole antennas having different directions of radiation patterns. The fabricated IAI antennas show the average efficiency of 40% and 4-dBi peak gain at 2.4-2.5 GHz. Furthermore, they have a specific absorption rate lower than 1.6 W/kg, which complies with the Federal Communications Commission standard, when the input power is 15 dBm, which is Google Glass's.","1558-2221","","10.1109/TAP.2016.2554626","National Research Foundation of Korea through the Korean Government(grant numbers:2013R1A2A2A01068058); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7453145","Flexible antenna;glasses;indium–zinc–tin oxide (IZTO)/Ag/IZTO (IAI);transparent antenna;wearable antenna","Antennas;Glass;Antenna measurements;Lenses;Nonhomogeneous media;Substrates;Electrodes","","159","","31","IEEE","15 Apr 2016","","","IEEE","IEEE Journals"
"Miniaturized Dual-Band and Dual-Polarized Antenna for MBAN Applications","X. -Q. Zhu; Y. -X. Guo; W. Wu","Department of Electrical and Computer Engineering, National University of Singapore, Singapore; National University of Singapore Suzhou Research Institute, Suzhou, China; Ministerial Key Laboratory of JGMT, Nanjing University of Science and Technology, Nanjing, China",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2805","2814","This paper presents a novel miniaturized antenna with a dual-band resonance covering the medical body-area network (MBAN) and a 5.8-GHz industrial scientific medical band. Owning to its stacked-patch structure, the proposed antenna generates an omnidirectional radiation pattern with vertical polarization and a broadside radiation pattern with circular polarization at the two bands, respectively, thus fulfilling the requirements for both onand off-body channels simultaneously. This antenna is designed on a multilayer tissue model, and is then validated on the Gustav voxel model. The footprint of the proposed antenna is only 0.18λ0 × 0.18λ0 × 0.04λ0. The proposed design is fabricated and its performance is investigated in various scenarios. When measured on the pork trunk, impedance bandwidths of 2.8% at the lower band and 9.0% at the upper band are achieved, fully covering the two bands. Besides, the transmission performance at the MBAN band is also studied by conducting measurements on the human body, and the measurement results agree well with the simulation. The obtained robust antenna performance reveals that the proposed design is suitable for MBAN applications.","1558-2221","","10.1109/TAP.2016.2556701","Suzhou Science and Technology Council, China(grant numbers:SYG201403); National Research Foundation, Singapore(grant numbers:NRF-CRP8-2011-01); Natural Science Foundation of Jiangsu Province, China(grant numbers:BK20131190); National Natural Science Foundation of China(grant numbers:61372012); Jiangsu Province Funding for Enterprise-Academic-Research Innovation Platform(grant numbers:BY2012229); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457340","Dual-band antenna;dual-polarized antenna;medical body-area network (MBAN);on-body antenna","Antenna radiation patterns;Bandwidth;Nonhomogeneous media;Microstrip antennas;Probes;Dual band","","89","","32","IEEE","20 Apr 2016","","","IEEE","IEEE Journals"
"Bending and Folding Effect Study of Flexible Fully Printed and Late-Stage Codified Octagonal Chipless RFID Tags","D. Betancourt; K. Haase; A. Hübler; F. Ellinger","Chair for Circuit Design and Network Theory, Dresden University of Technology, Dresden, Germany; Chair for Organic Devices, Dresden University of Technology, Dresden, Germany; Institute for Print and Media Technology, Technische Universität Chemnitz, Chemnitz, Germany; Chair for Circuit Design and Network Theory, Dresden University of Technology, Dresden, Germany",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2815","2823","In this paper, octagonal chipless RFID tags are introduced and herein, the design development, the applied fabrication, and the experimental verification are presented. The designed tags, which are based on frequency-selective surfaces, are produced by screen printing on low-cost flexible materials including plastic and paper. A novel codification technique specifically conceived to complement the high yield manufacturing processes is proposed. Through an extensive measurement campaign, the octagonal chipless RFID tag functionality is proved. The experimental results include the morphological characterization, ID code verification, and a complete study of the bending and folding effects on the tag. Focusing on this, a working bent tag with a curvature radius down to 16 mm is reviewed. Additional characteristics like the polarization independence and extended read ranges are also corroborated.","1558-2221","","10.1109/TAP.2016.2559522","European Union’s Seventh Framework Program (FP7) through the eVACUATE Project(grant numbers:313161); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7460947","Flexible printed circuits;frequency-selective surfaces (FSS);polyethylene terephthalate (PET);radar cross section (RCS);RFID;ultrawideband (UWB) technology","Printing;Structural rings;RFID tags;Resonant frequency;Frequency selective surfaces","","62","","26","IEEE","27 Apr 2016","","","IEEE","IEEE Journals"
"Low-Profile Wideband iCROSS Antenna","H. Nakano; M. Takeuchi; J. Yamauchi","Faculty of Science and Engineering, Hosei University, Koganei, Japan; Faculty of Science and Engineering, Hosei University, Koganei, Japan; Faculty of Science and Engineering, Hosei University, Koganei, Japan",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2824","2831","A crossed-wire antenna (XWA) is analyzed. The VSWR bandwidth of the XWA becomes wide with a crossed triangle plate feed. For further widening the VSWR bandwidth, an XWA-inspired antenna, referred to as an iCROSS antenna, is designed. A VSWR of less than 2 is realized across a wide frequency range of 2.26-15 GHz, i.e., a fractional bandwidth of 148%. The advantages of the iCROSS are the low-profile structure (approximately 0.075 wavelength at the lower band-edge frequency), high stopband VSWR, small cross-polarization component in the azimuth plane, and low fabrication cost.","1558-2221","","10.1109/TAP.2016.2559530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7460904","iCROSS antenna;low-profile antenna;stopband generation;wideband antenna","Feeds;Broadband antennas;Impedance;Wires;Wideband","","11","","34","IEEE","27 Apr 2016","","","IEEE","IEEE Journals"
"Low-Profile Circularly Polarized Cavity-Backed Antennas Using SIW Techniques","Q. Wu; H. Wang; C. Yu; W. Hong","State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; ZTE Wavetone Science and Technology Ltd., Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2832","2839","Two single fed low-profile cavity-backed slot antennas and an antenna array for circular polarization (CP) applications are introduced. By employing the substrate-integrated waveguide (SIW) and half-mode SIW (HMSIW) techniques in antenna designs, low-profile cavity-backed structures are realized using the low-cost standard printed circuit board process. First, a novel spoon-shaped slot antenna is proposed to realize CP radiation based on the SIW cavity. Then, to minimize the antenna size and achieve the impedance bandwidth enhancement, the HMSIW cavity is introduced to realize a cavity-backed semicircle slot antenna (SSA). The equivalence between the edge of the HMSIW cavity and the longitude slot curved on the surface of the SIW cavity is proposed to guide the design process of the SSA. In addition, two hybrid modes are used to improve the impedance bandwidth of the SSA. Furthermore, a sequential rotation antenna array is introduced to validate the feasibility of the SSA for antenna array application. Finally, the proposed antennas and the antenna array are designed and fabricated at 28 GHz. The measured and simulated results agree very well.","1558-2221","","10.1109/TAP.2016.2560940","Strategic Emerging Industry Development Funds of Shenzhen of China(grant numbers:ZDSYS20140509094955257); National Key Basic Research Program of China (973 Program)(grant numbers:2013CB329002); Natural Science Foundation of Jiangsu Province of China(grant numbers:BE2015156,BK20130631); National 863 Program of China(grant numbers:2015AA01A703); National Natural Science Foundation of China(grant numbers:61132003,61132003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7463048","Array antenna;cavity-backed antennas;circular polarization (CP);half-mode substrate-integrated waveguide (HMSIW);SIW","Cavity resonators;Slot antennas;Bandwidth;Impedance;Microstrip antenna arrays","","92","","30","IEEE","29 Apr 2016","","","IEEE","IEEE Journals"
"Wideband Triangular-Cavity-Cascaded Antennas","L. Chang; Z. Zhang; Y. Li; Z. Feng","State Key Laboratory on Microwave and Communications and the Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; State Key Laboratory on Microwave and Communications and the Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; State Key Laboratory on Microwave and Communications and the Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; State Key Laboratory on Microwave and Communications and the Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China",IEEE Transactions on Antennas and Propagation,"4 Jul 2016","2016","64","7","2840","2847","A triangular-cavity-cascaded antenna is proposed and analyzed for wideband applications. By alternatively and periodically shorting a metallic plate on its edges with small slices, isosceles-triangular field patterns are generated and cascaded for wideband antenna design. Synchronous electric edge fields which contribute to radiation occupy almost all the areas of both sides of the plate. Compared with a typical microstrip antenna with a rectangular cavity, the triangular-cavity-cascaded antenna is a relatively open structure with less shorting boundary around. As a result, the quality factor is smaller, and the impedance bandwidth is wider. In order to prove the design strategy, a 1-D cascaded antenna with 1 × 5 triangular cavities and a 2-D cascaded antenna with 2 × 5 triangular cavities are fabricated and tested. Experimental results show that the impedance bandwidths of 1-D and 2-D antennas are 35.66% and 21.43%, while the peak gains are 13.27 and 16.47 dBi, respectively.","1558-2221","","10.1109/TAP.2016.2560946","National Basic Research Program of China(grant numbers:2013CB329002); National Natural Science Foundation of China(grant numbers:61525104); China Post-Doctoral Science Foundation(grant numbers:2015T80084); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7463036","Cavity-cascaded antenna;dielectric resonator antenna (DRA);Fabry–Perot (FP) cavity;rectangular cavity;triangular cavity","Cavity resonators;Dielectric resonator antennas;Resonant frequency;Bandwidth;Broadband antennas;Impedance","","18","","42","IEEE","29 Apr 2016","","","IEEE","IEEE Journals"
