"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","C1","8419","","1558-2221","","10.1109/TAP.2023.3323238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10297609","","","","","","0","IEEE","26 Oct 2023","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","C2","C2","","1558-2221","","10.1109/TAP.2023.3323240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10297603","","","","","","0","IEEE","26 Oct 2023","","","IEEE","IEEE Journals"
"Generalized Risley Prism for Beam-Steering Transmit Arrays With Reduced Grating Lobes","S. A. Matos; N. J. G. Fonseca; J. C. Serra; J. M. Felício; J. R. Costa; C. A. Fernandes","Instituto de Telecomunicações and the Departamento de Ciências e Tecnologias da Informação, Instituto Universitário de Lisboa (Iscte-IUL), Lisbon, Portugal; Antenna and Sub-Millimetre Waves Section, European Space Agency, Noordwijk, The Netherlands; Instituto de Telecomunicações, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; Instituto de Telecomunicações, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal; Instituto de Telecomunicações and the Departamento de Ciências e Tecnologias da Informação, Instituto Universitário de Lisboa (Iscte-IUL), Lisbon, Portugal; Instituto de Telecomunicações, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8420","8428","Wide-angle beam steering is a fundamental requisite for the new generation of millimeter-wave communication systems. Mechanical scanning using two transmit arrays (TAs) with independent axial rotation movements—known as the Risley prism approach—is being considered as a potential enabling technology for many cost-driven applications. There is an ongoing research effort to improve this solution, and however, grating lobes are still a main limitation for the operation of these antennas. Herein, we show that this vestigial effect can be overcome by a codesign of the phase correction of the two rotating surfaces, instead of considering each TA as a separate “prism” (the conventional approach). The proposed generalized phase correction is compared with the conventional counterpart using a design example based on fully dielectric TAs. Experimental results confirm that the predicted grating lobes of the conventional design can be mitigated, corresponding to a significant reduction of the sidelobe level (SLL) in the complete scanning plane. For the given full-dielectric Ka-band design example, it is possible to scan up to 55° with SLL  $ < -8.3$  dB and scan loss of −3.6 dB, whereas, with the conventional approach, the same scan implies SLL  $ < -4.4$  dB and a scan loss of −6.1 dB.","1558-2221","","10.1109/TAP.2023.3313230","Fundação para a Ciência e Tecnologia (FCT) through the Fundo Europeu de Desenvolvimento Regional (FEDER)—PT2020 Partnership Agreement(grant numbers:Project PTDC/EEI-TEL/30323/2017-LISBOA-01-0145-FEDER); Smart Networks and Services Joint Undertaking (SNS JU) through the European Union’s Horizon Europe Research and Innovation Program(grant numbers:101097101); U.K. Research and Innovation (UKRI) through the U.K. Government’s Horizon Europe Funding Guarantee; European Cooperation in Science and Technology (COST) through the COST Action Symat (CA18223); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10251119","Beam steering;dielectric antennas;millimeter-wave antennas;rotating bodies;satellite mobile communication;scanning antennas;sidelobe suppression;transmit array (TA)","Gratings;Microwave antennas;Apertures;Transmitting antennas;Harmonic analysis;Europe;Satellites","","16","","16","IEEE","13 Sep 2023","","","IEEE","IEEE Journals"
"Wideband Fixed-Beam Single-Piece Leaky Wave Antenna With Controlled Dispersion Slope","S. -L. Chen; L. -Z. Song; D. K. Karmokar; B. Jones; Y. J. Guo","Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia; Manufacturing, CSIRO, Lindfield, NSW, Australia; UniSA STEM, University of South Australia, Mawson Lakes, SA, Australia; Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia; Global Big Data Technologies Centre (GBDTC), University of Technology Sydney (UTS), Ultimo, NSW, Australia",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8429","8440","Leaky wave antennas (LWAs) have been widely investigated for wireless systems because of their simple feed, low profile, and easy integration. They typically have a dispersive traveling wave leading to beam squinting behavior, which can significantly decrease the useful operating bandwidth in point-to-point communications. An innovative method that avoids beam squint with frequency over a wide band is developed in this work using a negative dispersion slope. By integrating a baffle of square bracket-shaped metal pieces into a transverse-slot LWA, the main beam angle is almost fixed at an angle,  $\theta = 37^{\circ } \pm 2^{\circ }$ , across a wide frequency band from 9.5 to 12.2 GHz. The wide bandwidth is a consequence of the negative dispersion slope produced by the interaction between the baffle and the slotted waveguide. In the  $\theta = 37^{\circ }$  direction, the gain variation is less than 3 dB across this band. Equivalent circuit analysis and full-wave modeling are presented to demonstrate the negative-slope dispersion diagram. The obtained 3-dB gain curve exhibits a filter characteristic. In addition, the bandwidth can be chosen by a suitable selection of parameters. It is the first time that these desirable features have been reported for wideband fixed-beam LWAs. The final antenna was fabricated with a low-cost additive manufacturing (3-D printing) technology. The measured results agree well with the simulated ones and verify the effectiveness of the antennas developed in this way.","1558-2221","","10.1109/TAP.2023.3310005","2022 IEEE Antennas and Propagation Society Fellowship Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10241313","3-D printing;leaky wave antennas (LWAs);low-cost;negative dispersion slope;slot array;wideband fixed-beam","Dispersion;Wideband;Metals;Equivalent circuits;Broadband antennas;Antennas;Gain","","3","","54","IEEE","5 Sep 2023","","","IEEE","IEEE Journals"
"High-Gain Omnidirectional Transmitarray Antenna","P. Chen; Y. Zhao; X. Yang; R. -Y. Guo; Y. Li; L. Ge","State Key Laboratory of Radio Frequency Heterogeneous Integration, Shenzhen University, Shenzhen, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, Shenzhen University, Shenzhen, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, Shenzhen University, Shenzhen, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, Shenzhen University, Shenzhen, China; Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, Shenzhen University, Shenzhen, China",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8441","8449","A new omnidirectional transmitarray antenna (TA) is proposed to realize the high gain and high omnidirectionality for millimeter-wave (mmW) applications. The antenna consists of a feeding probe as the source of the TA and an annular receiving/transmitting (Re/Tr) array surrounding the probe. The Re/Tr unit cell is composed of a pair of back-to-back angled dipoles and a delay line. The unit cell utilizes the rotation freedom of the direction of the Tr unit for a 0°/180° phase shift (1 bit), and an additional delay line between the Re and Tr cells for a continuous phase shift between 180°. Then, 1 bit+ Re/Tr unit cells with a continuous phase shift between 0° and 360° are built to form an omnidirectional array. By tuning the phase distribution of the longitudinal cells, the array can compress a wide conical omnidirectional beam from the probe radiator into a high-gain narrow omnidirectional beam in the azimuth plane. Measurement results show that the operating bandwidth of the antenna is 14.2% (from 26.1 to 30.1 GHz), within which the antenna can achieve a high gain of around 8.0 dBi and a stable omnidirectional beam. The design that transplants the concept of TA into a high-gain omnidirectional antenna is proposed for the first time. The proposed omnidirectional TA shows the advantages of remarkable omnidirectionality, broad bandwidth, and low cross-polarization level.","1558-2221","","10.1109/TAP.2023.3314116","National Natural Science Foundation of China(grant numbers:62071308); Shenzhen Science and Technology Program(grant numbers:ZDSYS20220527171402005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10254478","High gain;millimeter-wave (mmW);omnidirectional antenna;transmitarray","Probes;Delay lines;Omnidirectional antennas;Bandwidth;Antennas;Antenna arrays;Antenna feeds","","7","","35","IEEE","18 Sep 2023","","","IEEE","IEEE Journals"
"Toward Real-World Indoor Smart Electromagnetic Environments—A Large-Scale Experimental Demonstration","A. Benoni; F. Capra; M. Salucci; A. Massa","ELEDIA Research Center (ELEDIA@UniTN - University of Trento), DICAM - Department of Civil, Environmental, and Mechanical Engineering, Trento, Italy; ELEDIA Research Center (ELEDIA@UniTN - University of Trento), DICAM - Department of Civil, Environmental, and Mechanical Engineering, Trento, Italy; ELEDIA Research Center (ELEDIA@UniTN - University of Trento), DICAM - Department of Civil, Environmental, and Mechanical Engineering, Trento, Italy; ELEDIA Research Center (ELEDIA@UniTN - University of Trento), DICAM - Department of Civil, Environmental, and Mechanical Engineering, Trento, Italy",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8450","8463","To the best of the authors’ knowledge, this work presents the first large-scale indoor experimental assessment of an implementation of the emerging smart electromagnetic environment (SEME) paradigm, which is based on the deployment of static-passive EM skins (SP-EMSs) to enhance the coverage in a 5-GHz Wi-Fi network. Unlike standard (laboratory-based) validations reported in the state-of-the-art (SoA) literature, the scenario at hand mimics a realistic indoor environment to replicate as close as possible the user experience (UE) when using commodity devices. Representative results from the experimental field trials are reported to confirm the performance predictions arising from the numerical studies and the tolerance analyses carried out with a commercial ray-tracing (RT) tool. Besides experimentally validating the SEME idea, this study is also aimed at (roughly) quantifying the economic advantage of an SEME implementation, relying on simple manufacturing/low-cost field manipulating devices without any additional biasing circuitry, with respect to standard approaches that imply the densification of the active radiating sources.","1558-2221","","10.1109/TAP.2023.3305053","Project “Smart ElectroMagnetic Environment in TrentiNo - SEME@TN”; Autonomous Province of Trento (CUP: C63C22000720003), the Project “SPEED”(grant numbers:6721001); National Science Foundation of China under the Chang-Jiang Visiting Professorship Program, the Project “ICSC National Centre for HPC, Big Data and Quantum Computing (CN HPC)”; European Union - NextGenerationEU within the PNRR Program (CUP: E63C22000970007), and the Project “AURORA - Smart Materials for Ubiquitous Energy Harvesting, Storage, and Delivery in Next Generation Sustainable Environments”; Italian Ministry for Universities and Research within the PRIN-PNRR 2022 Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10227906","Experimental assessment;indoor;ray tracing (RT);smart electromagnetic environment (SEME);static-passive EM skins (SP-EMSs);Wi-Fi","Wireless communication;Buildings;Wireless fidelity;Electromagnetics;Power distribution;Skin;Ad hoc networks","","9","","53","IEEE","23 Aug 2023","","","IEEE","IEEE Journals"
"Synthesis of Annular Sum and Difference Patterns Produced by Array-Fed Ring-Focus Reflector","A. K. Bhattacharyya; J. Gustafson; T. Hand; J. Torres","RF Center of Excellence, Lockheed Martin Space, Littleton, CO, USA; RF Center of Excellence, Lockheed Martin Space, Littleton, CO, USA; RF Center of Excellence, Lockheed Martin Space, Littleton, CO, USA; RF Center of Excellence, Lockheed Martin Space, Littleton, CO, USA",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8464","8472","Annular sum and difference beam patterns, produced by an array-fed ring-focus reflector (RFR), are synthesized using three different methods. An ideal planar source that produces an annular beam with the maximum possible gain is determined. The first method places the above ideal planar source in front of the RFR’s aperture. The radiated electromagnetic (EM) fields produced by the induced current on the RFR’s surface determine the feed-array source distribution. The second method directly projects the ideal planar source onto the RFR’s surface with phase adjustment. The EM fields radiated by the surface current are then employed to synthesize the source distribution of the feed array. The third method employs conjugate field matching optimization to determine the array source distribution. The difference beams are synthesized by employing Gram–Schmidt’s orthogonalization method. The second and third methods show improved performance over the first method. The array-fed RFR is advantageous over direct radiating mechanically scanned arrays, typically used in mobile receiving systems, in terms of complexity and implementation cost.","1558-2221","","10.1109/TAP.2023.3309093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10242306","Annular beam;array-fed;difference pattern;Gram–Schmidt orthogonalization;ring-focus reflector (RFR);sum pattern","Apertures;Gain;Feeds;Numerical analysis;Linear algebra;Arrays;Satellites","","","","14","IEEE","6 Sep 2023","","","IEEE","IEEE Journals"
"Multipath-Coupling-Based Filtenna for Base-Station Applications","J. W. Wang; R. Ma; S. F. Bo; H. Huang; X. Y. Zhang","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8473","8482","In this study, a multipath-coupling-based filtenna with enhanced stopbands is proposed for 5G base-station applications. To simultaneously support multiple communication standards in a shared aperture, base-station antennas need a wide stopband with high rejection to maintain sufficient isolation from other operating frequencies. However, this usually requires filtennas to be designed with multiple radiation nulls, which makes the filtennas difficult to match. Therefore, without an additional impedance-matching circuit, it is challenging to achieve a filtenna with sufficient impedance matching in the passband, wide stopband, and high out-of-band rejection. To solve this problem, we propose a multipath-coupled filtenna with enhanced stopbands. The proposed filtenna consists of two stacked patch radiators connected by four metal strips, a crossed feeder, and four hooked strips. The wide stopband was obtained by four radiation nulls introduced by these structures. To improve the impedance matching in the passband, four metal strips were used to connect the two stacked patches to tune the coupling between them. Finally, a prototype was fabricated and measured. The measurement results show that the proposed filtenna has a passband of 3.3–3.8 GHz with an average gain of 8.9 dBi and an upper stopband up to 7 GHz with an out-of-band suppression more than 19 dB. The proposed filtenna is a good candidate for 5G n78 band (3.3–3.8 GHz) applications in base stations.","1558-2221","","10.1109/TAP.2023.3306466","National Natural Science Foundation of China(grant numbers:62031016); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10227889","Base station;compact;dual polarization;filtenna;filtering antenna;high rejection;inductively connected;stacked patches;wide stopband","Substrates;Antennas;Filtering;Strips;Passband;Couplings;Base stations","","9","","25","IEEE","23 Aug 2023","","","IEEE","IEEE Journals"
"Analysis of Scattering Characteristics of Height-Adjustable Phased Array With Ultrawideband Dual-Linear Polarized RCS Amplitude Regulation","P. Li; H. Yu; J. Su; Z. Li; H. Yin; Z. Xiao","State Key Laboratory of Media Convergence and Communication, Communication University of China, Beijing, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; State Key Laboratory of Media Convergence and Communication, Communication University of China, Beijing, China; State Key Laboratory of Media Convergence and Communication, Communication University of China, Beijing, China; Science and Technology on Electromagnetic Scattering Laboratory, Beijing, China; Science and Technology on Electromagnetic Scattering Laboratory, Beijing, China",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8483","8492","The analysis of the antenna’s structural mode scattering and antenna mode scattering is presented in this article to realize a height-adjustable phased array’s (hPA’s) scattering manipulation. The proposed hPA is designed with monostatic radar cross section (mRCS) amplitude regulation performance for dual-linear polarized waves. Unlike the scattering suppression designs of existing antennas, the inevitable higher-order-mode reflection at ultrawideband frequency has been considered to realize the hPA’s mRCS amplitude regulation. With perfect absorption for in-band RCS reduction, the reflection coefficient with the higher-order-mode condition has been integrated into the antenna mode scattering to accomplish the hPA’s out-of-band mRCS reduction. Based on the spatial phase cancellation method, a  $4\times8$  element hPA optimized for 5 and 15 dB ultrawideband mRCS reductions is designed, measured, and analyzed. The measured 5 and 15 dB RCS reduction for  $x$ - and  $y$ -polarized waves are both from 3 to 30 GHz and exhibit a fractional bandwidth (FBW) of 164%. Furthermore, the hPA realizes a large angle beam steering up to 60° in the xo z-plane with a controllable sidelobe level (SLL). The proposed analysis method for an antenna’s scattering characteristics will provide a new perspective for the realization of phased array’s (PA’s) ultrawideband mRCS reduction.","1558-2221","","10.1109/TAP.2023.3311588","National Natural Science Foundation of China(grant numbers:U2141233,62171416,U2241229); Fundamental Research Funds for the Central Universities(grant numbers:CUC230D039); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10246161","Antenna mode scattering;dual-linear polarized waves;height-adjustable phased array (hPA);higher-order-mode reflection;monostatic radar cross section (mRCS) amplitude regulation;ultrawideband","Scattering;Antennas;Phased arrays;Manganese;Reflector antennas;Reflection;Regulation","","5","","33","IEEE","8 Sep 2023","","","IEEE","IEEE Journals"
"Acoustically Actuated Compact Magnetoelectric Antenna for Low-Frequency Underwater Communication","X. Lü; X. Chen; W. Zhang; L. Gu; W. Bao","School of Aerospace Science and Technology, Xidian University, Xi’an, China; School of Aerospace Science and Technology, Xidian University, Xi’an, China; School of Aerospace Science and Technology, Xidian University, Xi’an, China; School of Aerospace Science and Technology, Xidian University, Xi’an, China; School of Aerospace Science and Technology, Xidian University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"26 Oct 2023","2023","71","11","8493","8503","Magnetoelectric (ME) antenna has proven to be an effective solution for antenna miniaturization. In recent years, the ME antennas adopted for communication in atmospheric and water environment has been verified. The ocean accounts for about 71% of the Earth’s surface area, which can be used for environmental monitoring, weather forecasting, earthquake forewarning, and marine biological research. The exploration and development of ocean resources depend on underwater communication, so it is promising to study the communication of low-frequency (LF) ME antennas in seawater environments with lossy media. In this work, a laminated sandwich-structured Terfenol-D/lead zirconate titanate (PZT)/Terfenol-D based on an acoustically actuated compact LF ME antenna with 91.8 kHz frequency is proposed to realize bidirectional communication in saline environment with the conductivity of 5 S/m. Experimental results show that the proposed ME antenna achieves the best performance under the action of a 300 Oe dc-biased magnetic field, and the near-field radiation characteristics in the yo z plane and the xo z plane are equivalent to those of the magnetic dipole antenna. In a saltwater environment, the proposed ME antenna is capable of transmitting and receiving electromagnetic (EM) waves, and an effective communication distance of 30 cm is realized by amplitude shift keying (ASK) modulation. This research shed light on the miniaturized LF ME antenna that can realize bidirectional wireless communication in lossy media (such as seawater environment), which is expected to provide technological support of communication for ocean exploration.","1558-2221","","10.1109/TAP.2023.3307711","National Key Research and Development Program of China(grant numbers:2021YFA0716500); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10233201","Acoustic resonance;low-frequency (LF) antenna;magnetoelectric (ME) effect;miniaturized antenna;underwater bidirectional communication","Antennas;Magnetoacoustic effects;Magnetostriction;Receiving antennas;Magnetoelectric effects;Transmitting antennas;Magnetic resonance imaging","","17","","48","IEEE","28 Aug 2023","","","IEEE","IEEE Journals"
