"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","C1","7703","","1558-2221","","10.1109/TAP.2023.3316476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10273151","","","","","","0","IEEE","5 Oct 2023","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","C2","C2","","1558-2221","","10.1109/TAP.2023.3316478","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10273153","","","","","","0","IEEE","5 Oct 2023","","","IEEE","IEEE Journals"
"Miniaturized Via-Free Magnetoelectric Dipole Antenna Fed by Substrate-Integrated Coaxial Line on Reactive Impedance Surface","T. -M. Wong; K. -M. Luk; K. -F. Tong","Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China; Department of Electronic and Electrical Engineering, University College London, London, U.K",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7704","7714","A wideband via-free magnetoelectric (ME) dipole antenna is conceived for millimeter waveband applications. Herein, the electric dipole patch and a half-wavelength radiating slot are excited in phase on the patch layer by a substrate-integrated coaxial line (SICL) to fulfill the complementary conditions as an ME dipole. The proposed antenna omits the deployment of the vertically oriented shorted patch, which relieves the typical quarter-wavelength height constraint and fabrication complexity of the conventional ME dipole antennas. The antenna is further loaded with the capacitive reactive impedance surface (RIS) to achieve size miniaturization and bandwidth enhancement. The finalized dimension (excluding the RIS) is  $0.36\,\,\lambda _{0} \times 0.48\,\,\lambda _{0} \times 0.13\,\,\lambda _{0}$ , where  $\lambda _{0}$  denotes the wavelength in free space at the center frequency. A wide impedance bandwidth of 64.8% (17.1–33.5 GHz) is achieved for SWR  $\le2$ , in which the antenna gain varies from 5.9 to 8.8 dBi. Besides, a consistent unidirectional radiation pattern can be observed across the operating frequency band. In the sequel, the same antenna is aggregated into an eight-element linear array, which is fed by a designated eight-way SICL network. Finally, an active simulation has been performed to verify the ability of the array in beam scanning.","1558-2221","","10.1109/TAP.2023.3299631","Research Grants Council of the Hong Kong SAR, China(grant numbers:9042835 (CityU 11219619)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10205525","Beam scanning;compact antenna;magnetoelectric (ME) dipole;millimeter wave;wide bandwidth","Dipole antennas;Substrates;Impedance;Apertures;Magnetic resonance;Antenna radiation patterns;Slot antennas","","9","","23","IEEE","2 Aug 2023","","","IEEE","IEEE Journals"
"Design of a Single-Element Dynamic Antenna for Secure Wireless Applications","A. A. Arisheh; J. M. Merlo; J. A. Nanzer","Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA; Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA; Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7715","7727","We introduce a new technique for secure wireless applications using a single dynamic antenna. The dynamic antenna supports a constantly and rapidly changing current distribution that generates a radiation pattern that is static in a desired direction and dynamic elsewhere. This imparts additional modulation on the signal and obscures information transmitted or received outside of the information beam, thus achieving directional modulation. Dynamic currents are supported by a single feed that is switched between separate ports on a single antenna, generating two different radiation patterns without changing the physical shape of the antenna. We introduce the theoretical concept by exploring an ideal complex dynamic radiation pattern that remains static in a narrow desired direction and is dynamic elsewhere. The impact on the transmission of information is analyzed, showing that the information beam narrows as the modulation order increases, and design constraints on the spatial width of the information beam as a function of modulation format are determined. We design and analyze a 2.3-GHz two-state dynamic dipole antenna and experimentally demonstrate secure wireless transmission. We demonstrate the ability to change the information beamwidth and steer the information beam experimentally in real time, and to maintain high throughput in the information beam while obscuring the information elsewhere. In contrast to multiport or array-based antennas, our approach introduces a novel rapidly switched single-element technique for secure wireless applications that can be used independently of the rest of the wireless system, essentially operating as a “black box” for an additional layer of security.","1558-2221","","10.1109/TAP.2023.3288013","National Science Foundation(grant numbers:2028736); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161710","Directional modulation;dynamic antenna;fast switching;physical layer security;secure wireless communications;switched antenna","Wireless communication;Directive antennas;Modulation;Antenna radiation patterns;Antenna arrays;Communication system security;Wireless sensor networks","","2","","25","IEEE","23 Jun 2023","","","IEEE","IEEE Journals"
"Effective Artificial Neural Network Framework for Time-Modulated Arrays Synthesis","Y. Q. Hei; L. Y. Ma; W. T. Li; J. C. Mou; X. W. Shi","State Key Laboratory of ISN, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China; Department of Electronic Engineering, Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; China Satellite Network Innovation Company, Ltd., Beijing, China; Department of Electronic Engineering, Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7728","7740","The antenna array synthesis problem has long been known as a tough issue, which attracts considerable interest to explore high-performance low-complexity optimization techniques. In this article, an efficient artificial neural network (ANN) for time-modulated arrays (TMAs) synthesis is proposed. By defining the equivalent excitation properly, TMA synthesis can be first transformed to a generalized phased array optimization. Next, a two-stage ANN framework composed of two encoders and a universal decoder is established to optimize the equivalent excitation, and then a single-input single-output (SISO) sinc−1-ANN is proposed to solve inverse of  $\text {sinc}\left ({\cdot }\right)$  efficiently. To achieve fast and accurate pattern prediction, the decoder is pretrained to be a real-time array analyzer, while the encoder is designed as an array synthesizer to develop online training. By minimizing the loss function related to radiation pattern and equivalent excitation, the desired pattern can be achieved. Then, with the help of the pretrained SISO sinc−1-ANN, the static excitation coefficient, switch-on duration, and starting time are acquired. Simulation results of different types of desired TMA patterns are provided to verify the superiority, effectiveness, and efficiency of the proposed approach.","1558-2221","","10.1109/TAP.2023.3303464","National Nature Science Foundation(grant numbers:62376204); Shaanxi Natural Science Foundation(grant numbers:2023-JC-YB-505); Fundamental Research Funds for the Central Universities(grant numbers:ZYTS23143); Aeronautical Science Foundation of China(grant numbers:20200020081001); Beijing Nova Program(grant numbers:Z201100006820130); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10217162","Array synthesis;artificial neural network (ANN);focused beam pattern;shaped beam pattern;time-modulated antenna array","Switches;Artificial neural networks;Optimization;Antenna arrays;Amplitude modulation;Harmonic analysis;Decoding","","7","","30","IEEE","14 Aug 2023","","","IEEE","IEEE Journals"
"Low-Profile Wideband Dual-Polarized Antenna for Millimeter-Wave Beam Steering Applications","W. T. Li; W. X. Cai; J. G. He; Y. Q. Hei; X. W. Shi","Department of Electronic Engineering, Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; Department of Electronic Engineering, Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China; Department of Electronic Engineering, Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7741","7751","In this work, a dual-polarized endfire phased antenna array with a low-profile is proposed for millimeter-wave (mmW) beam steering application. The proposed antenna array is constructed by a  $1\times5$  subarray with vertical polarization (V-pol) realized by novel SIW horn antenna and a  $1\times4$  subarray with horizontal polarization (H-pol) realized by quasi-Yagi antenna. Characteristic mode theory (CMT) is employed to guide the wideband design for both V-pol and H-pol elements in the dual-polarized framework. A wide impedance bandwidth for V-pol radiation is 24.6–29.8 GHz, while that for H-pol radiation is 23.37–35.47 GHz. By integrating both subarrays, an overlapping bandwidth from 24.5 to 30 GHz is realized within a total profile of  $0.15\lambda _{0} $ ; in addition, high isolation of −20 dB is achieved among most operation band for each element. Furthermore, the maximum realized gain for V-pol radiation and H-pol radiation are 11.4 and 11.6 dBi, respectively. Meanwhile, a wide beam scanning range of −45° to 42° for V-pol radiation and −45° to 39° for H-pol radiation with realized gain over 7 dBi is realized. In virtue of low-profile, wide bandwidth, easy integration, high isolation, and high gain, the proposed antenna array provides a promising candidate for future mmW vehicular applications.","1558-2221","","10.1109/TAP.2023.3298993","Shaanxi Natural Science Foundation(grant numbers:2023-JC-YB-505); National Natural Science Foundation(grant numbers:61876143); Fundamental Research Funds for the Central Universities(grant numbers:ZYTS23143); Aeronautical Science Foundation of China(grant numbers:20200020081001); Beijing Nova Program(grant numbers:Z201100006820130); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10198462","Characteristic mode theory (CMT);low profile;millimeter-wave (mmW);wide bandwidth","Horn antennas;Antenna arrays;Antennas;Dipole antennas;Broadband antennas;Antenna theory;Wideband","","10","","38","IEEE","1 Aug 2023","","","IEEE","IEEE Journals"
"Phase-Gradient Huygens’ Metasurface Coatings for Dynamic Beamforming in Linear Antennas","S. Vellucci; M. Longhi; A. Monti; M. Barbuto; A. Toscano; F. Bilotti","Department of Engineering, Niccolò Cusano University, Rome, Italy; Department of Engineering, Niccolò Cusano University, Rome, Italy; Department of Industrial, Electronic and Mechanical Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Niccolò Cusano University, Rome, Italy; Department of Industrial, Electronic and Mechanical Engineering, Roma Tre University, Rome, Italy; Department of Industrial, Electronic and Mechanical Engineering, Roma Tre University, Rome, Italy",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7752","7765","The beamforming capabilities of conformal cylindrical Huygens metasurface (HMS) coatings for linear antennas are assessed. It is shown that by engineering the phase-gradient profile of the HMS, the original omnidirectional radiation pattern of the linear antenna can be shaped to form multi or single-beam configurations. A closed-form expression for the phase-insertion profile of the cylindrical coating required to achieve the desired radiation pattern profile is derived, and several full-wave numerical examples supporting our claims are reported. A configuration exploiting a realistic HMS layout is also discussed and it is shown that by making the metasurface reconfigurable through the use of tunable lumped elements, the radiated beams can be dynamically steered in space. This new design methodology could find application in smart electromagnetic (EM) environment scenarios for dynamically rerouting the signal toward multiple users.","1558-2221","","10.1109/TAP.2023.3297193","activities of the Project MANTLES; Italian Ministry of University and Research through PRIN 2017 Program(grant numbers:2017BHFZKH); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10194545","6G;beamforming;Huygens;linear antenna;metasurfaces;radiation pattern;reconfigurable;smart electromagnetic (EM) environment","Metasurfaces;Antenna radiation patterns;Dipole antennas;Coatings;Loaded antennas;Linear antenna arrays;Array signal processing","","33","","68","CCBY","25 Jul 2023","","","IEEE","IEEE Journals"
"Ultra-Thinned Metasurface-Embedded Smartphone Antenna-in-Package for Millimeter-Wave 5G/6G Coverage Enhancement","J. Jung; W. Lee; G. Lee; S. Hong; J. Oh","Department of Electrical and Computer Engineering, Institute of New Media and Communications (INMC), Seoul National University, Seoul, South Korea; Department of Electrical and Computer Engineering, Institute of New Media and Communications (INMC), Seoul National University, Seoul, South Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electrical and Computer Engineering, Institute of New Media and Communications (INMC), Seoul National University, Seoul, South Korea",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7766","7781","In this study, we present a ultra-thinned metasurface-cased antenna-in-package (MCAiP) for a millimeter-wave (mm-wave) 5G smartphone that operates in the n257 and n258 bands of FR2 (26.5–29.5, 24.25–27.5 GHz). The proposed MCAiP consists of  $1 \,\,\times4$  array patch antennas, inductively loaded metasurface (ILM), a smartphone cover case made on Gorilla Glass 6 (a commonly used material), and four-channel beamforming IC; it has a thin profile of 1.63 mm, making it suitable for insertion into an actual smartphone. To validate the effectiveness of commercializing the proposed MCAiP, all the structures were fabricated using a 12-layer PCB stack-up process, and beam tilting measurement was performed using four-channel beamforming IC. The proposed AiP accomplishes a 10-dB return-loss bandwidth of 23.5–32.2 GHz and a maximum gain of 13.62 dBi. In addition, we combined the four-channel beamforming IC with a metasurface-cased antenna and conducted beam tilting measurements using the all-in-one device. The peak effective isotropic radiated power (EIRP) [dBm]/tilting degree [°] of the proposed MCAiP with an IC are 6.59/0, 5.87/12, and 3.37/27. Conversely, the beam tilting results of a nonmetasurface AiP with an IC are 2.01/0, 1.6/12, and −0.95/30. These results demonstrate that the metasurface enhances the beam coverage of the antenna.","1558-2221","","10.1109/TAP.2023.3301733","Institute of Information and Communications Technology Planning and Evaluation (IITP) grant funded by the Korean Government (MSIT) (Millimeter-Wave Metasurface-Based Dual-Band Beamforming Antenna-on-Package Technology for 5G Smartphone)(grant numbers:2020-0-00858); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10213414","5G;antenna-in-package (AiP);beam-forming IC;low-profile;metasurface;millimeter-wave (mm-wave) array antenna","Metasurfaces;Antennas;Glass;Antenna radiation patterns;Antenna measurements;Integrated circuits;Impedance","","13","","27","IEEE","8 Aug 2023","","","IEEE","IEEE Journals"
"Metal Rod-Based Field Concentrated Common and Differential Modes Theory Enabling Design of Dual-Polarized Antennas","T. Yoon; J. Oh","Department of Electrical and Computer Engineering (ECE), Institute of New Media and Communications (INMC), Seoul National University, Seoul, Republic of Korea; Department of Electrical and Computer Engineering (ECE), Institute of New Media and Communications (INMC), Seoul National University, Seoul, Republic of Korea",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7782","7791","This article introduces a logical design approach, grounded in an updated understanding of common mode (CM) and differential mode (DM) theory, for the development of dual-polarized antennas operating in the sub-6-GHz N78 band (3.3–3.8 GHz). Our method entails a sophisticated design process that uses the field concentration to achieve the condition of the mode segmentation of  ${S}$ -parameters. Notably, enhanced port isolation between the two orthogonal polarizations is accomplished by employing independently controllable Smith chart traces for each mode, utilizing intuitive techniques based on loading metal rods. To offer a comprehensive understanding of the underlying mechanisms that enable the dual-polarized antenna’s realization, we present the associated field distributions derived from the CM and DM analyses. The suggested antenna has undergone simulation, fabrication, and measurement processes. Both simulated and experimental findings demonstrate that the antenna can achieve the maximum isolation of 40 dB, an 8-dBi gain, 35-dB cross-polarization discrimination, 90% efficiency with stable radiation patterns, and a  $0.14\lambda _{0}$  profile throughout the 3.3–3.8-GHz range employing cost-effective FR-4 substrates. Moreover, this study contributes a design methodology for dual-polarized antennas, as well as furnishing the active  $S$ -parameters for a comprehensive range of amplitude and phase sequences to represent realistic situations accurately.","1558-2221","","10.1109/TAP.2023.3299008","Institute of Information and Communications Technology Planning and Evaluation (IITP) Grant; Korean Government [Ministry of Science and ICT (MSIT)], Innovative Fusion Technologies of Intelligent Antenna Material/Structure/Network for THz 6G(grant numbers:2021-0-00763); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10198454","Common mode (CM) and differential mode (DM);decoupling;dual-polarized antenna;isolation;low cost;metal rod loading;mode segmentation","Antennas;Metals;Substrates;Scattering parameters;Couplings;Antenna theory;5G mobile communication","","2","","40","IEEE","1 Aug 2023","","","IEEE","IEEE Journals"
"A Systematic Approach to Design Spatial Filtenna for Aperture-Shared Base-Station Array","Y. Wang; H. Su; R. C. Dai; L. T. Chen; L. H. Ye; X. Y. Zhang","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Pazhou Laboratory, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Antenna Research and Development Department, Comba Telecom, Guangzhou, China; School of Physics and Optoelectronic Engineering, Guangdong University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",IEEE Transactions on Antennas and Propagation,"5 Oct 2023","2023","71","10","7792","7803","In multiband aperture-shared base-station arrays, the blockage of lower band elements on the higher band radiation causes high band (HB) pattern distortion. Some methods such as loading frequency selective surface (FSS) to the low band (LB) radiator have been proposed, but they inevitably affect the performance of the LB antenna. To solve this problem, this article proposes a systematic method to design LB spatial-filtering antenna (spatial filtenna), which can efficiently suppress the HB blockage effect and maintain LB performance. The design method and equivalent circuits of the LB spatial filtenna element are presented and analyzed. The prototype circuits are proposed to realize a first-order bandpass spatial-filtering response at HB and not affect the LB antenna, resulting in a low HB blockage effect and maintaining LB performance. To realize the prototype circuit, a unit cell including a slot unit and tuner is incorporated into the LB radiator. Based on the proposed method, a dual-band aperture-shared base-station antenna array operating at 0.69–0.96 GHz and 3.0–4.2 GHz is designed. The LB element has a low-profile characteristic, high suppression on HB blockage effect, and good performance to satisfy the requirement of the base-station array antenna. The measurement results further demonstrate the proposed method.","1558-2221","","10.1109/TAP.2023.3299409","National Natural Science Foundation of China(grant numbers:62031016,62071130); 2022 Guangzhou Development District International Technology Cooperation Funding Scheme(grant numbers:2022GH07); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10201425","Aperture-shared array;base-station antenna;blockage effect reduction;impedance matching;pattern distortion;spatial-filtering antenna","Antenna arrays;Prototypes;Integrated circuit modeling;Current distribution;Dipole antennas;Capacitors;Aperture antennas","","8","","25","IEEE","1 Aug 2023","","","IEEE","IEEE Journals"
