"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","C1","9151","","1558-2221","","10.1109/TAP.2023.3326027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367752","","","","1","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","C2","C2","","1558-2221","","10.1109/TAP.2023.3326029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367728","","","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 IEEE Richard M. Emberson Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9152","9152","The IEEE Richard M. Emberson Award is presented to an IEEE Member for distinguished service advancing the technical objectives of IEEE.","1558-2221","","10.1109/TAP.2023.3335580","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367729","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Outstanding Service Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9153","9153","The Outstanding Service Award recognizes significant contributions and outstanding service to the IEEE Antennas and Propagation Society.","1558-2221","","10.1109/TAP.2023.3335585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367730","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Distinguished Achievement Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9154","9154","The Distinguished Achievement Award was established in 1985 to recognize outstanding technical achievement and meritorious service to the IEEE Antennas and Propagation Society (AP-S).","1558-2221","","10.1109/TAP.2023.3335576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367726","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Chen-To Tai Distinguished Educator Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9155","9155","The Chen-To Tai Distinguished Educator Award was established in 2000 by the IEEE Antennas and Propagation Society to recognize outstanding career achievements by a distinguished educator in the field of antennas and propagation.","1558-2221","","10.1109/TAP.2023.3335574","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367747","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 John Kraus Antenna Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9156","9156","The John Kraus Antenna Award honors an individual or team that has made a significant advance in antenna technology.","1558-2221","","10.1109/TAP.2023.3335583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367738","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Lot Shafai Mid-Career Distinguished Achievement Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9157","9157","The Lot Shafai Mid-Career Distinguished Achievement Award was established in 2013 to recognize the past technical accomplishments and future potential of an outstanding woman of mid-career status in the field of antennas and propagation.","1558-2221","","10.1109/TAP.2023.3335584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367735","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Harrington–Mittra Award in Computational Electromagnetics","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9158","9158","The Harrington–Mittra Award in Computational Electromagnetics was established in 2013 to recognize the past technical accomplishments and future potential of an outstanding contributor to the area of computational electromagnetics.","1558-2221","","10.1109/TAP.2023.3335579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367751","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Donald G. Dudley Jr. Undergraduate Teaching Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9159","9159","The Donald G. Dudley Jr. Undergraduate Teaching Award was established in 2009, and it recognizes outstanding and original contributions to undergraduate education by an individual at that early stage of his/her career as an educator in the general field of electromagnetics including theory, analytical solutions, numerical methods, antennas, propagation, phenomena visualization, and measurements.","1558-2221","","10.1109/TAP.2023.3335577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367725","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Industrial Innovation Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9160","9160","The Industrial Innovation Award has been established to award major industrial accomplishments, standards, and deployment of important processes or products that are of substantial benefit to the public in the field of antenna and electromagnetic technologies and visible beyond the company or institution where the contribution was made. The award is open to individuals at any level who were industry employees at the time of the accomplishments being recognized.","1558-2221","","10.1109/TAP.2023.3335582","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367736","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Distinguished Industry Leader Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9161","9161","The IEEE Distinguished Industry Leader Award recognizes an industry executive whose leadership in a large company or smaller consulting firm has resulted in major advances, new directions, and developments in the antenna and electromagnetics industry. An electromagnetics-trained industry executive who has played a major leadership role in research and development and the introduction of antenna-related systems, devices, applications, and services that have significantly impacted the global community.","1558-2221","","10.1109/TAP.2023.3335575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367739","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 IEEE Ulrich L. Rohde Humanitarian Technical Field Project Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9162","9162","The IEEE Ulrich L. Rohde Humanitarian Technical Field Project Award has been established to support projects focusing on the advancement of technology for humanitarian activities by providing low-cost solutions for humanitarian technology and a clear path for low-cost production, so that technology can be available for mankind.","1558-2221","","10.1109/TAP.2023.3335581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367748","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Sergei A. Schelkunoff Transactions Prize Paper Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9163","9164","The Sergei A. Schelkunoff Transactions Prize Paper Award is presented to the authors of the best paper published in IEEE Transactions on Antennas and Propagation during the previous year.","1558-2221","","10.1109/TAP.2023.3335708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367740","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Harold A. Wheeler Applications Prize Paper Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9165","9167","The Harold A. Wheeler Applications Prize Paper Award is presented to the authors of the best applications paper published in IEEE Transactions on Antennas and Propagation during the previous year.","1558-2221","","10.1109/TAP.2023.3337598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367749","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 R. W. P. King Paper Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9168","9168","The R. W. P. King Award is presented to an author under 36 years of age for the best paper published in IEEE Transactions on Antennas and Propagation during the previous year.","1558-2221","","10.1109/TAP.2023.3335587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367753","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
"2023 Piergiorgio L.E. Uslenghi Letters Prize Paper Award","",,IEEE Transactions on Antennas and Propagation,"20 Dec 2023","2023","71","12","9169","9170","The Piergiorgio L.E. Uslenghi Letters Prize Paper Award was established in 2009 to recognize the best contribution published in IEEE Antennas and Wireless Propagation Letters during the previous year.","1558-2221","","10.1109/TAP.2023.3335586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367737","","Awards","","","","0","IEEE","20 Dec 2023","","","IEEE","IEEE Journals"
