"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","C1","1842","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3062739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9397454","","","","","","","IEEE","6 Apr 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3062740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9397443","","","","","","","IEEE","6 Apr 2021","","","IEEE","IEEE Journals"
"Dual-Band Asymmetric Leaky-Wave Antennas for Circular Polarization and Simultaneous Dual Beam Scanning","K. Rudramuni; B. Majumder; P. K. T. Rajanna; K. Kandasamy; Q. Zhang","National Institute of Technology Karnataka, Mangalore, India; Department of Avionics, Indian Institute of Space Science and Technology, Trivandrum, India; National Institute of Technology Karnataka, Mangalore, India; National Institute of Technology Karnataka, Mangalore, India; Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1843","1852","In this article, two configurations of novel dual-band half-mode substrate integrated waveguide (HMSIW) leaky-wave antennas are presented. The first proposed antenna radiates linearly polarized (LP) waves in the lower band and circularly polarized waves in the upper band when the unit cells are cascaded sequentially. The second antenna, where the sidewall via of the HMSIW unit cells is connected alternatingly, provides simultaneous dual beams with different polarization in the upper operational band in addition to the LP beam in the lower operational band. The unit cells of the two antennas are analyzed in terms of their dispersion behaviors. Finally, the performance of both the antennas is experimentally verified.","1558-2221","","10.1109/TAP.2020.3026898","National Natural Science Foundation of China(grant numbers:61871207); Shenzhen Science and Technology Innovation Committee funds(grant numbers:JCYJ20190809115419425); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210816","Circular polarization (CP);half-mode substrate integrated waveguide (HMSIW);leaky-wave antenna (LWA)","Dispersion;Dual band;Harmonic analysis;Propagation constant;Substrates;Leaky wave antennas","","28","","24","IEEE","1 Oct 2020","","","IEEE","IEEE Journals"
"Isolation Enhancement for MIMO Patch Antennas Sharing a Common Thick Substrate: Using a Dielectric Block to Control Space-Wave Coupling to Cancel Surface-Wave Coupling","M. Li; M. Y. Jamal; L. Jiang; K. L. Yeung","Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong; Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong; Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong; Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1853","1863","This article presents a novel and simple decoupling method to increase the isolation between two closely spaced patch antennas sharing a common thick substrate. The decoupling can be simply realized by adding a pure dielectric block (DB) above the coupled array. By means of DB to modify the space permittivity (propagation constant), the space-wave coupling can be controlled to cancel surface-wave coupling for isolation enhancement. Five benchmarks of combinations of two patch antennas with different positions or orientations are investigated to validate the decoupling concept and elaborate on the design procedure. The results show that the proposed method could provide over 20 dB isolation enhancements for patch antennas with 0.1λ0 or 0.027λ0 separation distances. Besides, wide isolation bandwidths and good radiation performances can be achieved for the DB-loaded antennas without reduction in total efficiency, front-to-back ratio (FBR), boresight gain, or polarization purity. Notably, the DB can be designed independently of the original array, making this method potential for some previously fabricated arrays without requiring modifying or replacing them with new ones.","1558-2221","","10.1109/TAP.2020.3026897","Research Grants Council of Hong Kong(grant numbers:GRF 17209918); Asian Office of Aerospace Research and Development(grant numbers:FA2386-17-1-0010); NSFC(grant numbers:61271158); HKU Seed Fund(grant numbers:201711159228); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210811","Decoupling;dielectric block (DB);isolation;multiple-input-multiple-output (MIMO);mutual coupling;patch array;space wave;surface wave","Couplings;Surface waves;Substrates;Surface impedance;Patch antennas;MIMO communication","","60","","45","IEEE","1 Oct 2020","","","IEEE","IEEE Journals"
"Compact, Flexible, and Transparent Antennas Based on Embedded Metallic Mesh for Wearable Devices in 5G Wireless Network","H. Qiu; H. Liu; X. Jia; Z. -Y. Jiang; Y. -H. Liu; J. Xu; T. Lu; M. Shao; T. -L. Ren; K. J. Chen","Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology (HKUST), Hong Kong; Institute of Microelectronics, Tsinghua University (THU), Beijing, China; Institute of Microelectronics, Tsinghua University (THU), Beijing, China; College of Physics, Soochow University, Suzhou, China; College of Physics, Soochow University, Suzhou, China; College of Physics, Soochow University, Suzhou, China; Institute of Microelectronics, Tsinghua University (THU), Beijing, China; Institute of Microelectronics, Tsinghua University (THU), Beijing, China; Institute of Microelectronics, Tsinghua University (THU), Beijing, China; Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology (HKUST), Hong Kong",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1864","1873","Compact, transparent, and flexible 5G multiple-input multiple-output (MIMO) and millimeter wave (mmW) array antennas with Ni-based embedded metallic mesh (EMM) nanotechnology are presented for the next-generation wireless communication in emerging applications, such as smart wearable devices, vehicle radars, and smart 5G remote devices. The EMM has the advantages of high conductivity, superior transparency, and mechanical stability. To simultaneously enhance the transparency and radiation efficiency, the selected structures of EMM are proposed and analyzed. The designed 5G MIMO antenna based on the EMM exhibits superior transparency of 93%, optimal radiation efficiency up to 85%, isolation above 20 dB, envelope correlation coefficient (ECC) under 0.005, and operation in 5G n79 band (4.4-5 GHz). The measured results are in good agreement with the simulated results. In addition, transparent and flexible 5G mmW arrays with a maximum gain of 9.6 dBi and a scanning angle of approximately ±75° are demonstrated in the 26 and 28 GHz bands.","1558-2221","","10.1109/TAP.2020.3035911","National Key Research and Development Program of China(grant numbers:2016YFA0200400); Foshan-Tsinghua Innovation Special Fund (FTISF)(grant numbers:2018THFS0411,2018THFS0415); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9254157","5G millimeter wave (mmW) array;5G multiple-input multiple-output (MIMO);flexible embedded metallic mesh (EMM) antenna;high efficiency;superior transparency;wide impedance bandwidth","Nickel;Antennas;5G mobile communication;MIMO communication;Slot antennas;Antenna measurements;Substrates","","64","","26","IEEE","10 Nov 2020","","","IEEE","IEEE Journals"
"A Dual-Broadband Dual-Polarized Directional Antenna for All-Spectrum Access Base Station Applications","Y. He; Y. Yue; L. Zhang; Z. N. Chen","College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1874","1884","A dual-broadband, dual-polarized directional antenna with an electrical down-tilted beam is designed for all-spectrum access base station applications. Three columns of elements are deployed in the manner that six lower-band elements are placed in the center column while the eleven upper-band elements are arranged in the other two columns. Moreover, each column of elements are fed by two ports, which makes the proposed antenna suitable for multiple-input-multiple-output (MIMO) applications. To verify the design concept, a prototype is fabricated and measured. The measurement results confirm that the proposed antenna achieves a bandwidth of 31.6% (698-960 MHz) for VSWR<; 1.5 in the lower band and a bandwidth of 44.5% (1710-2690 MHz) for VSWR<; 1.5 in the upper band, covering all the frequency bands for 2G/3G/LTE systems and 700 MHz/2.6 GHz frequency bands. The measured gains are 17.4 ± 0.9 dBi, 17.3 ± 0.8 dBi, and 14.4 ± 0.9 dBi for the antenna port1, port2, and port3, respectively, while the third-order passive intermodulation (PIM3) is larger than 115 dBm at all frequencies. With these distinctive advantages, the proposed antenna is suitable for multi-band base stations.","1558-2221","","10.1109/TAP.2020.3026919","National Natural Science Foundation of China(grant numbers:62071306,61801299); Mobility Program for Taiwan Young Scientists(grant numbers:RW2019TW001); Shenzhen Science and Technology Program(grant numbers:GJHZ 20180418190529516,JSGG 20180507183215520); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210870","All-spectrum access;base station antenna;directional antenna;dual-broadband;dual-polarized","Antenna arrays;Dipole antennas;Bandwidth;Broadband antennas;Phase shifters;Base stations","","47","","25","IEEE","1 Oct 2020","","","IEEE","IEEE Journals"
"Miniaturized Dual-Band Circularly Polarized Implantable Antenna for Capsule Endoscopic System","S. Hayat; S. A. A. Shah; H. Yoo","Department of Electronic Engineering, Hanyang University, Seoul, South Korea; Department of Electronic Engineering, Hanyang University, Seoul, South Korea; Department of Biomedical Engineering and the Department of Electronic Engineering, Hanyang University, Seoul, South Korea",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1885","1895","This study proposes a miniaturized dual-band antenna with a circular-polarization characteristic for a wireless-capsule endoscopic system operating in the industrial, scientific, and medical bands: 915 and 2450 MHz. The proposed capsule device is intended for deep-tissue implantation with the standard dimensions of 26×11 mm2. The key features of the proposed antenna are its CP characteristic at both bands, satisfactory gain values, and a smallest volume ( 6.5×6.5×0.05=2.11 mm3) with a via-less ground plane compared with the state-of-the-art device. The CP wave performance and the miniaturization of the antenna are achieved via the introduction of slots accompanied by meandered line segments in a radiating patch and open-end slots in a ground plane. Furthermore, the proposed antenna offers a reasonable axial ratio (AR) of <; 3 dB at the desired frequency bands. The circularly polarized radiator attains the AR bandwidths (BWs) of 33.0% and 8.67% and the measured -10 dB impedance BWs of 13.63% and 6.28% at 915 and 2450 MHz, respectively. The measurements of the reflection coefficient and radiation pattern are performed using a fabricated prototype of the proposed antenna system in a saline solution and minced pork. Finally, the safety considerations and link budget calculations are evaluated to analyze the performance of the proposed capsule device. Due to the AR BW, impedance BW, and ease of fabrication, the proposed antenna system is a suitable candidate for use in endoscopic applications.","1558-2221","","10.1109/TAP.2020.3026881","Ministry of Education, Science, and Technology, National Research Foundation of Korea through the Basic Science Research Program(grant numbers:2019R1A2C2004774); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9217950","Antenna;capsule device;circular polarization;industrial, scientific, and medical (ISM) band;link budget;wireless capsule endoscopy","Slot antennas;Performance evaluation;Impedance;Dual band;Antenna measurements;Wireless communication","","75","","32","IEEE","8 Oct 2020","","","IEEE","IEEE Journals"
"A Circularly Polarized Omnidirectional Antenna for Wireless Capsule Endoscope System","Z. Duan; H. Xu; S. S. Gao; W. Geyi","Research Center of Applied Electromagnetics, Nanjing University of Information Science and Technology, Nanjing, China; Research Center of Applied Electromagnetics, Nanjing University of Information Science and Technology, Nanjing, China; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; Research Center of Applied Electromagnetics, Nanjing University of Information Science and Technology, Nanjing, China",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1896","1907","This article presents the first report of a circularly polarized (CP) omnidirectional radiation antenna for wireless capsule endoscope (WCE) system applications. The proposed antenna incorporates an integrated design concept, and achieves operation at 0.915 GHz Industrial, Scientific, and Medical (ISM) band (0.902–0.928 GHz) with a compact size of  $\pi \times 5.5^{2} \times 22 \text {mm}^{3}$ . The simulation is performed in Ansys HFSS, with the antenna being placed in the center of a cylindrical homogeneous muscle tissue with a size of  $\pi \times 55^{2} \times 80\,\,\text {mm}^{3}$ . The simulated results show that the capsule antenna has an impedance bandwidth (BW) ( $\vert S_{11} \vert < -10$  dB) from 0.82 to 0.99 GHz and a CP BW (AR < 3 dB) from 0.84 to 1.09 GHz. Moreover, the omnidirectional CP radiation properties remain stable for a very wide  $\theta $  range (49°–144°) in the elevation plane. The robust CP performance and the integrated design concept make the proposed antenna suitable for advanced WCE systems.","1558-2221","","10.1109/TAP.2020.3026908","Natural Science Foundation of Jiangsu Province(grant numbers:BK20170957); Open Research Program of State Key Laboratory of Millimeter Waves of Southeast University(grant numbers:K201923); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210802","Circularly polarized (CP);industrial, scientific, and medical (ISM) band;omnidirectional radiation;wireless capsule antenna","Antenna radiation patterns;Gain;Impedance;Bandwidth;Dipole antennas","","43","","38","IEEE","1 Oct 2020","","","IEEE","IEEE Journals"
"Electronically Rewritable Chipless RFID Tags Fabricated Through Thermal Transfer Printing on Flexible PET Substrates","J. M. Purushothama; S. Lopez-Soriano; A. Vena; B. Sorli; I. Susanti; E. Perret","Laboratoire de Conception et d’Integration des Systèmes (LCIS), Grenoble INP, Université Grenoble Alpes, Valence, France; Laboratoire de Conception et d’Integration des Systèmes (LCIS), Grenoble INP, Université Grenoble Alpes, Valence, France; Institut d’Electronique et des Systèmes (IES), Université de Montpellier/CNRS, Montpellier, France; Institut d’Electronique et des Systèmes (IES), Université de Montpellier/CNRS, Montpellier, France; Institut d’Electronique et des Systmes (IES), Université de Montpellier, Montpellier, France; Laboratoire de Conception et d’Integration des Systèmes (LCIS), Grenoble INP, Université Grenoble Alpes, Valence, France",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1908","1921","We present an electronically rewritable chipless RFID tag based on integrated nonvolatile Conductive Bridging Random Access Memory (CBRAM) RF switches. CBRAM is a nonvolatile memory technology, which is identified as an innovative RF switching solution in this decade. Reconfigurable resonator or RF encoding particle (REP) used in this tag is a closed-loop resonator integrated with two switches each to tune its electrical length, and encodes three states each, to represent more than one bit per REP. Presented tag is composed of three such REPs to represent a total of 27 unique states. This chipless RFID tag with CBRAM switches could be written/rewritten electronically using DC voltage pulses, to encode a desired code from a given combination. Thermal impression transfer printing is utilized for printing metallic layers of the presented chipless tag. Complete fabrication steps of presented tag with integrated CBRAM switches are carried out without any “clean room” processes. An insight to working mechanism of presented rewritable REPs using electrical models is included in this article. Proof of concept of a potential hybrid data encoding technique combining frequency shift coding and Radar Cross Section (RCS) magnitude level coding, through experimental studies, for presented REPs, is also given herewith.","1558-2221","","10.1109/TAP.2020.3030965","European Research Council (ERC) through the European Union’s Horizon 2020 Research and Innovation Program, ScattererID Project(grant numbers:772539); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9233974","Chipless RFID;Conductive Bridging Random Access Memory (CBRAM);electronically rewritable chipless RFID;metal–insulator–metal (MIM) switches;printing;rewritable chipless RFID;thermal transfer printing","RFID tags;Encoding;Printing;Radio frequency;Technological innovation;Fabrication","","19","","39","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"Random Error Characterization of Nonsmooth Parabolic Reflector Antennas With Gore-Faceted or Discontinuous Surface","S. Zhang; B. Duan","Key Laboratory of Electronic Equipment Structure Design (Ministry of Education), Xidian University, Xi’an, China; Key Laboratory of Electronic Equipment Structure Design (Ministry of Education), Xidian University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"6 Apr 2021","2021","69","4","1922","1930","A generalized random error characterization method is proposed mainly to evaluate the effects of random error on radiation pattern for nonsmooth parabolic reflector antennas, which are synthesized by the gore-faceted or discontinuous surface. Based on the previous work of the second-order Taylor series expansion of the radiation integral, two matrix-form formulas of the generalized method are derived. With the assumed Gaussian distribution of the random surface error, the average power pattern can be easily calculated by the generalized method. The proposed method can overcome the drawbacks of the previous methods for nonsmooth parabolic reflector antennas and its computational accuracy can be guaranteed. The wide applicability of the generalized method is sequentially demonstrated by a smooth reflector antenna, a 0.5 m Ka-band gore-faceted rib reflector, and a 1 m Ka-band symmetric stepped reflector. Through the simulations on different types of nonsmooth parabolic reflector antennas, the versatility of the proposed method can be easily illustrated.","1558-2221","","10.1109/TAP.2020.3026870","National Natural Science Foundation of China(grant numbers:51705388); Shaanxi Natural Science Basic Research Project(grant numbers:2020JM-181); Young Talent Fund of University Association for Science and Technology, Shaanxi, China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210883","Discontinuous surface;gore-faceted surface;nonsmooth parabolic reflector antennas;random error;reflector antennas;rib reflectors;stepped reflectors","Reflector antennas;Ribs;Optical surface waves;Finite element analysis;Antenna radiation patterns;Surface treatment;Surface fitting","","7","","18","IEEE","1 Oct 2020","","","IEEE","IEEE Journals"
