"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","C1","5204","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3103135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9527404","","","","","","","IEEE","2 Sep 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3103136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9527553","","","","","","","IEEE","2 Sep 2021","","","IEEE","IEEE Journals"
"Design of Substrate-Integrated Dielectric Resonator Antenna With Dielectric Vias","H. I. Kremer; K. W. Leung; M. W. K. Lee","State Key Laboratory of Terahertz and Millimeter Waves and Department of Electrical Engineering, City University of Hong Kong, Hong Kong; State Key Laboratory of Terahertz and Millimeter Waves and Department of Electrical Engineering, City University of Hong Kong, Hong Kong; State Key Laboratory of Terahertz and Millimeter Waves and Department of Electrical Engineering, City University of Hong Kong, Hong Kong",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5205","5214","For the first time, dielectric vias were used to design a substrate-integrated dielectric resonator antenna (SIDRA). The dielectric vias consist of cylindrical holes drilled into the PCB substrate and filled with presintered nanoparticles of barium strontium titanate (BST). The BST nanoparticles were found to have a dielectric constant of 20, with an approximate loss tangent of ~0.05. The dielectric-vias loaded substrate constitutes an effective medium for the DRA design. The dielectric vias are arranged in a concentric manner around a core substrate material region, giving a wideband multiring SIDRA. It was found that the wideband behavior is due to two different dielectric resonator modes, namely, the TE δ11 mode and TE δ31 half-mode. The TE δ31 half-mode is a modified version of the TE δ31-mode of a regular dielectric resonator and is reported here for the first time. The measured and simulated -10-dB impedance bandwidths of the DRA are 33.4% and 35.8%, respectively.","1558-2221","","10.1109/TAP.2021.3060054","General Research Fund (GRF) Grant from the Research Grants Council of Hong Kong Special Administrative Region, China(grant numbers:CityU 11218819); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362201","Dielectric resonator antenna (DRA);substrate-integrated antenna;wideband antenna;dielectric vias","Dielectrics;Substrates;Dielectric constant;Wideband;Nanoparticles;Atmospheric modeling;Antennas","","21","","20","IEEE","24 Feb 2021","","","IEEE","IEEE Journals"
"A Low-Divergence Circularly Polarized Dual-Mode OAM Antenna Based on Higher Order Laguerre–Gaussian Modes","Y. -L. Li; K. -M. Luk","State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China; State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5215","5223","An open resonator antenna for orbital angular momentum (OAM) generation and dual-mode application is proposed. The excitation of OAM mode is deduced by the open resonator theory and the circular array theory. In the cavity, eight aperture coupled patch antenna elements are used to excite two higher-order Laguerre-Gaussian HE21 modes with a 90° phase difference. Verifying by simulation and experiment, the proposed low-profile antenna can radiate left-hand or right-hand circularly polarized waves of OAM modes l=±1, which have a relatively low divergence angle of ±9° and high gain of around 13 dBi.","1558-2221","","10.1109/TAP.2021.3060028","Research Grant Council of Hong Kong through General Research Funds(grant numbers:9042674,CityU 11217618,9042835,CityU 11219619); National Natural Science Foundation of China(grant numbers:61971370); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362219","Laguerre-Gaussian mode;open resonator antenna (ORA);orbital angular momentum (OAM)","Antennas;Antenna arrays;Laser beams;Transmitting antennas;Reflector antennas;Surface waves;Metasurfaces","","20","","56","IEEE","24 Feb 2021","","","IEEE","IEEE Journals"
"Single-Layer, Unidirectional, Broadside-Radiating Planar Quadrupole Antenna for 5G IoT Applications","R. Rodriguez-Cano; R. W. Ziolkowski","Department of Electronic Systems, Antenna, Propagation and Millimeter- Wave Section (APMS), Aalborg University, Aalborg, Denmark; Global Big Data Technologies Centre, University of Technology Sydney, Ultimo, NSW, Australia",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5224","5233","In this article, an innovative quadrupole-based broadside-radiating unidirectional antenna is designed at 28.475 GHz for fifth-generation (5G) Internet of Things (IoT) applications. The planar antenna is based on a single-layer technology and realized on a flexible substrate to facilitate conformal applications. It consists of a coax-fed-driven dipole and two quadrupolar near-field resonant parasitic (NFRP) elements. The broadside-radiating design achieves a unidirectional pattern with a realized gain of 4.85 dBi and a front-to-back ratio of 9.4 dB. The total efficiency of the antenna is 85%. A differential-fed prototype was designed, fabricated, and tested at 1.579 GHz to make the measurements more manageable. The measured and simulated results are in good agreement.","1558-2221","","10.1109/TAP.2021.3060117","Innovations Fonden Project of Reconfigurable Arrays for Next Generation Efficiency (RANGE); Global Big Data Technologies Centre, University of Technology Sydney; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362181","Broadside radiation;high efficiency;Internet of Things (IoT);planar antennas;unidirectional pattern","Dipole antennas;Wireless sensor networks;Internet of Things;Wireless communication;5G mobile communication;Strips;Prototypes","","15","","29","IEEE","24 Feb 2021","","","IEEE","IEEE Journals"
"A Compact Wideband Vertically Polarized End-Fire Millimeter-Wave Antenna Utilizing Slot, Dielectric, and Cavity Resonators","A. A. Omar; J. Park; W. Kwon; W. Hong","Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, South Korea; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, South Korea; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, South Korea; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, South Korea",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5234","5243","A compact wideband vertically polarized endfire antenna operating at millimeter-wave (mmWave) is proposed. The wideband characteristic is achieved by combining three resonances which are, respectively, formulated using slot, dielectric, and cavity resonators. The compact topology is realized through the employment of dielectric loading technique. The proposed via-structured antenna element is designed to operate from 25.8 to 40.1 GHz, which represents a bandwidth of 43.4%. The antenna features a compact size of 0.37×0.45×0.17 λmax3 ( 4.3×5.2×2 mm3), where λmax is the free-space wavelength at the lowest frequency. The element realized gain varies from 3.5 to 7.6 dBi. A detailed performance analysis is provided, which helps to understand the principle of operation of the proposed antenna. The dielectric situated in the frontside of the cavity features a dual-function: 1) a resonator to generate the second resonance and 2) an impedance matching layer for the entire operating band. Two antenna array models are fabricated and examined for in-depth investigation. The first model contains a power divider for fixed beam analysis, and the second model is connected to the mmWave beamforming module to investigate the beam scanning capability of the proposed antenna. The simulated impedance bandwidth (reflection coefficient <; -10 dB) of the four-element array equals 47.1% from 24.75 to 40 GHz and the realized gain varies from 6 to 11.4 dBi. The studies collectively ascertain that the proposed antenna features one of the most compact volumes while exhibiting one of the widest bandwidths to be reported in the literature.","1558-2221","","10.1109/TAP.2021.3061111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9366395","Compact antenna;dielectric-loaded cavity-backed slot;endfire;fifth generation (5G);millimeter-wave (mmWave);vertical polarization;wideband","Antennas;Dielectric resonator antennas;Antenna arrays;Bandwidth;Slot antennas;Dipole antennas;Dielectrics","","25","","51","IEEE","1 Mar 2021","","","IEEE","IEEE Journals"
"Integrated Multiport Leaky-Wave Antenna Multiplexer/Demultiplexer System for Millimeter-Wave Communication","M. K. Emara; S. Gupta","Department of Electronics, Carleton University, Ottawa, ON, Canada; Department of Electronics, Carleton University, Ottawa, ON, Canada",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5244","5256","A novel application of leaky-wave antennas (LWAs) as multiplexers/demultiplexers is proposed and experimentally demonstrated in the millimeter-waveband at 60 GHz. The first application is demultiplexing of an oblique-incident free-space wideband plane wave into 2N channels using N LWAs with different beam-scanning laws. The second application is N-channel multiplexing and demultiplexing using N pairs of identical LWAs in each other's far-field, where each LWA pair is designed such that the broadside frequency is the center frequency of its respective channel. The Friis transmission equation is first used to analytically demonstrate the two applications. The LWAs are then implemented using reflection-canceling slot pairs using substrate integrated waveguide technology. The two applications are demonstrated in full-wave simulations and experimentally by conducting horn-to-LWA and LWA-to-LWA transmission measurements. The proposed LWAs provide a simple, compact, and high-efficiency multiplexing/demultiplexing solution with high-integration capability with other circuitry. Compared with conventional multiplexers, LWAs do not require matching networks and can be directly scaled to higher frequencies using the same architecture.","1558-2221","","10.1109/TAP.2021.3060138","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362224","5G communication;demultiplexer;diplexer/duplexer;frequency discriminator;leaky-wave antenna (LWA);millimeter-wave (mm-wave);multiplexer;slot array antenna;stopband suppression;substrate integrated waveguide (SIW)","Frequency division multiplexing;Demultiplexing;Antenna arrays;Receiving antennas;Transmitting antennas;Directive antennas;Broadband antennas","","8","","62","IEEE","24 Feb 2021","","","IEEE","IEEE Journals"
"Investigation on the Radiation Efficiency Local Minimum in Open-Slot and T-Shaped Antennas","K. Liu; D. Yu; H. Wang","Huawei Technologies Company, Ltd., Shanghai, China; Huawei Technologies Company, Ltd., Shanghai, China; Huawei Technologies (U.K.) Company, Ltd., Reading, U.K.",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5257","5268","The mechanism for the radiation efficiency local minimum in antennas, especially for open-slot antennas and T-shaped antennas, has been investigated. It is found that the local minimum in those antennas always corresponds to an ideal differential mode. Furthermore, the frequency position of the ideal differential mode is decided by the parasitic parts of the antennas. Simple methods for estimating the local minimum position are proposed based on the mechanism we have found. In addition, the duality relation between those two types of antennas is also discussed. Our findings provide a guideline for designing mobile phone antennas with improved efficiency.","1558-2221","","10.1109/TAP.2021.3060137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362256","Mobile phone;open-slot antenna;radiation efficiency;T-shaped antenna","Slot antennas;Antennas;Mobile antennas;Current;Transmitting antennas;Electric fields;Antenna feeds","","13","","25","IEEE","24 Feb 2021","","","IEEE","IEEE Journals"
"SIW Cavity-Fed Filtennas for 5G Millimeter-Wave Applications","R. Lu; C. Yu; F. Wu; Z. Yu; L. Zhu; J. Zhou; P. Yan; W. Hong","State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5269","5277","In this article, novel millimeter-wave (mmWave) filtennas (filtering antennas) are proposed to realize compact size and low insertion loss for 5G applications. It is achieved by employing eighth-mode substrate-integrated waveguide (EMSIW) cavities fully shielded by metallized vias and cover as resonators, which are named as fully shielded EMSIW (FSD-EMSIW) cavities. Interdigital coupling between cavities is introduced in order to obtain higher coupling strength for wideband operation. The proposed single-polarized antenna consists of a feeding stripline, two FSD-EMSIW cavities, and two stacked square patches, generating the four-order filtering antenna response. Furthermore, this design has been extended to realize a dual-polarized filtenna by employing double sets of feeding network. For demonstration, single-/dual-polarized filtenna prototypes were fabricated and measured, the measured results show that the 5G mmWave band (24.25-29.5 GHz) can be covered with average gains of 4.5 dBi. Good bandpass filtering response is also observed. Finally, to validate the proposed idea in array applications, a 16-element filtenna array is designed and measured with good performance.","1558-2221","","10.1109/TAP.2021.3061110","National Natural Science Foundation of China (NSFC)(grant numbers:61861136002,61627801); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9366419","5G;array antenna;dual-polarized antenna;filtenna;filtering antenna;millimeter wave (mmWave);substrate-integrated waveguide (SIW)","Couplings;Antenna arrays;Resonators;Antennas;Substrates;Resonant frequency;5G mobile communication","","90","","42","IEEE","1 Mar 2021","","","IEEE","IEEE Journals"
"A Wideband Compact Magnetoelectric Dipole Antenna Fed by SICL for Millimeter Wave Applications","X. Dai; A. Li; K. M. Luk","Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China",IEEE Transactions on Antennas and Propagation,"2 Sep 2021","2021","69","9","5278","5285","A wideband compact magnetoelectric (ME) dipole antenna is investigated for millimeter-wave applications. First, an aperture coupled ME dipole is proposed with wideband and low profile. Next, transverse slots are added to miniaturize the antenna. The radiation performance of the higher-order mode is also improved. The antenna is finally miniaturized to 2.5×3.3 mm2 ( 0.27 λ0 ×0.35 λ0, where λ0 is the wavelength in free space at center frequency) when it is used in the array environment. A bandwidth of 48.8% (24.3-40 GHz) for SWR <; 2 can be achieved, with unidirectional radiation performance over the operating band. By combining the proposed compact antenna with an eight-way substrate integrated coaxial line (SICL) feed network, a 1 ×8 linear array is designed, fabricated, and measured. Good beam scanning capability is also verified by active simulation. With the advantages of wide bandwidth, compact size, promising radiation pattern and wide-angle beam scanning potential, the proposed antenna would be attractive for millimeter-wave devices and antenna in package (AiP) applications.","1558-2221","","10.1109/TAP.2021.3060146","National Natural Science Foundation of China(grant numbers:61971370); Research Grants Council of the Hong Kong, SAR, China(grant numbers:9042674 (CityU 11217618),9042835 (CityU 11219619)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362260","Beam scanning;compact antenna;magnetoelectric (ME) dipole;millimeter wave;wideband antenna","Dipole antennas;Substrates;Broadband antennas;Slot antennas;Wideband;Antenna radiation patterns;Antenna feeds","","65","","28","IEEE","24 Feb 2021","","","IEEE","IEEE Journals"
