"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","C1","2454","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3064720","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9423784","","","","","","","IEEE","4 May 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3064721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9423781","","","","","","","IEEE","4 May 2021","","","IEEE","IEEE Journals"
"An Atomic Receiver for AM and FM Radio Communication","D. A. Anderson; R. E. Sapiro; G. Raithel","Rydberg Technologies Inc., Ann Arbor, MI, USA; Rydberg Technologies Inc., Ann Arbor, MI, USA; Rydberg Technologies Inc., Ann Arbor, MI, USA",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2455","2462","Radio reception relies on antennas for the collection of electromagnetic fields carrying information, and receiver elements for demodulation and retrieval of the transmitted information. Here, we demonstrate an atom-based receiver for AM and FM microwave communication with a 3 dB bandwidth in the baseband of ~100 kHz that provides optical circuit-free field pickup, multiband carrier capability, and inherently high field sensitivity. The atom-based receiver exploits field-sensitive cesium Rydberg vapors in a centimeter-sized glass cell, and electromagnetically induced transparency, a quantum-optical effect, as a readout of baseband signals modulated onto carriers with frequencies ranging over four octaves, from C-band to Q-band. Receiver bandwidth, dynamic range and sideband suppression are characterized, and acquisition of audio waveforms of human vocals demonstrated. The atomic receiver is a valuable receiver technology because it does not require antenna structures and is resilient against electromagnetic interference, while affording multiband operation in a single compact receiving element.","1558-2221","","10.1109/TAP.2020.2987112","Rydberg Technologies Inc; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9069423","Atomic antenna;atomic radio;atomic receiver;multiband;quantum;quantum technologies;radio communications;Rydberg atoms","Atomic measurements;Radio frequency;Frequency modulation;Baseband;Atom optics;Optical receivers","","132","","44","IEEE","16 Apr 2020","","","IEEE","IEEE Journals"
"Design and Analysis of Dual-Band Implantable Antennas Based on Effective Relative Permittivity Calculation","L. -J. Xu; Z. -J. Chu; L. Zhu; J. -P. Xu; Z. Duan","College of Electronic and Optical Engineering & College of Microelectronics, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering & College of Microelectronics, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering & College of Microelectronics, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering & College of Microelectronics, Nanjing University of Posts and Telecommunications, Nanjing, China; Key Laboratory of Millimeter Waves of Southeast University, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2463","2472","This article presents the design and analysis of dual-band implantable antennas based on effective relative permittivity calculation. First, the effective relative permittivity for a microstrip antenna inside lossy tissue is analyzed, helping establish the basis for the design of our proposed dual-band implantable antenna. The antenna operates in 1.4 GHz Wireless Medical Telemetry Service (WMTS) band and 2.45 GHz industrial, scientific, and medical (ISM) band under proper feeding scheme. The lower band with quarter-wavelength resonance is realized by introducing two shorting pins to orthogonal strips. As a disturbance between two arc-shaped tails with open end is introduced, it can achieve circular polarization (CP) radiation property. Meanwhile, the higher band with half-wavelength resonance is realized through the path connecting two asymmetric open-end tails, so as to achieve linear polarization (LP) radiation property. As such, a wide CP bandwidth of 10.38% in WMTS band and a wide impedance bandwidth of 21.3% in ISM band are achieved and in final verified in experiment.","1558-2221","","10.1109/TAP.2020.3030958","Open Research Program of the State Key Laboratory of Millimeter Waves of Southeast University(grant numbers:K201923); NUPTSF(grant numbers:NY217002); Open Research Fund of the National and Local Joint Engineering Laboratory of RF Integration and Micro-Assembly Technology(grant numbers:KFJJ20180102); China Postdoctoral Science Foundation(grant numbers:2018M630496); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9233989","Circular polarization;dual-band performance;effective relative permittivity;implantable antenna","Microstrip antennas;Permittivity;Dual band;Bandwidth;Microstrip;Dielectrics","","24","","36","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"Tapered All-Dielectric EBGs With 3-D Additive Manufacturing for High-Gain Resonant-Cavity Antennas","C. Ponti; P. Baccarelli; S. Ceccuzzi; G. Schettini","Engineering Department, University of “Roma Tre,”, Rome, Italy; Engineering Department, University of “Roma Tre,”, Rome, Italy; Engineering Department, University of “Roma Tre,”, Rome, Italy; Engineering Department, University of “Roma Tre,”, Rome, Italy",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2473","2480","A resonant-cavity antenna is implemented assembling on an open-ended rectangular waveguide a wideband electromagnetic band gap (EBG), designed as a multilayer. Two different implementations of the multilayer are proposed, labeled as Cases A and B. As to Case A, a high-permittivity layer is embedded between two slabs of low permittivity, whereas a single layer of low permittivity, surrounded by two high-permittivity slabs, is employed in Case B. Successful performances of the broadband behavior are also dependent on the side length of the EBG, that is truncated to small footprints, with an effect of high sidelobe level (SLL). Therefore, grid layouts with nonuniform air holes are proposed for in-plane realization of the dielectric slabs. Their effect in the EBG superstrate is a nonuniform spatial reflectivity, that reduces the SLL keeping a good wideband response. In the EBG manufacturing, both numerically controlled machining techniques and 3-D printing have been employed. 3-D printing has been used for the low permittivity layers, realized in the polylactic acid (PLA) filament, allowing more flexibility in the fabrication of the grid slabs to custom layouts. Results of two antenna prototypes assembling the EBGs, with the parameters of Cases-A and -B and grid layout, to the waveguide source are reported.","1558-2221","","10.1109/TAP.2020.3030924","Italian Ministry for Education, University, and Research “Quick, Reliable, Cost Effective Methodology for DIagnostics of Conformal Antennas (DI-CA),”(grant numbers:PRIN2017,20177C3WRM_003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234031","Electromagnetic band gap (EBG);high gain;periodic structures;resonant-cavity antenna (RCA)","Periodic structures;Metamaterials;Permittivity;Broadband antennas;Dielectrics;Wideband;Broadband communication","","19","","23","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"Finding Optimal Total Active Reflection Coefficient and Realized Gain for Multiport Lossy Antennas","M. Capek; L. Jelinek; M. Masek","Department of Electromagnetic Field, Faculty of Electrical Engineering, Czech Technical University in Prague, Technicka, the Czech Republic; Department of Electromagnetic Field, Faculty of Electrical Engineering, Czech Technical University in Prague, Technicka, the Czech Republic; Department of Electromagnetic Field, Faculty of Electrical Engineering, Czech Technical University in Prague, Technicka, the Czech Republic",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2481","2493","A numerically effective description of the total active reflection coefficient and realized gain is studied for multiport antennas. Material losses are fully considered. The description is based on operators represented in an entire-domain port-mode basis, i.e., on matrices with favorably small dimensions. Optimal performance is investigated, and the conditions on optimal excitation and matching are derived. The solution to the combinatorial problem of optimal ports' placement and optimal feeding synthesis is also accomplished. Four examples of various complexities are numerically studied, demonstrating the advantages of the proposed method. The final formulas can easily be implemented in existing electromagnetic simulators using an integral equation solver.","1558-2221","","10.1109/TAP.2020.3030941","Ministry of Education, Youth and Sports(grant numbers:LTAIN19047); Czech Science Foundation(grant numbers:19-06049S); Grant Agency of the Czech Technical University in Prague(grant numbers:SGS19/168/OHK3/3T/13); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234055","Antenna theory;eigenvalues and eigenfunctions;electromagnetic modeling;method of moments;MIMO;optimization","Transmission line matrix methods;Impedance;Method of moments;Antenna arrays;Dipole antennas;Propagation losses","","23","","45","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"Directive 2-D Beam Steering by Means of a Multiport Radially Periodic Leaky-Wave Antenna","D. Comite; M. Kuznetcov; V. G. -G. Buendía; S. K. Podilchak; P. Baccarelli; P. Burghignoli; A. Galli","Department of Information Engineering, Electronics and Telecommunications, “Sapienza” University of Rome, Rome, Italy; Institute of Digital Communications, The University of Edinburgh, Edinburgh, U.K.; Institute of Sensors, Signals, and Systems, School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh, U.K.; Institute of Digital Communications, The University of Edinburgh, Edinburgh, U.K.; Department of Engineering, “Roma Tre” University, Rome, Italy; Department of Information Engineering, Electronics and Telecommunications, “Sapienza” University of Rome, Rome, Italy; Department of Information Engineering, Electronics and Telecommunications, “Sapienza” University of Rome, Rome, Italy",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2494","2506","A multifed radially periodic two-dimensional leaky-wave antenna is proposed for the generation of a directional beam continuously scanning in elevation by changing the frequency, and over a discrete number of directions in azimuth when activating different elements of the feeding system. The structure is planar and constituted by a circular grounded dielectric slab loaded with microstrip rings, properly positioned around the sources to support the propagation of an angularly directional surface wave over a sector determined by the corresponding activated feeder. This produces a perturbation of the surface wave, resulting in the generation of a directional leaky wave over the aperture, whose complex propagation constant is described by a single fast backward spatial harmonic. The antenna radiation features are numerically investigated in conjunction with the dispersion analysis of the structure, validated through a conventional generalized-pencil-of-function approach. Full-wave simulations have been developed to design a practical feeder, which is constituted by a circular arrangement of commercial coaxial connectors. The proposed multiport antenna is validated by means of measurements performed on a microwave manufactured prototype. The design represents an attractive simple and cost-effective solution to achieve a high-gain beam scanning over the three-dimensional space, alternative to more conventional phased-array design based on cumbersome and lossy feeding networks.","1558-2221","","10.1109/TAP.2020.3030994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234047","Antenna arrays;beam steering;leaky-wave antennas;pencil beams;tapered leaky waves","Apertures;Surface waves;Azimuth;Probes;Metals;Dielectrics","","21","","40","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"3D Beam Steering End-Fire Helical Antenna With Beamwidth Control Using Plasma Reflectors","F. Sadeghikia; M. Valipour; M. T. Noghani; H. Ja’afar; A. K. Horestani","Wireless Telecommunication Group, ARI, Ministry of Science, Research and Technology, Tehran, Iran; Wireless Telecommunication Group, ARI, Ministry of Science, Research and Technology, Tehran, Iran; Wireless Telecommunication Group, ARI, Ministry of Science, Research and Technology, Tehran, Iran; Antenna Research Centre, Faculty of Electrical Engineering, Universiti Teknologi MARA, Shah Alam, Malaysia; Wireless Telecommunication Group, ARI, Ministry of Science, Research and Technology, Tehran, Iran",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2507","2512","In this article, a beam steerable antenna based on plasma reflectors is presented. The proposed antenna consists of an axial mode helical antenna surrounded by an array of plasma reflector elements forming a cup-shaped ground. In this configuration, the elements of the reflector array can be individually switched on or off to achieve different radiation characteristics for the helical antenna. Specifically, it is shown that the symmetric activation of a specified number of elements of the plasma array can be used to control the beamwidth of the antenna. Moreover, the plasma reflectors can be asymmetrically configured to steer the endfire beam pattern of the helical antenna in 3-D space. To validate the concept, the proposed antenna is designed and numerically simulated. The simulation results show that using the proposed method, the beamwidth of the proposed antenna can be changed from 37° to 50° while the beam direction can be altered in 3-D space within a solid angle of ±6°. Finally, a prototype of the designed antenna is fabricated and its radiation characteristics for various configurations of the plasma reflectors are measured. Good agreement between the simulation and measurement results validates the proposed method.","1558-2221","","10.1109/TAP.2020.3031473","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234656","3-D steerable beam;beamwidth control;cupped ground helical antenna;plasma antenna;plasma reflector","Plasmas;Helical antennas;Reflector antennas;Antenna radiation patterns;Gain;Antenna arrays","","27","","22","IEEE","21 Oct 2020","","","IEEE","IEEE Journals"
"Misalignment Resilient Anchor-Shaped Antennas in Near-Field Wireless Power Transfer Using Electric and Magnetic Coupling Modes","D. Vital; S. Bhardwaj","Electrical and Computer Engineering Department, Florida International University (FIU), Miami, FL, USA; Electrical and Computer Engineering Department, Florida International University (FIU), Miami, FL, USA",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2513","2521","In this article, we propose a new antenna geometry for near-field magnetoelectric wireless power transfer (ME-WPT) application, where the antenna geometry is found to be resilient to misalignment between the receiving and the transmitting antennas. The proposed geometry is simple to fabricate and is planar, and therefore it can be easily integrated with various platforms suitable for wearable applications. The proposed structure is demonstrated to show improved WPT efficiency under different forms of misalignment between the transmitting and receiving antennas by the virtue of miniaturization and the fringing fields. Specifically, a central bar structure is added in the traditional loop antenna to provide dipole-like and miniaturized performance. Concurrently, a discontinuity in the loop is introduced to enable fringing fields beyond the aperture of the antenna. Investigations are conducted to conclude that a superiority in the performance is associated with these fringing fields. Design-optimization, simulation, and measurement investigations are conducted to estimate the WPT performance under various forms of misalignment. Notably, the proposed structure shows an increase as high as 65% in power transfer efficiency within the range of misalignment considered in this work.","1558-2221","","10.1109/TAP.2020.3030976","Center for Advanced Self-Powered Systems of Integrated Sensors and Technologies (ASSIST) at North Carolina State University, which is a National Science Foundation sponsored by the Nanosystems Engineering Research Center (NERC)(grant numbers:#: 1160483); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234057","Anchor-shaped;loop;misalignment;near-field;power efficiency;resonator;wearable electronics;wireless power transfer (WPT)","Resonant frequency;Receiving antennas;Transmitting antennas;Dipole antennas;Couplings;Geometry","","17","","27","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"Omnidirectional Dual-Polarized Low-Profile Textile Rectenna With Over 50% Efficiency for Sub-μW/cm2 Wearable Power Harvesting","M. Wagih; A. S. Weddell; S. Beeby","School of Electronics and Computer Science, University of Southampton, Southampton, U.K.; School of Electronics and Computer Science, University of Southampton, Southampton, U.K.; School of Electronics and Computer Science, University of Southampton, Southampton, U.K.",IEEE Transactions on Antennas and Propagation,"4 May 2021","2021","69","5","2522","2536","Despite the recent advances in textile antennas, in complete systems such as a rectenna, the efficiency of fully textile solutions has been over 46% lower than hybrid textile/rigid implementations. This article presents a fully textile rectenna for ultralow-power sub- μW/cm2 applications. A dual-polarized omnidirectional low-profile textile antenna is presented. The rectenna is based on a compact inductively matched rectifier. The textile-based rectifier occupies 0.22 cm2 and achieves a state-of-the-art power conversion efficiency (PCE) of 41.8% at -20 dBm, at 820 MHz, despite its lossy substrate. A triple-band rectifier is then designed and fabricated to show the scalability of the matching approach. The rectifier is characterized using a new figure of merit “average PCE” over a time period while charging a capacitor. Time-varying S-parameters are used to quantify the impact of the capacitor's charge on the impedance matching. The rectifier directly charges a 1.32 mF capacitor up to 1 V in 0.41 and 4.5 s from 10 and 0 dBm, respectively. Wireless testing of the proposed rectenna demonstrates over 50% and 40% (PCE) below 1 μW/cm2 in space and on-body, respectively. The rectenna efficiently receives power from mismatched polarization and with a 360° half-power beamwidth.","1558-2221","","10.1109/TAP.2020.3030992","European Commission through the project EnABLE(grant numbers:H2020-EU.1.4.1.2 (730957)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234029","Antenna;electronic textiles;microstrip antennas;radio frequency energy harvesting (RFEH);rectenna;wearable antenna;wireless power transfer","Rectennas;Substrates;Fabrics;Broadband antennas;Radio frequency","","72","","47","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
