"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","C1","1238","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3052336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9367077","","","","","","","IEEE","2 Mar 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2021.3052321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9367069","","","","","","","IEEE","2 Mar 2021","","","IEEE","IEEE Journals"
"Low In-Band-RCS Antennas Based on Anisotropic Metasurface Using a Novel Integration Method","H. Yang; T. Li; L. Xu; X. Cao; L. Jidi; Z. Guo; P. Li; J. Gao","Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Science and Technology on Electronic Information Control Laboratory, Chengdu, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Science and Technology on Electronic Information Control Laboratory, Chengdu, China; Information and Navigation College, Air Force Engineering University, Xi’an, China",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1239","1248","Radar cross section (RCS) reduction in the working band of antennas, likely leading to radiation performance change or deterioration, is quite difficult for both antenna elements and arrays. Aimed at this problem, this article presents a novel design strategy of microstrip patch antennas with low in-band RCS. This strategy combines metasurface with antenna from the perspectives of both structure and electrical performance. To be specific, anisotropic metasurface is proposed to replace the conventional patch and behave as the radiating structure of the antenna directly, which does not increase the original antenna size. Through proper connection of the metasurface units, the novel antenna has the same radiation performance with conventional microstrip antenna but low in-band RCS for any polarized incidence. The radiation and scattering mechanism of the novel antenna is carefully elaborated, from which a frequency reconfigurable antenna is also derived by loading varactors. Furthermore, different design strategies of low in-band-RCS antenna element and array are clarified. On the basis of which, a 4 × 4 array is developed to achieve in-band-RCS reduction with radiation performance kept. Both numerical and experimental results are demonstrated, and the reasonably good agreements verify the effectiveness of the proposed strategy.","1558-2221","","10.1109/TAP.2020.3016161","Postdoctoral Innovative Talents Support Program of China(grant numbers:BX20180375); NSFC(grant numbers:61801508,61701523,61671464); Natural Science Basic Research Program of Shaanxi Province, China(grant numbers:2019JQ-103,2018JM6040); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9170751","Antenna array;metasurface;microstrip antenna;radar cross section (RCS) reduction;reconfigurable","Microstrip antennas;Microstrip;Scattering;Antenna arrays;Loaded antennas","","66","","37","IEEE","18 Aug 2020","","","IEEE","IEEE Journals"
"Simultaneous Generation of Three OAM Modes by Using a RLSA Fed by a Waveguide Circuit for 60 GHz-band Radiative Near-field Region OAM Multiplexing","X. Xu; A. Mazzinghi; A. Freni; J. Hirokawa","Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan; Department of Information Engineering, University of Florence, Florence, Italy; Department of Information Engineering, University of Florence, Florence, Italy; Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1249","1259","This article reports for the first time the design of a 60 GHz planar antenna system for radiative near-field region line-of-sight (LOS) link based on an orbital angular momentum (OAM) multiplexing. The antenna system is composed of a radial line slot array (RLSA) fed by a Butler network, made in post-wall waveguide technology, and located underneath the array. The network can launch different progressive phase states in the RLSA parallel-plate waveguide (PPW) to radiate three different OAM beams. To focalize each beam in the radiative near region, the use of a modified Laguerre–Gaussian aperture distribution is proposed to extend the range where the link is guaranteed. The design concept has been verified by prototyping and testing a 20 free-space wavelengths’ radius antenna. The measurements show that the proposed antenna can generate simultaneously the three OAM-mode states  $n =0$ , −1, and +1.","1558-2221","","10.1109/TAP.2020.3016428","Ente Cassa di Risparmio di Firenze(grant numbers:2014.0956A2202.3935); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9171501","60 GHz radiative near-field region communication;array antenna;orbital angular momentum (OAM) multiplexing;post-wall waveguide;radial line slot antenna (RLSA)","Antenna arrays;Slot antennas;Apertures;Antenna measurements;Multiplexing;Substrate integrated waveguides","","27","","32","IEEE","19 Aug 2020","","","IEEE","IEEE Journals"
"Quadrilateral Spatial Diversity Circularly Polarized MIMO Cubic Implantable Antenna System for Biotelemetry","V. Kaim; B. K. Kanaujia; K. Rambabu","School of Computational and Integrative Sciences, Jawaharlal Nehru University, New Delhi, India; School of Computational and Integrative Sciences, Jawaharlal Nehru University, New Delhi, India; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, Canada",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1260","1272","This article presents a first of its kind, coplanar waveguide (CPW)-fed 3-D multi-input-multi-output (MIMO) ground radiating cubic antenna (CA), implantable in the human upper arm for biotelemetry applications. The four antenna elements are circular in shape and loaded with a pair of slots to obtain circular polarization (CP). It excites diversified CP radiation in Industrial, Scientific, and Medical (ISM) band 2.45 and 5.8 GHz in orthogonal space to establish communication between the human body moving in random directions and base-station. The overall dimensions of the proposed antenna are 15 × 15 × 15 mm3. Monitoring circuit PCB is placed at the top, and the bottom side of the cube and central hollow space is filled with a dry solid phantom for impedance matching. The CA is simulated in the vicinity of the canonical arm tissue model in HFSS software and examined in a realistic human model. The far-field gain is -18.5 dB with -32 dB isolation between elements. The CA is fabricated, and measurements are carried out in skin-fat-muscle phantom and minced pork. Simulated results closely match with measured results. The results show that the proposed CA is polarization and 3-D orientation insensitive and provides good MIMO properties. The low SAR value of the CA allows maximum transmit power of 5.81 mW, makes it a suitable choice to transfer high data rate (200 Mb/s) to an external antenna of diverse polarization. These features make CA an attractive solution for real-time healthcare applications.","1558-2221","","10.1109/TAP.2020.3016483","Council of Scientific and Industrial Research (CSIR)(grant numbers:SRF Grant-09/263 (1181)/2019-EMR-I); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9171470","3-D multi-input-multi-output (MIMO);circular polarization (CP);cubic antenna (CA);data telemetry;external antenna (EA);implantable antenna;Industrial, Scientific, and Medical (ISM) band;polarization diversity;spatial diversity","Antennas;MIMO communication;Wireless communication;Biomedical telemetry;Three-dimensional displays;Phantoms;Resonant frequency","","61","","42","IEEE","19 Aug 2020","","","IEEE","IEEE Journals"
"Circular Polarized Square Slot Antenna Based on Slow-Wave Substrate Integrated Waveguide","A. T. Ho; E. Pistono; N. Corrao; P. Ferrari","Institute of Microelectronics Electromagnetism and Photonics (IMEP-LAHC), Grenoble INP, Université Grenoble Alpes, Grenoble, France; RFIC-Lab, Grenoble INP, Université Grenoble Alpes, Grenoble, France; Institute of Microelectronics Electromagnetism and Photonics (IMEP-LAHC), Grenoble INP, Université Grenoble Alpes, Grenoble, France; RFIC-Lab, Grenoble INP, Université Grenoble Alpes, Grenoble, France",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1273","1282","The design of a compact substrate integrated waveguide (SIW) cavity-backed circular-polarized antenna using a slow wave structure is proposed in PCB technology. Based on a multilayer substrate, this topology includes internal metallized blind via holes connected to the bottom conductive plane, inducing the physical separation of electric and magnetic fields in the SIW cavity. Hence, a slow wave effect is obtained, allowing a 47% reduction of the antenna cavity in comparison with its classic SIW antenna counterpart. Moreover, by asymmetrically inserting an inductive via into the patch region, a degenerated mode allows both a circular polarization and an enlargement of impedance bandwidth. Measurements and simulations are in good agreement in terms of radiation pattern and circular polarization with a return loss of 15 dB and a gain of 4.8 dBic.","1558-2221","","10.1109/TAP.2020.3030933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234052","Cavity-backed slot antenna (CBSA);circular polarization;miniaturization;slow wave structure;standard PCB process;substrate integrated waveguide (SIW)","Slot antennas;Microstrip antennas;Electric fields;Microstrip;Polarization;Magnetic fields","","14","","28","IEEE","20 Oct 2020","","","IEEE","IEEE Journals"
"A Flipping UHF RFID Sensor-Tag for Metallic Environment Compliant With ETSI/FCC Bands","K. Zannas; H. E. Matbouly; Y. Duroc; S. Tedjini","Grenoble INP, University of Grenoble-Alpes, Grenoble, France; Grenoble INP, University of Grenoble-Alpes, Grenoble, France; Ampere Laboratory, University of Lyon, UCBL, Villeurbanne, France; Grenoble INP, University of Grenoble-Alpes, Grenoble, France",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1283","1292","A novel dual-band ultrahigh-frequency (UHF) radio frequency identification (RFID) sensor tag, designed to operate on metallic surfaces, is proposed. This particular UHF RFID sensor tag is capable of operating in both the main RFID frequency bands of the European Telecommunications Standards Institute (ETSI) and the Federal Communication Commission (FCC). The dual-band operation of the UHF RFID sensor tag is based on a very simple concept; by flipping the UHF RFID sensor tag on a metallic surface, it can operate either in the ETSI or FCC RFID frequency bands. The impedance and radiation characteristics of the UHF RFID sensor tag are presented with an extensive analysis of the effects of the metallic surface on the UHF RFID sensor tag. In addition, an equivalent model of the UHF RFID sensor tag, which includes the effects of the metallic surface on the sensor tag, is proposed. The UHF RFID sensor tag has a small form factor and presents a satisfying read range of around 3 m for both the operating frequency bands in a metallic environment as well as a read range of 1.4 m when operating in free space.","1558-2221","","10.1109/TAP.2020.3026869","Project “Innov’ Hydro.”; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210848","Internet of Things;radio frequency identification (RFID);RFID tags;sensors;ultrahigh-frequency (UHF) communication","RFID tags;UHF antennas;Surface impedance;Antenna measurements;Impedance","","19","","25","IEEE","1 Oct 2020","","","IEEE","IEEE Journals"
"Reducing the Induction Footprint of Ultra-Wideband Antennas for Ground-Penetrating Radar in Dual-Modality Detectors","W. van Verre; F. J. W. Podd; X. Gao; L. A. Marsh; J. L. Davidson; D. J. Daniels; A. J. Peyton","Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1293","1301","The combination of metal detection (MD) and ground-penetrating radar (GPR) has been successfully deployed to combat the threat from buried antipersonnel landmines. A number of issues arise from the close integration of these two sensing modalities. One issue is the proximity of the metallic GPR antennas to the MD coils, which affects the performance of the MD due to the eddy currents created within the GPR antenna structure. In this article, the effect of traditional solid bowtie antenna design on an MD is investigated, and avenues for the reduction of the eddy currents are explored. Three modifications to the solid bowtie design are proposed and evaluated. This article presents the measurements of the MD response to all four antenna designs using a magnetic induction spectroscopy sensor. It was found that the MD response to the bowtie antenna can be reduced by 91%-98% across the MD operating frequency band, without significantly altering the RF performance, such as reflection and transmission coefficient and radiation pattern.","1558-2221","","10.1109/TAP.2020.3026909","The Sir Bobby Charlton Foundation; Engineering and Physical Sciences Research Council (EPSRC)(grant numbers:EP/N509565/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212616","Bowtie antenna;dual modality;ground-penetrating radar (GPR);magnetic induction spectroscopy;metal detection (MD);multifrequency","Antenna measurements;Ground penetrating radar;Antenna radiation patterns;Solids;Detectors;Landmine detection","","3","","25","CCBY","5 Oct 2020","","","IEEE","IEEE Journals"
"A Novel Dual-Polarized Continuous Transverse Stub Antenna Based on Corrugated Waveguides—Part I: Principle of Operation and Design","M. Śmierzchalski; F. F. Manzillo; M. D. Mastro; N. Capet; B. Palacin; R. Sauleau; M. Ettorre","Univ Rennes, CNRS, Institut d’Electronique et des Technologies du numéRique (IETR), UMR 6164, Rennes, France; Univ Rennes, CNRS, Institut d’Electronique et des Technologies du numéRique (IETR), UMR 6164, Rennes, France; Univ Rennes, CNRS, Institut d’Electronique et des Technologies du numéRique (IETR), UMR 6164, Rennes, France; Antenna Department, Centre National d’Etudes Spatiales (CNES), Toulouse, France; Antenna Department, Centre National d’Etudes Spatiales (CNES), Toulouse, France; Univ Rennes, CNRS, Institut d’Electronique et des Technologies du numéRique (IETR), UMR 6164, Rennes, France; Univ Rennes, CNRS, Institut d’Electronique et des Technologies du numéRique (IETR), UMR 6164, Rennes, France",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1302","1312","Continuous transverse stub (CTS) arrays represent a high-performance and affordable solution for fixed-beam and scanning flat antenna systems, though intrinsically linearly polarized. In these systems, the polarization is controlled using add-on polarization converters or combining cross-connected CTS arrays. This two-part article presents a novel parallel-fed CTS antenna which achieves dual-linear polarization using, instead, a single array and two orthogonally polarized excitation fields. In this article, it is shown that, due to modal coupling, standard parallel-plate waveguides (PPWs) are not suitable as building blocks of the proposed antenna. Therefore, an alternative waveguide, the corrugated PPW (CPPW) is introduced. The dispersion characteristics of such CPPW are investigated. Guidelines to independently design the dispersion properties of the two propagating modes and avoid the excitation of higher order modes are provided. Based on this study, the design and simulated performance of a Ka-band array of eight long slots parallel-fed by a dual-mode CPPW corporate-feed network are described. An extensive experimental validation of the concept is presented in Part II.","1558-2221","","10.1109/TAP.2020.3028236","Centre National d’Etudes Spatiales (CNES); European Union through the European Regional Development Fund; French Region of Brittany, Ministry of Higher Education and Research, Rennes Métropole and Conseil Départemental 35 through the CPER Project STIC and Ondes; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9219203","Aperture antennas;dual-polarization antennas;high-gain antennas;K a-band;satellite communications","Couplings;Dispersion;Junctions;Satellite antennas;Phased arrays","","18","","24","IEEE","9 Oct 2020","","","IEEE","IEEE Journals"
"A Novel Dual-Polarized Continuous Transverse Stub Antenna Based on Corrugated Waveguides—Part II: Experimental Demonstration","M. Śmierzchalski; F. F. Manzillo; M. D. Mastro; N. Capet; B. Palacin; R. Sauleau; M. Ettorre","CNRS, UMR 6164, Institut d’Électronique et des Technologies du numéRique (IETR), Université de Rennes 1, Rennes, France; CNRS, UMR 6164, Institut d’Électronique et des Technologies du numéRique (IETR), Université de Rennes 1, Rennes, France; CNRS, UMR 6164, Institut d’Électronique et des Technologies du numéRique (IETR), Université de Rennes 1, Rennes, France; Antenna Department, Centre National d’Études Spatiales (CNES), Toulouse, France; Antenna Department, Centre National d’Études Spatiales (CNES), Toulouse, France; CNRS, UMR 6164, Institut d’Électronique et des Technologies du numéRique (IETR), Université de Rennes 1, Rennes, France; CNRS, UMR 6164, Institut d’Électronique et des Technologies du numéRique (IETR), Université de Rennes 1, Rennes, France",IEEE Transactions on Antennas and Propagation,"2 Mar 2021","2021","69","3","1313","1323","We present the experimental validation of the dual-mode, polarization-agile parallel-fed continuous transverse stub (CTS) antenna architecture introduced in Part I of this two-part paper. The Ka-band dual-mode CTS array described in Part I is characterized when it radiates in horizontal and vertical polarization. To this end, it is combined with two different quasi-optical beamformers operating in a quasi-transverse electromagnetic (quasi-TEM) and in a quasi-transverse electric (quasi-TE1) mode, respectively. The scanning capabilities of both multibeam antenna systems are demonstrated. The CTS array and its feed network comprising corrugated parallel-plate waveguides (CPPWs) are fabricated by additive manufacturing. Measurements show that the dual-polarized CTS antenna works between 29 and 32 GHz in a field of view of about 45°, achieving a peak gain of 31.3 dBi and very low cross polarization. These promising results pave the way for the realization of dual-circularly polarized beam-scanning antennas with application to broadband and compact Ka-band ground terminals.","1558-2221","","10.1109/TAP.2020.3037809","Centre National d’Études Spatiales (CNES); European Union through the European Regional Development Fund; French Region of Brittany, Ministry of Higher Education and Research, Rennes Métropole and Conseil Départemental 35 through the CPER Project STIC and Ondes; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9263379","Aperture antennas;dual-polarization antennas;multibeam antennas;satellite communications","Antennas;Antenna arrays;Broadband antennas;Optical beams;Aperture antennas;Antenna measurements;Standards","","22","","21","IEEE","18 Nov 2020","","","IEEE","IEEE Journals"
