"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","C1","415","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2017.2658633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7839428","","","","","","","IEEE","1 Feb 2017","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","C2","C2","Provides a listing of the editorial board, current staff, committee members and society officers.","1558-2221","","10.1109/TAP.2017.2658639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7839429","","","","","","","IEEE","1 Feb 2017","","","IEEE","IEEE Journals"
"Active Multiple Feed On-Chip Antennas With Efficient In-Antenna Power Combining Operating at 200–320 GHz","B. Goettel; P. Pahl; C. Kutschker; S. Malz; U. R. Pfeiffer; T. Zwick","Institute of Radio Frequency Engineering and Electronics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Keysight Technologies, Santa Rosa, CA, USA; Muetec Instruments, Seevetal, Germany; Institute of High-Frequency and Communication Technology, University of Wuppertal, Wuppertal, Germany; Institute of High-Frequency and Communication Technology, University of Wuppertal, Wuppertal, Germany; Institute of Radio Frequency Engineering and Electronics, Karlsruhe Institute of Technology, Karlsruhe, Germany",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","416","423","The design and measurement of active multiple-feed on-chip antennas realized in a SiGe seven metal layer backend process are presented for millimeter-wave applications. To prevent the excitation of surface waves, the principle of an integrated lens antenna (ILA) is used. In-antenna power-combining is realized by using a novel concept in which the outputs of two or more parallel differential amplifiers are directly combined in the radiating element itself. The proof-of-concept is shown by characterizing the antennas directly without the amplifiers being connected and by using adequate feeding networks capable of demonstrating high ILA bandwidths. Further, the power-splitting is realized through distributed transformer circuits, which offer high bandwidths at low losses. Different antennas are evaluated in order to attain reflection coefficients better than -10 dB over the entire frequency band of 200-320 GHz. Finally, the power-combining capabilities of such antennas are demonstrated by connecting a four-feed differential antenna to four single stage cascode amplifiers in parallel.","1558-2221","","10.1109/TAP.2016.2634398","DFG within the framework program SPP 1655(grant numbers:ZW 180/11-1 (Real100G.RF)); Helmholtz International Research School for Teratronics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762824","Dielectric lens;H-band;in-antenna power-combining;integrated lens antenna (ILA);millimeter-wave (mm-wave) single-chip integrated circuits;multiple-feed antenna;system-on-chip","Antenna feeds;Impedance;Lenses;Bandwidth;Antenna measurements","","43","","20","IEEE","1 Dec 2016","","","IEEE","IEEE Journals"
"On Maximum Absorption by Lossy Finite-Length Dipole Antennas","O. Markish; Y. Leviatan","Department of Electrical Engineering, Technion-Israel Institute of Technology, Haifa, Israel; Department of Electrical Engineering, Technion-Israel Institute of Technology, Haifa, Israel",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","424","431","Approximate analytical expression is presented for calculating the current flowing along a lossy finite-length dipole antenna illuminated by an obliquely incident plane wave. This current is used to evaluate the total power absorbed, both by the lumped load connected across the antenna terminals and by the lossy material of which the antenna structure is made. An approximate value of the load impedance that maximizes the total absorbed power is then derived. The results are compared against results obtained using a method of moments solution and good agreement is found.","1558-2221","","10.1109/TAP.2016.2642826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7792580","Dipole antenna;electromagnetic wave absorption;lossy antenna","Dipole antennas;Impedance;Method of moments;Absorption;Analytical models;Current distribution","","3","","25","IEEE","21 Dec 2016","","","IEEE","IEEE Journals"
"Planar Compact Square-Ring Tag Antenna With Circular Polarization for UHF RFID Applications","J. -H. Lu; B. -S. Chang","Department of Electronic Communication Engineering, National Kaohsiung Marine University, Kaohsiung, Taiwan; Department of Electronic Communication Engineering, National Kaohsiung Marine University, Kaohsiung, Taiwan",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","432","441","This paper describes a novel compact design of a planar circularly polarized (CP) tag antenna for use in a ultrahigh frequency (UHF) radio frequency identification (RFID) system. Introducing the meander strip into the right-arm of the square-ring structure enables the measured half-power bandwidth of the proposed CP tag antenna to exceed 100 MHz (860-960 MHz), which includes the entire operating bandwidth of the global UHF RFID system. A 3-dB axial-ratio bandwidth of approximately 36 MHz (902-938 MHz) can be obtained, which is suitable for American (902-928 MHz), European (918-926 MHz), and Taiwanese UHF RFID (922-928 MHz) applications. Since the overall antenna dimensions are only 54 × 54 mm2, the proposed tag antenna can be operated with a size that is 64% smaller than that of the tag antennas attached on the safety glass. With a bidirectional reading pattern, the measured reading distance is about 8.3 m. Favorable tag sensitivity is obtained across the desired frequency band.","1558-2221","","10.1109/TAP.2016.2633162","Ministry of Science and Technology, Taiwan(grant numbers:NSC102-2622-E-022-003-CC3,101-2622-E-022-003-CC3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762102","Bidirectional;circularly polarized (CP);ultrahigh frequency radio frequency identification (UHF RFID) tag","Radiofrequency identification;Antenna measurements;UHF antennas;Bandwidth;Impedance;Electric fields","","33","","29","IEEE","29 Nov 2016","","","IEEE","IEEE Journals"
"Mixer-Duplexer-Antenna Leaky-Wave System Based on Periodic Space-Time Modulation","S. Taravati; C. Caloz","Poly-Grames Research Center, École Polytechnique de Montréal, Montreal, QC, Canada; Poly-Grames Research Center, École Polytechnique de Montréal, Montreal, QC, Canada",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","442","452","We present a mixer-duplexer-antenna leaky-wave system based on periodic space-time modulation. This system operates as a full transceiver, where the upconversion and downconversion mixing operations are accomplished via space-time transitions; the duplexing operation is induced by the nonreciprocal nature of the structure, and the radiation operation is provided by the leaky-wave nature of the wave. A rigorous electromagnetic solution is derived for the dispersion relation and field distributions. The system is implemented in the form of a spatio-temporally modulated microstrip leaky-wave structure incorporating an array of subwavelengthly spaced varactors modulated by a harmonic wave. In addition to the overall mixer-duplexer-antenna operation, frequency beam scanning at fixed input frequency is demonstrated as one of the interesting features of the system. A prototype is realized and demonstrated by full-wave and experimental results.","1558-2221","","10.1109/TAP.2016.2632735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7756320","Duplexer;leaky-wave antenna;mixer;nonreciprocity;space-time modulation;transceiver","Frequency modulation;Dispersion;Mixers;Periodic structures;Uplink;Antennas","","170","","41","IEEE","24 Nov 2016","","","IEEE","IEEE Journals"
"Compact EBG-Backed Planar Monopole for BAN Wearable Applications","M. A. B. Abbasi; S. S. Nikolaou; M. A. Antoniades; M. Nikolić Stevanović; P. Vryonides","Department of Electrical Engineering, Frederick University, Nicosia, Cyprus; Department of Electrical Engineering, Frederick University, Nicosia, Cyprus; Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus; School of Electrical Engineering, University of Belgrade, Belgrade, Serbia; Department of Electrical Engineering, Frederick University, Nicosia, Cyprus",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","453","463","This paper presents a planar monopole backed with a 2 × 1 array of electromagnetic bandgap (EBG) structures. The reflection phase of a single EBG unit cell has been studied and exploited toward efficient radiation of a planar monopole antenna, intended for wearable applications. The shape of the EBG unit cell and the gap between the ground and the EBG layer are adjusted so that the antenna operates at 2.45 GHz. The proposed antenna retains its impedance matching when placed directly upon a living human subject with an impedance bandwidth of 5%, while it exhibits a measured gain of 6.88 dBi. A novel equivalent array model is presented to qualitatively explain the reported radiation mechanism of the EBG-backed monopole. The proposed antenna is fabricated on a 68 × 38 × 1.57 mm3 board of semiflexible RT/duroid 5880 substrate. Detailed analysis and measurements are presented for various cases when the antenna is subjected to structural deformation and human body loading, and in all cases, the EBG-backed monopole antenna retains its high performance. The reported efficient and robust radiation performance with very low specific absorption rate, compact size, and high gain make the proposed antenna a superior candidate for most wearable applications used for off-body communication.","1558-2221","","10.1109/TAP.2016.2635588","European Union through the Erasmus Mundus INTACT Doctorate Level Mobility program; COST Action Number IC1102 Versatile, Integrated, and Signal-aware Technologies for Antennas for Short-Term-Scientific-Mission Grant; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7765040","Antenna;biomedical;electromagnetic band-gap (EBG);planar monopole;wearable","Periodic structures;Metamaterials;Antenna arrays;Reflection;Microstrip antennas;Reflector antennas","","162","","43","IEEE","2 Dec 2016","","","IEEE","IEEE Journals"
"Metamaterial-Based Thin Planar Lens Antenna for Spatial Beamforming and Multibeam Massive MIMO","M. Jiang; Z. N. Chen; Y. Zhang; W. Hong; X. Xuan","Shanghai Key Laboratory of Electromagnetic Environment Effects for Aerospace Vehicle, Shanghai, China; Department of Electrical Engineering, National University of Singapore, Singapore; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; Shanghai Key Laboratory of Electromagnetic Environment Effects for Aerospace Vehicle, Shanghai, China",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","464","472","A metamaterial (MTM)-based thin planar lens antenna is proposed for spatial beamforming and multibeam massive multiple-input multiple-output systems. The antenna consists of a planar lens and a linear array of receive/transmit elements. To lower the insertion and reflection loss, the lens is formed by the two-layered ultrathin MTM-based surface separated with air and fed by substrate integrated waveguide-fed stacked-patch antennas. The effects of the focal-to-diameter ( f/D) on the power distribution of the lens are investigated to work out a design method. A planar lens antenna fed with seven elements is, for example, designed to operate at 28-GHz bands. The measured results show that the proposed antenna can achieve a scanning coverage of ±27° with a gain tolerance of 3.7 dB and a maximum gain of 24.2 dBi with an aperture efficiency of 24.5% over the operating bandwidth of 26.6-29 GHz. The lens antenna also features the advantages of compact size, low cost, lightweight, simple feeding network, and easy integration with other circuits for the next generation mobile communication and radar systems.","1558-2221","","10.1109/TAP.2016.2631589","Natural Science Foundation of Shanghai(grant numbers:16ZR1445700,16ZR1445800); NSFC(grant numbers:61302019); NSF of Jiangsu province(grant numbers:BK2012323); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7752892","28-GHz;lens antenna;metamaterial (MTM);multibeam;multiple-input and multiple-output (MIMO);spatial beamforming;substrate integrated waveguide (SIW)","Lenses;Substrates;Antenna arrays;MIMO;Array signal processing;Surface waves","","293","","36","IEEE","22 Nov 2016","","","IEEE","IEEE Journals"
"Optimal Performance of Epidermal Antennas for UHF Radio Frequency Identification and Sensing","S. Amendola; G. Marrocco","Pervasive Electromagnetic Lab, University of Roma Tor Vergata, Roma, Italy; Pervasive Electromagnetic Lab, University of Roma Tor Vergata, Roma, Italy",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","473","481","Skin-mounted electronics is the new frontier for unobtrusive body-centric monitoring systems. In designing the wireless devices to be placed in direct contact with the human skin, the presence of the lossy body cannot be ignored because of strong electromagnetic interactions. In this paper, the performance of epidermal antennas, for application to radio frequency identification (RFID) links in the UHF band, was investigated by means of numerical simulations and laboratory tests on fabricated prototypes. The analysis demonstrates the existence of an optimal size of the antennas (from 3 to 6 cm for loops and from 6 to 15 cm for dipoles) and of upper bounds in the achievable radiation gain (less than -10 dB in the case of 0.5 mm thick application substrates) as a consequence of the balance between the two opposing mechanisms of radiation and loss. This behavior, which is controlled by the hosting medium, does not depend on the antenna shape, even if the loop layout permits considerably minimizing the device size. Even the conductivity of the antenna trace plays only a second-order role; low-cost inkjet printable paints with conductivity higher than 104 S/m are suitable to provide radiation performance comparable with the performance of copper-made antennas. Starting from the investigation of the above cited physical phenomena, including the effect of common classes of suitable substrate membranes, guidelines are finally derived for the optimal design of real RFID epidermal antennas.","1558-2221","","10.1109/TAP.2016.2639829","University of Roma Tor Vergata under the Consolidate the Foundation program: RADIOSKIN; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7782835","Body sensor network;epidermal antennas;radio frequency identification (RFID);skin sensor;UHF RFID tags;wireless sensor","Dipole antennas;Epidermis;UHF antennas;Shape;Layout","","44","","26","IEEE","14 Dec 2016","","","IEEE","IEEE Journals"
"Compact Crossed-Dipole Antennas Loaded With Near-Field Resonant Parasitic Elements","S. X. Ta; K. Lee; I. Park; R. W. Ziolkowski","Department of Electrical and Computer Engineering, Ajou University, Suwon, South Korea; Department of Electrical and Computer Engineering, Ajou University, Suwon, South Korea; Department of Electrical and Computer Engineering, Ajou University, Suwon, South Korea; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ, USA",IEEE Transactions on Antennas and Propagation,"1 Feb 2017","2017","65","2","482","488","Two compact planar crossed-dipole antennas loaded with near-field resonant parasitic (NFRP) elements are reported. The NFRP and crossed-dipole elements are designed for the desired circularly polarized (CP) radiation. By placing the NFRP element over the driven element at angles of 0° and 45°, respectively, dual-band and broadband CP antennas are realized. All radiating elements of antennas are 35 mm × 35 mm × 0.508 mm (0.187 λ0 × 0.187λ0 × 0.0027λ0 at 1.6 GHz) in size. The dual-band CP antenna has a measured |S11| <; -10-dB bandwidth of 226 MHz (1.473-1.699 GHz) and measured 3-dB axial ratio (AR) bandwidths of 12 MHz (1.530-1.542 GHz) and 35 MHz (1.580-1.615 GHz) with minimum AR CP frequencies of 1.535 GHz (AR = 0.26 dB) and 1.595 GHz (AR = 2.08 dB), respectively. The broadband CP antenna has a measured |S11| <; -10-dB bandwidth of 218 MHz (1.491-1.709 GHz) and a 3-dB AR bandwidth of 145 MHz (1.490-1.635 GHz). These compact antennas yield bidirectional electromagnetic fields with high radiation efficiency across their operational bandwidths.","1558-2221","","10.1109/TAP.2016.2633226","Ajou University research fund2655024; National Research Foundation of Korea grant funded by the Korea government(grant numbers:2016R1A2B100932); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7765125","Broadband;circular polarization;crossed dipole;dual-band;near-field resonant parasitic (NFRP) elements","Dipole antennas;Dual band;Antenna measurements;Bandwidth;Resonant frequency;Broadband antennas","","23","","16","IEEE","2 Dec 2016","","","IEEE","IEEE Journals"
