"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","C1","1002","Presents the table of contents for this issue of this magazine.","1558-2221","","10.1109/TAP.2017.2663278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7867878","","","","","","","IEEE","1 Mar 2017","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","C2","C2","Provides a listing of the editorial board, current staff, committee members and society officers.","1558-2221","","10.1109/TAP.2017.2663327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7867901","","","","","","","IEEE","1 Mar 2017","","","IEEE","IEEE Journals"
"Variance as a Proxy for Line Source Beamwidth","J. L. Young; C. D. Wilson","School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1003","1014","The concept of variance is invoked as a means to quantify robustly the spread of a radiation power pattern. A precise definition for variance is given in the context of Heisenberg's uncertainty principle. A methodology is provided to quantify the variance exactly and in closed form using autocorrelation and convolution integrals. Several examples are provided to demonstrate both the power of the variance definition and the straightforwardness of the mathematical process. All mathematical results provided are new and unreported in the open literature. Additionally, a new Heisenberg product is formulated that is a relevant addition to the theory of line source radiation. Data obtained from numerical integration are provided to validate the closed-form analytical results derived herein.","1558-2221","","10.1109/TAP.2016.2647583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7807299","Autocorrelation;beamwidth;convolution;Helmholtz operator;line source;Parseval’s identity;radiated power;variance","Current distribution;Correlation;Antennas;Fourier transforms;Convolution;Density measurement","","6","","12","IEEE","5 Jan 2017","","","IEEE","IEEE Journals"
"Near-Field Modular Antenna Concept With Configurable Reading Area for RFID Applications","M. Daiki; E. Perret","IES - Institut d’Electronique et des Systèmes, Montpellier, France; Institut Universitaire de France, Paris, France",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1015","1025","This paper presents a near-field antenna with significant reading area that is reconfigurable. This antenna is used to realize near-field radio frequency identification technology in the UHF band (UHF RFID) reader. The antenna is printed on a flexible plastic substrate and then cut to the desired dimensions to be positioned over the area where it is desired to carry out the reading of near-field UHF RFID tags. This new concept of configurable antenna on demand, which is cut to fix the reading zone, shows extremely modular characteristics and can be simply implanted in a real environment. The performances of different configurations of the antenna that tell about different reading surfaces are presented. Significant reading surfaces never obtained before for near-field UHF RFID tags (1 × 1 cm2) up to 42 × 76 cm2 with a minimum range of 15 cm for the 868 MHz band are reported. Reading areas in three dimensions of such antennas are characterized experimentally with commercial tags to confirm the performances in a real environment.","1558-2221","","10.1109/TAP.2016.2645787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7801000","Configurable;magnetic field;meander dipoles;near-field antenna;radio frequency identification technology in the UHF band (UHF RFID)","Magnetic fields;Dipole antennas;UHF antennas;Substrates;RFID tags","","12","","31","IEEE","28 Dec 2016","","","IEEE","IEEE Journals"
"A Compact, Capacitively Fed UWB Antenna With Monopole-Like Radiation Characteristics","M. Li; N. Behdad","Department of Electrical and Computer Engineering, University of Wisconsin–Madison, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin–Madison, Madison, WI, USA",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1026","1037","A compact, ultrawideband (UWB) antenna occupying a cylindrical volume and providing omnidirectional monopole-like radiation is introduced. The antenna consists of two closely placed 3-D loops, two parasitic small loops, and a circular top hat. Two strip-shaped probes, each coupling with one loop, are used to feed the antenna in common mode. UWB operation is achieved by taking advantage of the magnetic coupling of the parallel-fed 3-D loops. Small electrical dimensions of the antenna are due to the special capacitive proximity feeding scheme and the presence of the top hat. A prototype with 4.1:1 bandwidth is designed, fabricated, and characterized. The antenna demonstrates a VSWR better than 2:1 and monopole-like omnidirectional radiation characteristics across this entire band. It occupies a cylindrical volume with a diameter of 0.14λmin and a height of 0.09λmin, where λmin is the free-space wavelength at the lowest frequency of operation. The antenna has a kmina = 0.73, where kmin is the wavenumber at its lowest frequency of operation. The fabricated prototype is demonstrated to have a lowest frequency of operation that is only 10% above the theoretical limits on UWB antennas. Further miniaturization of the antenna using a spherical top hat is also examined and demonstrated to be capable of reducing kmina values down to 0.60.","1558-2221","","10.1109/TAP.2016.2641925","Office of Naval Research(grant numbers:N00014-15-1-2207,N00014-16-1-2098); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7790884","Broadband antennas;electrically small antennas;omnidirectional antennas;ultrawideband (UWB) antennas","Ultra wideband antennas;Ports (Computers);Antenna feeds;Bandwidth;Impedance","","52","","35","IEEE","19 Dec 2016","","","IEEE","IEEE Journals"
"A Wideband Millimeter-Wave Circularly Polarized Antenna With 3-D Printed Polarizer","K. X. Wang; H. Wong","State Key Laboratory of Millimeter Waves, City University of Hong Kong, Hong Kong; State Key Laboratory of Millimeter Waves, City University of Hong Kong, Hong Kong",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1038","1046","This paper presents a wideband circularly polarized millimeter-wave (mmw) antenna design. We introduce a novel 3-D-printed polarizer, which consists of several air and dielectric slabs to transform the polarization of the antenna radiation from linear to circular. The proposed polarizer is placed above a radiating aperture operating at the center frequency of 60 GHz. An electric field, E, radiated from the aperture generates two components of electric fields, Ex and Ey . After passing through the polarizer, both Ex and Ey fields can be degenerated with an orthogonal phase difference which results in having a wide axial ratio bandwidth. The phase difference between Ex and Ey is determined by the incident angle φ, of the polarization of the electric field to the polarizer as well as the thickness, h, of the dielectric slabs. With the help of the thickness of the polarizer, the directivity of the radiation pattern is increased so as to devote high-gain and wideband characteristics to the antenna. To verify our concept, an intensive parametric study and an experiment were carried out. Three antenna sources, including dipole, patch, and aperture antennas, were investigated with the proposed 3-D-printed polarizer. All measured results agree with the theoretical analysis. The proposed antenna with the polarizer achieves a wide impedance bandwidth of 50% from 45 to 75 GHz for the reflection coefficient less than or equal -10 dB, and yields an overlapped axial ratio bandwidth of 30% from 49 to 67 GHz for the axial ratio ≤ 3 dB. The maximum gain of the antenna reaches to 15 dBic. The proposed methodology of this design can apply to applications related to mmw wireless communication systems. The ultimate goal of this paper is to develop a wideband, high-gain, and low-cost antenna for the mmw frequency band.","1558-2221","","10.1109/TAP.2016.2647693","Research Grants Council of the Hong Kong SAR, China(grant numbers:CityU11216915); National Science and Technology Major Project(grant numbers:2015ZX03001006); Fundamental Research Program of Shenzhen City(grant numbers:JCYJ20140509155229810); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805271","3-D printed antenna;circularly polarized (CP) antenna;dielectric polarizer;gain enhancement;millimeter-wave (mmw) antenna","Dielectrics;Bandwidth;Dipole antennas;Three-dimensional displays;Polarization;Broadband antennas","","138","","31","IEEE","4 Jan 2017","","","IEEE","IEEE Journals"
"Dual-Band Half-Elliptic Hoof Antenna With Mathieu Function for a Femto-Cell Network","D. Kwon; S. -T. Khang; T. -D. Yeo; I. -J. Hwang; D. -J. Lee; J. -W. Yu; W. -S. Lee","Electronics and Telecommunications Research Institute, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electronic Engineering/Engineering Research Institute, Gyeongsang National University, Jinju, South Korea",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1047","1054","The design of a half-elliptic hoof antenna for a femto-cell network in a multi-input multioutput system is proposed. The proposed half-elliptic hoof antenna incorporates half-elliptic surfaces, and has multiresonance frequencies in its TM modes. The half-elliptic design of the proposed antenna resonates with two main current paths, and the resonant frequency of each mode can be calculated using the Mathieu function. Moreover, an additional resonator is inserted between the half-elliptic patch and a ground to obtain additional resonance frequency and a wider bandwidth on the high band. The proposed antenna covers the frequency bands from 880 to 960 MHz and from 1710 to 2170 MHz for Global System for Mobile Communications (GSM)/Digital Cellular System (DCS)/Personal Communications Service (PCS)/International Mobile Telecommunications (IMT) with a peak gain of 6.8 dBi. To validate the design of the proposed antenna, the analysis of the antenna using the simulated and measured results is presented and discussed.","1558-2221","","10.1109/TAP.2016.2647679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805238","Antennas;microwave antennas;multifrequency antennas;TM mode","Resonant frequency;Antenna radiation patterns;Elliptic curves;Antenna measurements;Manganese;Bandwidth","","6","","23","IEEE","4 Jan 2017","","","IEEE","IEEE Journals"
"A Low-Profile Aperture-Coupled Microstrip Antenna With Enhanced Bandwidth Under Dual Resonance","N. -W. Liu; L. Zhu; W. -W. Choi; X. Zhang","Department of Electrical and Computer Engineering, University of Macau, Macau, China; Department of Electrical and Computer Engineering, University of Macau, Macau, China; Department of Electrical and Computer Engineering, University of Macau, Macau, China; Department of Electrical and Computer Engineering, University of Macau, Macau, China",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1055","1062","A low-profile aperture-coupled microstrip patch antenna (MPA) using the TM10 and TM30 resonant modes to enhance the impedance bandwidth is proposed in this paper. Based on the cavity model for a square MPA, the TM10 and TM30 modes as well as both higher odd-order and even-order modes between them can be characterized. In order to combine the dual radiative resonant modes for a wide impedance bandwidth, a rectangular radiating patch with an aperture-coupled feeder is employed and theoretically investigated at first, aiming to demonstrate that all of the undesired modes between them can be removed effectively. After that, by loading the shorting pins properly underneath the patch, the resonant frequency of TM10 mode is shown to progressively turn up with slight effect on that of TM30 mode. As a result, these two radiative modes can be allocated in proximity to each other, resulting in a wide impedance bandwidth with a stable radiation pattern and the same far-field polarization. Moreover, the principal parameters of the MPA have been extensively studied in order to investigate the sensitivity in input impedance of the aperture-fed patch antenna. Finally, the proposed antenna is fabricated and measured. Simulated and measured results are found in good agreement with each other and illustrate that the antenna achieves a wide impedance bandwidth of about 15.2% in fraction or 2.32-2.70 GHz under |S11| <; -10 dB, while keeping a low profile property with the height of 0.032 free-space wavelength. Besides, a stable gain varied from 3 to 6.8 dBi within the whole operating band is also obtained.","1558-2221","","10.1109/TAP.2017.2657486","National Natural Science Foundation of China through General Program(grant numbers:61571468); University of Macau through Multi-Year Research Grants(grant numbers:MYRG2015-00010-FST,MYRG2014-00126-FST); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7831421","Aperture-coupled antenna;dual resonant modes;shorting pin;wide bandwidth","Bandwidth;Resonant frequency;Impedance;Pins;Microstrip antennas;Microstrip","","212","","21","IEEE","24 Jan 2017","","","IEEE","IEEE Journals"
"Low-Profile, Electrically Small, Huygens Source Antenna With Pattern-Reconfigurability That Covers the Entire Azimuthal Plane","M. -C. Tang; B. Zhou; R. W. Ziolkowski","College of Communication Engineering, Chongqing University, Chongqing, China; State Key Laboratory of Millimeter Waves, Nanjing, China; Department of Electrical and Computer Engineering, The University of Arizona, Tucson, AZ, USA",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1063","1072","A pattern-reconfigurable, low-profile, efficient, electrically small, near-field resonant parasitic (NFRP), Huygens source antenna is presented. The design incorporates both electric and magnetic NFRP elements. The electric ones are made reconfigurable by the inclusion of a set of p-i-n diodes. By arranging these electric and magnetic NFRP elements properly, a set of three Huygens sources are attained, each covering a 120° sector. Pattern reconfigurability is obtained by switching the diodes on or off; it encompasses the entire 360° azimuth range. A prototype was fabricated and tested. The numerical and experimental studies are in good agreement. The experimental results indicate that in each of its instantaneous states at f0 = 1.564 GHz, the antenna provides uniform peak realized gains, front-toback ratios, and radiation efficiencies, respectively, as high as 3.55 dBi, 17.5 dB, and 84.9%, even though it is electrically small: ka = 0.92, and low profile: 0.05 λ0.","1558-2221","","10.1109/TAP.2016.2647712","National Natural Science Foundation of China(grant numbers:61471072); Graduate Scientific Research and Innovation Foundation of Chongqing, China(grant numbers:CYB16047); Chongqing Post-Doctoral Special Funding Project(grant numbers:xm2016022); China Post-Doctoral Science Foundation(grant numbers:2016M590860); opening subject of the State Key Laboratory of Millimeter Waves(grant numbers:K201732); Australian Research Council(grant numbers:DP160102219); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7815297","Electrically small antennas (ESAs);Huygens source antennas;low-profile antennas;near-field resonant parasitic (NFRP) elements;pattern-reconfigurable antennas","Dipole antennas;Antenna radiation patterns;Transmission line antennas;Dielectric resonator antennas;Microstrip antenna arrays;Finite element analysis","","81","","44","IEEE","16 Jan 2017","","","IEEE","IEEE Journals"
"Multivariate Adaptive Sampling of Parameterized Antenna Responses","N. Mutonkole; D. I. L. de Villiers","Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, South Africa; Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, South Africa",IEEE Transactions on Antennas and Propagation,"1 Mar 2017","2017","65","3","1073","1080","We present a robust method to adaptively construct parameterized models of the full radiation patterns of antennas and the associated S-parameters. The method sequentially selects points (geometric parameters of the antenna and frequency) such that an accurate model is obtained over a constrained multivariate parameter space. The algorithm consists of a balance between exploration and exploitation of the parameter space, resulting in a near optimal coverage of the design space, with some emphasis being placed in regions of the parameter space where the patterns or S-parameters vary rapidly. In addition, the technique is equipped with a measure of absolute error control. The proposed method is validated through pertinent numerical examples.","1558-2221","","10.1109/TAP.2017.2653761","South African Research Chair Initiative of the Department of Science and Technology; NRF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7819515","Adaptive sampling;antenna radiation patterns;modeling","Antenna radiation patterns;Adaptation models;Computational modeling;Scattering parameters;Adaptive arrays;Aerospace electronics","","8","","29","IEEE","16 Jan 2017","","","IEEE","IEEE Journals"
