"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","C1","1890","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2015.2427811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100969","","","","","","","IEEE","1 May 2015","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation publication information","",,IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication. ","1558-2221","","10.1109/TAP.2015.2428495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100979","","","","","","","IEEE","1 May 2015","","","IEEE","IEEE Journals"
"Miniature Folded Patch GPS Antenna for Vehicle Communication Devices","H. -M. Chen; Y. -F. Lin; C. -H. Chen; C. -Y. Pan; Y. -S. Cai","National Kaohsiung University of Applied Sciences, Institute of Photonics and Communications, Kaohsiung, Taiwan; National Kaohsiung University of Applied Sciences, Institute of Photonics and Communications, Kaohsiung, Taiwan; Air Force Academy, Department of Avionics Engineering, Kaohsiung, Taiwan; Department of Electronic Engineering, National Kaohsiung University of Applied Sciences, Kaohsiung, Taiwan; National Kaohsiung University of Applied Sciences, Institute of Photonics and Communications, Kaohsiung, Taiwan",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1891","1898","A novel miniature folded square patch antenna is proposed and developed for Global Positioning System (GPS) receivers. Four different lengths of meander strips connected to the four edges of the square patch of a single coaxial-feed square patch antenna are folded to obtain a circularly polarized antenna. Properly positioning the coaxial feed on the square patch excites two orthogonal resonant modes with a 90 ° phase difference and achieves a pure circular polarization. Conventional antennas for roof-mounted vehicle communication devices use commercially available ceramic corner-truncated patches whereas the proposed GPS antenna is designed to use a less expensive and more compact FR4 patch. Experiments also showed that mounting the proposed GPS antenna in different locations on the roof of a vehicle had little effect on circular polarization radiation. The fabricated prototype revealed an impedance bandwidth of 2.1% and a 3-dB axial-ratio bandwidth approximating 0.76% at a GPS frequency of 1575 MHz. Experiments confirmed that the characteristics of the proposed antenna were consistent with the simulation results.","1558-2221","","10.1109/TAP.2014.2382680","National Science Council of Taiwan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6990547","Circular polarization (CP) radiation;circularly polarized antenna;folded patch antenna;global positioning system;vehicle communication devices","Resonant frequency;Global Positioning System;Patch antennas;Vehicles;Polarization;Substrates","","22","","17","IEEE","18 Dec 2014","","","IEEE","IEEE Journals"
"Bandwidth Behavior and Improvement of Miniature Cavity Antennas With Broadside Radiation Pattern Using a Metasurface","M. Martinis; K. Mahdjoubi; R. Sauleau; S. Collardey; L. Bernard","Institutd’Electronique et des Télécommunications de Rennes—UMR CNRS 6164, Rennes, France; Institutd’Electronique et des Télécommunications de Rennes—UMR CNRS 6164, Rennes, France; Institutd’Electronique et des Télécommunications de Rennes—UMR CNRS 6164, Rennes, France; Institutd’Electronique et des Télécommunications de Rennes—UMR CNRS 6164, Rennes, France; French-German Research Institute of Saint-Louis (ISL), Saint-Louis, France",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1899","1908","Several transmission line models of cavity antennas in an infinite ground plane are presented. Shorted square waveguides of side a, opening into a half space are considered as cavities. Predictions of bandwidth behavior from the models are compared to the theoretical bound on Q and predicted maximum bandwidth determined using the scattering approach. We demonstrate in which case the two approaches give the same bound and determine the minimum Q of such antennas to be 0.283 (a/λ0) when (a/λ0) <; 0.35. For several example aperture sizes, predicted maximum bandwidth versus cavity height is shown in the ground plane and compared with simulation results for patch antennas in cavities. Finally, the physical design of a new type of small cavity antennas capable of reaching the predicted maximum bandwidth is presented. Additionally, we show measurement results from a prototype of such an antenna which can be considered as a metasurface-inspired antenna.","1558-2221","","10.1109/TAP.2015.2405074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7046264","Aperture admittance;bandwidth;cavity antenna;cavity backed patch antenna;Q factor;reactive impedance surface;metasurface;Aperture admittance;bandwidth;cavity antenna;cavity backed patch antenna;metasurface;Q factor;reactive impedance surface (RIS)","Cavity resonators;Bandwidth;Apertures;Patch antennas;Permittivity;Admittance","","17","","17","IEEE","20 Feb 2015","","","IEEE","IEEE Journals"
"An Epsilon-Near-Zero Total-Internal-Reflection Metamaterial Antenna","E. Forati; G. W. Hanson; D. F. Sievenpiper","Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA; Department of Electrical and Computer Engineering, University of Wisconsin-Milwaukee, Milwaukee, WI, USA; Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1909","1916","The total-internal-reflection (TIR) principle and the concept of an epsilon-near-zero (ENZ) material are combined to form an antenna exhibiting sum and difference patterns with good impedance properties. The ENZ material has been realized using a uniaxial wire medium (WM) metamaterial, and the departure from the behavior of an ideal ENZ material is discussed. The radiation pattern of the fabricated antennas has been measured and compared with simulation results.","1558-2221","","10.1109/TAP.2015.2405559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7045497","Total internal reflection;epsilon near zero;radiation pattern;Antenna;epsilon-near-zero;radiation pattern;total internal reflection (TIR);wire medium (WM)","Wires;Antenna radiation patterns;Materials;Arrays;Dielectrics;Plasmas;Permittivity","","25","","36","IEEE","19 Feb 2015","","","IEEE","IEEE Journals"
"Compact MIMO Antenna for Portable UWB Applications With Band-Notched Characteristic","L. Liu; S. W. Cheung; T. I. Yuk","Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong; Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong; Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1917","1924","A multiple-input-multiple-output (MIMO) band-notched antenna with a compact size of only 22 × 36 mm2 is proposed for portable ultrawideband (UWB) applications. The antenna consists of two square monopole-antenna elements, a T-shaped ground stub, a vertical slot cut on the T-shaped ground stub to reduce mutual coupling, and two strips on the ground plane to create a notched frequency band. Simulation and measurement are used to study the antenna performance in terms of impedance matching, isolation between the two input ports, radiation pattern, efficiency, peak gain, and envelope correlation coefficient. Results show that the antenna can operate from 3.1 to more than 11 GHz with a notched band in 5.15-5.85 GHz. In the center notched frequency, the efficiency drops to 7%, indicating a good interference suppression performance. The mutual coupling is less than -15 and the envelope correlation coefficient is less than 0.1. The performances of the MIMO antenna when installed on a PCB with a standard size, with an USB connector and device housing, are also studied. Results show that the proposed MIMO antenna is a good candidate for portable UWB applications.","1558-2221","","10.1109/TAP.2015.2406892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7047684","ultrawideband (UWB);MIMO;band notch;small antenna;Band notch;multiple-input-multiple-output (MIMO);small antenna;ultrawideband (UWB)","MIMO;Antenna measurements;Ultra wideband antennas;Slot antennas;Antenna radiation patterns;Mutual coupling","","195","","23","IEEE","24 Feb 2015","","","IEEE","IEEE Journals"
"Body-Insensitive Multimode MIMO Terminal Antenna of Double-Ring Structure","K. Zhao; S. Zhang; K. Ishimiya; Z. Ying; S. He","School of Electrical Engineering, KTH-Royal Institute of Technology, Stockholm, Sweden; Antennas, Propagation, and Radio Networking Section, Department of Electronic Systems, Faculty of Engineering and Science, Aalborg University, Aalborg, Denmark; Sony Mobile Communications, Tokyo, Japan; Research and Technology, Corporate Technology Office, Sony Mobile Communications AB, Lund, Sweden; School of Electrical Engineering, KTH-Royal Institute of Technology, Stockholm, Sweden",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1925","1936","In this paper, we propose a novel multimode multi-input multi-output (MIMO) antenna system composed of a dual-element MIMO cellular antenna and dual-element MIMO Wi-Fi antenna for mobile terminal applications. The antenna system has a double-ring structure and can be integrated with the metal frame of mobile terminals. With the multimode excitation, the MIMO cellular antenna can operate at 830-900 MHz, 1700-2200 MHz, and 2400-2700 MHz, for 2G, 3G, and LTE bands, respectively. The MIMO Wi-Fi antenna can cover two Wi-Fi bands from 2.4 to 2.5 GHz and from 5.2 to 5.8 GHz. The effect of a user's body on the MIMO cellular antenna is investigated on CTIA standard phantoms and a real user. Since our antenna mainly operates in the loop mode, it has a much lower efficiency loss than conventional mobile antennas in both talking and data modes. Our theoretical analysis and experiments have shown that our design has low body loss and an attractive industrial design.","1558-2221","","10.1109/TAP.2015.2408617","Swedish VRR(grant numbers:621-2011-4620); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7054514","MIMO antenna;LTE;Wi-Fi;mobile terminal;loop antenna;body effect;Body effect;long term evolution (LTE);loop antenna;mobile terminal;multi-input multi-output (MIMO) antenna;Wi-Fi","MIMO;IEEE 802.11 Standards;Mobile antennas;Mobile communication;Metals","","37","","30","IEEE","4 Mar 2015","","","IEEE","IEEE Journals"
"Planar High-Gain Circularly Polarized Element Antenna for Array Applications","Z. -C. Hao; X. Liu; X. Huo; K. -k. Fan","State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1937","1948","This paper proposes a planar high-gain circularly polarized element antenna that can be used for array applications. The substrate-integrated waveguide (SIW) cavity is designed to support dual-resonant modes, the TE120-like and TE210-like modes, for the implementation of circularly polarized radiation performance. Four rectangular radiation slots and a large perturbation, introduced by inserting a metallic via-brick into the SIW cavity, are deployed to achieve a high simulated gain of 10.28 dBi at 6.65 GHz for the proposed element. As a demonstration of an array application, a 4 × 4 array antenna is designed using the proposed element with a compact beam-forming network. Experiments are carried out to verify the designed prototypes. The measured peak gains of the designed element and array antennas are 9.6 and 20.1 dBi, respectively, which include the loss from SMA connectors. Good agreement between simulated and measured results is obtained.","1558-2221","","10.1109/TAP.2015.2402293","Specialized Research Fund for the Doctoral Program of Higher Education of China(grant numbers:20120092110012); National Natural Science Foundation of China(grant numbers:61471118); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7038139","Substrate Integrated Waveguide (SIW),;Circular Polarization, Dual-mode;Planar Antenna.;Circular polarization (CP);Dual-mode;high-gain;planar antenna;substrate-integrated waveguide (SIW)","Cavity resonators;Arrays;Bandwidth;Antenna arrays;Substrates","","56","","27","IEEE","10 Feb 2015","","","IEEE","IEEE Journals"
"Linear-to-Circular Polarization Reflector With Transmission Band","R. Orr; G. Goussetis; V. Fusco; E. Saenz","Institute of Electronics Communications and Information Technology, Queen’s University Belfast, Northern Ireland Science Park, Belfast, U.K.; Heriot-Watt University, Edinburgh, U.K.; Institute of Electronics Communications and Information Technology, Queen’s University Belfast, Northern Ireland Science Park, Belfast, U.K.; European Space Agency, ESA-ESTEC, Noordwijk, The Netherlands",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1949","1956","A new class of polarizing surface is proposed that in a given frequency band can reflect incident linearly polarized waves with circular polarization (CP) while at other frequencies is transparent allowing incident waves to transmit unaffected. The proposed structure consists of two parallel anisotropic frequency selective surfaces (FSSs) that independently interact with TE or TM waves, respectively. The FSSs are designed to, respectively, transmit TE and TM waves within the same transmission frequency range, so that the combined structure is transparent to all polarizations in this band. Likewise, the two arrays are designed to, respectively, reflect TE and TM incident waves in a common reflection band, so that all polarizations are fully reflected in this range; if the separation of the two arrays is such that the TE and TM components of an incident wave polarized at slant 45° experience a 90° phase shift, reflection will occur in CP. The concept and performance limitations are theoretically investigated using transmission line theory as well as full wave results. The predicted performance is validated by means of experimental results on a fabricated prototype. The proposed structure is pertinent for employment as a quasi-optical diplexer in CP dual-band systems such as reflector antennas.","1558-2221","","10.1109/TAP.2015.2405088","European Space Agency(grant numbers:4000105324/12/NL/NR); European Commission(grant numbers:FP7,DORADA (IAPP-2013-610691)); Department of Employment and Learning (DEL) Northern Ireland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7047233","circular polarization;requency selective surfaces;reflection polarizer;quasi-optical diplexers;reflector antennas;Circular polarization (CP);frequency selective surfaces (FSSs);quasi-optical diplexers;reflection polarizer;reflector antennas","Reflection;Bandwidth;Frequency selective surfaces;Approximation methods;Substrates;Resonant frequency;Feeds","","49","","28","IEEE","23 Feb 2015","","","IEEE","IEEE Journals"
"Single-Sideband Time-Modulated Phased Array","A. -M. Yao; W. Wu; D. -G. Fang","Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China",IEEE Transactions on Antennas and Propagation,"1 May 2015","2015","63","5","1957","1968","A new in-phase/quadrature (I/Q) complex modulation technique to realize single-sideband time-modulated phase only weighting on an array antenna is proposed. Based on modulating rectangular pulses and trapezoidal pulses, the theories of generating a scanning beam at the single positive sideband are presented. It was found that using trapezoidal pulse modulation can obtain excellent performance in power efficiency and undesired sideband level than using rectangular pulse modulation. Unlike conventional time-modulated antenna array where each array element is connected to a RF switch, in the proposed scheme, each element is connected to an I/Q channel modulator which is composed of two Wilkinson power dividers, two RF switches, two 0/π phase shifters in RF channels, and one π/2 fixed-phase shifter in the control circuit. By properly controlling both the phase shifters and the switches in time domain, the single-sideband modulation can be realized with the uniform amplitude and variable phase in frequency domain. The I/Q modulator acts as a phase shifter and can be used to form a phased array. In this paper, the main efforts have been paid to find the pulse sequences to suppress the spurious bands. To validate the proposed technique, simulated results of an eight-element single-sideband time-modulated linear array obtained from the array factor and full-wave analysis are reported. In the case of using rectangular pulses, the power efficiency of the scanning beam is 91.47% and the peak level of the highest undesired harmonic is -13.98 dB. In the case of using trapezoidal pulses, the best values can reach 99.79% and -27.98 dB.","1558-2221","","10.1109/TAP.2015.2406890","The National Science Foundation of China(grant numbers:61401208); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7047828","In-phase/quadrature complex modulation;single-sideband time-modulated phase-only weighting;phased array;time-modulation technique;In-phase/quadrature (I/Q) complex modulation;phased array;single-sideband time-modulated phase-only weighting;time-modulation (TM) technique","Arrays;Switches;Harmonic analysis;Amplitude modulation;Phase shifters;Phase modulation;Radio frequency","","123","","36","IEEE","24 Feb 2015","","","IEEE","IEEE Journals"
