"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","C1","7739","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2020.3040608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299353","","","","1","","","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2020.3040587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299374","","","","","","","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 IEEE Electromagnetics Award","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7740","7740","The IEEE Electromagnetics Award was established by the IEEE Board of Directors in 1996. It is sponsored by the IEEE Antennas and Propagation Society, the IEEE Electromagnetic Compatibility Society, the IEEE Microwave Theory and Techniques Society, and the IEEE Geoscience and Remote Sensing Society.","1558-2221","","10.1109/TAP.2020.3039030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299375","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 IEEE Kiyo Tomiyasu Award","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7741","7741","The IEEE Kiyo Tomiyasu Award was established in 2001 to recognize outstanding early to mid-career contributions to technologies holding the promise of innovative applications. Recipient selection is administered through the Technical Field Awards Council of the IEEE Awards Board.","1558-2221","","10.1109/TAP.2020.3043057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299384","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 Distinguished Achievement Award","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7742","7742","The Distinguished Achievement Award was established in 1985 to recognize outstanding technical achievement and meritorious service to the IEEE Antennas and Propagation Society.","1558-2221","","10.1109/TAP.2020.3039032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299380","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 Chen-To Tai Distinguished Educator Award","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7743","7743","The Chen-To Tai Distinguished Educator Award was established in 2000 by the IEEE Antennas and Propagation Society to recognize outstanding career achievements by a distinguished educator in the field of antennas and propagation. The 2020 award was presented to Cynthia Furse “For motivating, challenging, educating, and inspiring the next generation of EM engineers through innovative teaching, hands-on experiences, current research, and lively participation.”","1558-2221","","10.1109/TAP.2020.3039071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299387","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 John Kraus Antenna Award","Y. Zhang; D. Liu",NA; NA,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7744","7745","The 2020 award was presented to Yueping Zhang and Duixian Liu “For pioneering and significant contributions to the development of antenna-in-package (AiP) technology.”","1558-2221","","10.1109/TAP.2020.3039033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299381","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 Lot Shafai Mid-Career Distinguished Achievement Award","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7746","7746","The Lot Shafai Mid-Career Distinguished Achievement Award was established in 2013 to recognize the past technical accomplishments and future potential of an outstanding woman of mid-career status in the field of antennas and propagation.","1558-2221","","10.1109/TAP.2020.3039073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299385","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 Harrington-Mittra Award in Computational Electromagnetics","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7747","7747","The Harrington-Mittra Award in Computational Electromagnetics was established in 2013 to recognize the past technical accomplishments and future potential of an outstanding contributor to the area of Computational Electromagnetics.","1558-2221","","10.1109/TAP.2020.3039074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299372","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
"2020 Sergei A. Schelkunoff Transactions Prize Paper Award","",,IEEE Transactions on Antennas and Propagation,"18 Dec 2020","2020","68","12","7748","7748","The Sergei A. Schelkunoff Transactions Prize Paper Award is presented to the authors of the best paper published in the IEEE Transactions on Antennas and Propagation during the previous year.","1558-2221","","10.1109/TAP.2020.3039095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299386","","","","","","0","IEEE","18 Dec 2020","","","IEEE","IEEE Journals"
