"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","C1","6688","Presents the table of contents for this issue of the publication.","1558-2221","","10.1109/TAP.2018.2882763","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552722","","","","","","","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"IEEE Transactions on Antennas and Propagation","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2221","","10.1109/TAP.2018.2882757","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552682","","","","","","","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"2018 IEEE Electromagnetics Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6689","6689","The IEEE Electromagnetics Award was established by the IEEE Board of Directors in 1996. It is sponsored by the IEEE Antennas and Propagation Society, IEEE Electromagnetic Compatibility Society, IEEE Microwave Theory and Techniques Society, and IEEE Geoscience and Remote Sensing Society.","1558-2221","","10.1109/TAP.2018.2881548","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552694","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"2018 Distinguished Achievement Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6690","6690","The Distinguished Achievement Award was established in 1985 to recognize outstanding technical achievement and meritorious service to the IEEE Antennas and Propagation Society.","1558-2221","","10.1109/TAP.2018.2881782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552693","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"2018 Chen-To Tai Distinguished Educator Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6691","6691","The Chen-To Tai Distinguished Educator Award was established in 2000 by the IEEE Antennas and Propagation Society to recognize outstanding career achievements by a distinguished educator in the field of antennas and propagation.","1558-2221","","10.1109/TAP.2018.2881783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552724","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"2018 John Kraus Antenna Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6692","6692","The John Kraus Antenna Award honors an individual or team that has made a significant advance in antenna technology.","1558-2221","","10.1109/TAP.2018.2881784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552727","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"Donald G. Dudley, Jr. Undergraduate Teaching Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6693","6693","The Donald G. Dudley, Jr. Undergraduate Teaching Award was established in 2009 to recognize outstanding and original contributions to undergraduate education by an individual at that early stage of his/her career as an educator in the general field of electromagnetics including theory, analytical solutions, numerical methods, antennas, propagation, phenomena visualization, and measurements.","1558-2221","","10.1109/TAP.2018.2881785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552729","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"2018 Lot Shafai Mid-Career Distinguished Achievement Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6694","6694","The Lot Shafai Mid-Career Distinguished Achievement Award was established in 2013 to recognize the past technical accomplishments and future potential of an outstanding woman of mid-career status in the field of antennas and propagation.","1558-2221","","10.1109/TAP.2018.2881786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552726","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"2018 Harrington-Mittra Award in Computational Electromagnetics","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6695","6695","The Harrington-Mittra Award in Computational Electromagnetics was established in 2013 to recognize the past technical accomplishments and future potential of an outstanding contributor to the area of Computational Electromagnetics.","1558-2221","","10.1109/TAP.2018.2881787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552730","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
"Sergei A. Schelkunoff Transactions Prize Paper Award","",,IEEE Transactions on Antennas and Propagation,"29 Nov 2018","2018","66","12","6696","6697","The Sergei A. Schelkunoff Transactions Prize Paper Award is presented to the authors of the best paper published in the IEEE Transactions on Antennas and Propagation during the previous year.","1558-2221","","10.1109/TAP.2018.2881788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552728","","Awards","","","","0","IEEE","29 Nov 2018","","","IEEE","IEEE Journals"
